"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1144,122,931,91,11,0,16866
"Aomori","青森県",27,0,26,1,0,0,907
"Iwate","岩手県",0,0,0,0,0,0,776
"Miyagi","宮城県",88,0,87,1,0,0,3253
"Akita","秋田県",16,0,16,0,0,0,962
"Yamagata","山形県",69,2,67,0,1,0,2474
"Fukushima","福島県",81,2,79,0,0,0,5454
"Ibaraki","茨城県",168,3,155,10,0,0,5005
"Tochigi","栃木県",66,1,64,0,0,0,5375
"Gunma","群馬県",151,6,126,19,0,0,4285
"Saitama","埼玉県",1019,27,941,51,4,0,26579
"Chiba","千葉県",918,27,846,45,3,0,16146
"Tokyo","東京都",5473,304,4856,313,23,0,16351
"Kanagawa","神奈川県",1402,100,1213,89,15,0,11129
"Niigata","新潟県",83,1,81,0,0,1,4553
"Toyama","富山県",227,3,202,22,0,0,3642
"Ishikawa","石川県",299,31,241,27,2,0,2824
"Fukui","福井県",122,1,113,8,1,0,2980
"Yamanashi","山梨県",69,1,67,1,0,0,4728
"Nagano","長野県",76,4,72,"-",0,0,2983
"Gifu","岐阜県",153,4,142,7,1,0,4221
"Shizuoka","静岡県",77,3,73,1,0,0,3653
"Aichi","愛知県",513,8,466,34,0,5,11171
"Mie","三重県",45,0,44,1,0,0,2620
"Shiga","滋賀県",100,2,97,1,1,0,2039
"Kyoto","京都府",360,4,338,18,0,0,8953
"Osaka","大阪府",1786,35,1663,85,10,3,34808
"Hyogo","兵庫県",699,3,653,43,0,0,11834
"Nara","奈良県",92,1,89,2,0,0,3240
"Wakayama","和歌山県",63,0,60,3,0,0,3831
"Tottori","鳥取県",3,0,3,0,0,0,1419
"Shimane","島根県",24,1,23,0,1,0,1190
"Okayama","岡山県",25,0,25,"-","-",0,1809
"Hiroshima","広島県",168,0,165,3,0,0,7393
"Yamaguchi","山口県",37,1,36,0,1,0,1914
"Tokushima","徳島県",5,0,4,1,0,0,806
"Kagawa","香川県",28,0,28,0,0,0,2365
"Ehime","愛媛県",82,9,69,4,0,0,2510
"Kochi","高知県",74,0,71,3,0,0,1879
"Fukuoka","福岡県",812,102,682,28,2,0,14691
"Saga","佐賀県",47,0,47,0,0,0,1531
"Nagasaki","長崎県",17,0,16,1,0,0,3006
"Kumamoto","熊本県",48,0,45,3,0,0,4092
"Oita","大分県",60,0,59,1,0,0,4364
"Miyazaki","宮崎県",17,0,17,0,0,0,1470
"Kagoshima","鹿児島県",11,1,10,0,0,0,2163
"Okinawa","沖縄県",142,0,139,7,0,0,2940
