"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",5055,1608,3324,123,18,0,103685
"Aomori","青森県",278,37,235,6,2,0,6145
"Iwate","岩手県",64,36,28,0,0,0,6072
"Miyagi","宮城県",973,187,778,8,3,0,16120
"Akita","秋田県",71,6,65,0,1,0,2695
"Yamagata","山形県",96,12,83,1,0,0,6994
"Fukushima","福島県",431,36,389,6,3,0,34974
"Ibaraki","茨城県",946,149,779,18,3,0,14703
"Tochigi","栃木県",513,23,490,1,4,1,47989
"Gunma","群馬県",951,41,890,20,3,0,32830
"Saitama","埼玉県",6741,758,5864,119,10,0,206725
"Chiba","千葉県",5721,546,5091,84,7,0,142896
"Tokyo","東京都",34496,2658,31368,470,41,0,664117
"Kanagawa","神奈川県",10042,878,8982,182,28,0,220848
"Niigata","新潟県",224,40,184,0,0,0,19616
"Toyama","富山県",425,2,397,26,0,0,15642
"Ishikawa","石川県",828,13,766,49,0,0,19693
"Fukui","福井県",272,15,246,11,0,0,12229
"Yamanashi","山梨県",275,49,220,6,1,0,12472
"Nagano","長野県",448,102,345,6,0,5,25663
"Gifu","岐阜県",800,95,693,12,0,0,29255
"Shizuoka","静岡県",822,133,687,2,2,0,48055
"Aichi","愛知県",7447,1020,6327,100,12,0,113664
"Mie","三重県",616,45,564,7,3,0,17127
"Shiga","滋賀県",655,87,559,9,0,0,14966
"Kyoto","京都府",2222,126,2065,31,1,0,55975
"Osaka","大阪府",15155,1796,13080,260,62,19,269000
"Hyogo","兵庫県",3816,345,3399,72,19,0,76513
"Nara","奈良県",835,152,672,11,2,0,27245
"Wakayama","和歌山県",318,37,272,4,3,5,11045
"Tottori","鳥取県",52,11,41,0,0,0,6090
"Shimane","島根県",141,0,141,0,0,0,6354
"Okayama","岡山県",379,79,259,10,1,31,14762
"Hiroshima","広島県",688,23,658,5,1,2,29759
"Yamaguchi","山口県",258,44,211,2,1,1,12510
"Tokushima","徳島県",171,7,156,9,0,1,7654
"Kagawa","香川県",114,11,101,2,0,0,14893
"Ehime","愛媛県",123,7,110,6,0,0,4583
"Kochi","高知県",144,0,140,4,0,0,3688
"Fukuoka","福岡県",5367,114,5156,104,4,7,179430
"Saga","佐賀県",278,13,266,1,0,2,8030
"Nagasaki","長崎県",249,3,242,3,0,1,24525
"Kumamoto","熊本県",903,54,815,9,4,25,21470
"Oita","大分県",164,3,158,3,0,0,23066
"Miyazaki","宮崎県",373,3,370,1,1,1,8829
"Kagoshima","鹿児島県",542,67,470,13,0,8,24653
"Okinawa","沖縄県",3696,288,3347,66,3,5,65248
