"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2933,362,2462,109,4,0,78717
"Aomori","青森県",206,121,83,2,3,0,4462
"Iwate","岩手県",27,4,23,0,0,0,5235
"Miyagi","宮城県",655,125,528,2,4,0,13437
"Akita","秋田県",61,2,59,0,0,0,2481
"Yamagata","山形県",86,5,80,1,0,0,5995
"Fukushima","福島県",387,42,339,6,5,0,28254
"Ibaraki","茨城県",750,21,711,18,1,0,13751
"Tochigi","栃木県",482,21,461,1,0,1,41671
"Gunma","群馬県",884,100,755,19,5,10,28548
"Saitama","埼玉県",5726,394,5226,106,9,0,180341
"Chiba","千葉県",4920,387,4455,78,10,0,122293
"Tokyo","東京都",30456,1632,28373,451,30,0,585729
"Kanagawa","神奈川県",8517,528,7823,166,20,0,195864
"Niigata","新潟県",182,3,179,0,0,0,17566
"Toyama","富山県",422,0,396,26,0,0,14431
"Ishikawa","石川県",803,12,742,49,0,0,16704
"Fukui","福井県",256,1,244,11,0,0,10979
"Yamanashi","山梨県",209,8,195,6,0,0,11514
"Nagano","長野県",335,8,326,4,1,3,22681
"Gifu","岐阜県",672,28,633,11,1,0,26569
"Shizuoka","静岡県",620,39,579,2,0,0,42132
"Aichi","愛知県",5941,294,5555,92,10,0,96089
"Mie","三重県",555,9,539,7,2,0,15456
"Shiga","滋賀県",546,19,518,9,0,0,13962
"Kyoto","京都府",1989,63,1896,30,0,0,51757
"Osaka","大阪府",12348,723,11372,236,25,17,230194
"Hyogo","兵庫県",3157,149,2946,62,15,0,67302
"Nara","奈良県",631,18,604,9,1,0,24388
"Wakayama","和歌山県",273,10,254,4,2,5,10349
"Tottori","鳥取県",38,3,35,0,0,0,5729
"Shimane","島根県",141,1,140,0,0,0,6189
"Okayama","岡山県",230,23,161,1,1,45,10217
"Hiroshima","広島県",657,12,640,5,0,0,27197
"Yamaguchi","山口県",213,4,207,2,0,0,11826
"Tokushima","徳島県",164,5,150,9,0,0,7432
"Kagawa","香川県",101,4,95,2,0,0,13321
"Ehime","愛媛県",116,0,110,6,0,0,4337
"Kochi","高知県",144,3,137,4,0,0,3621
"Fukuoka","福岡県",5194,67,5026,101,4,0,161242
"Saga","佐賀県",254,2,254,0,0,2,7005
"Nagasaki","長崎県",244,2,239,3,0,0,22048
"Kumamoto","熊本県",779,35,728,8,0,8,19151
"Oita","大分県",159,0,156,3,0,0,20506
"Miyazaki","宮崎県",367,1,366,1,0,1,8772
"Kagoshima","鹿児島県",463,7,456,12,0,12,22011
"Okinawa","沖縄県",3245,345,2846,58,8,4,56121
