"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42010,621,39961,1413,11,15,809605,"JP-01"
"Aomori","青森県",2554,28,2495,31,0,0,53220,"JP-02"
"Iwate","岩手県",1820,103,1670,47,1,0,89791,"JP-03"
"Miyagi","宮城県",9403,185,9099,91,2,28,164378,"JP-04"
"Akita","秋田県",950,39,891,20,1,0,16395,"JP-05"
"Yamagata","山形県",2072,47,1978,47,2,0,68402,"JP-06"
"Fukushima","福島県",5124,169,4794,161,4,0,293684,"JP-07"
"Ibaraki","茨城県",10930,286,10478,166,5,0,34131,"JP-08"
"Tochigi","栃木県",7298,174,7042,82,10,0,314332,"JP-09"
"Gunma","群馬県",8106,60,7892,154,3,0,202122,"JP-10"
"Saitama","埼玉県",48460,1725,45895,840,25,0,1012133,"JP-11"
"Chiba","千葉県",42546,1476,40352,718,16,0,726400,"JP-12"
"Tokyo","東京都",184119,6864,174993,2262,54,0,2642351,"JP-13"
"Kanagawa","神奈川県",71265,2502,67797,966,37,0,1091507,"JP-14"
"Niigata","新潟県",3515,91,3370,54,0,0,180217,"JP-15"
"Toyama","富山県",2068,26,2004,38,2,0,77309,"JP-16"
"Ishikawa","石川県",4094,141,3834,115,1,4,127358,"JP-17"
"Fukui","福井県",1403,81,1287,35,1,0,73603,"JP-18"
"Yamanashi","山梨県",2173,55,2097,21,0,0,62325,"JP-19"
"Nagano","長野県",5070,34,5018,94,0,76,215034,"JP-20"
"Gifu","岐阜県",9530,76,9267,187,4,0,281051,"JP-21"
"Shizuoka","静岡県",9698,356,9189,153,5,0,426424,"JP-22"
"Aichi","愛知県",51735,676,50072,987,13,0,869436,"JP-23"
"Mie","三重県",5392,120,5298,113,3,139,148938,"JP-24"
"Shiga","滋賀県",5651,86,5475,90,2,0,159859,"JP-25"
"Kyoto","京都府",16896,181,16422,247,4,46,294127,"JP-26"
"Osaka","大阪府",105528,1824,100191,2698,116,815,2278233,"JP-27"
"Hyogo","兵庫県",41386,365,39711,1310,15,0,527645,"JP-28"
"Nara","奈良県",8519,153,8234,132,3,0,177014,"JP-29"
"Wakayama","和歌山県",2716,19,2590,49,0,58,42652,"JP-30"
"Tottori","鳥取県",511,17,470,2,0,22,86932,"JP-31"
"Shimane","島根県",563,9,552,2,0,0,32023,"JP-32"
"Okayama","岡山県",7638,22,7455,127,1,34,168599,"JP-33"
"Hiroshima","広島県",11597,70,11345,177,5,5,568107,"JP-34"
"Yamaguchi","山口県",3180,31,3069,80,1,0,124469,"JP-35"
"Tokushima","徳島県",1673,15,1595,63,0,0,67255,"JP-36"
"Kagawa","香川県",2123,26,2071,31,1,5,89329,"JP-37"
"Ehime","愛媛県",2764,11,2678,75,2,0,98824,"JP-38"
"Kochi","高知県",1914,64,1822,28,2,0,58692,"JP-39"
"Fukuoka","福岡県",36119,470,35028,526,9,95,865638,"JP-40"
"Saga","佐賀県",2575,11,2575,24,0,35,59484,"JP-41"
"Nagasaki","長崎県",3236,29,3138,69,0,0,129778,"JP-42"
"Kumamoto","熊本県",6505,27,6359,119,1,0,82642,"JP-43"
"Oita","大分県",3507,18,3425,64,0,0,176047,"JP-44"
"Miyazaki","宮崎県",3117,17,3062,27,0,11,44833,"JP-45"
"Kagoshima","鹿児島県",3747,45,3697,39,0,34,114165,"JP-46"
"Okinawa","沖縄県",21525,602,20718,211,34,6,262038,"JP-47"
