"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1428,82,1243,103,3,0,29114
"Aomori","青森県",32,1,30,1,0,0,1445
"Iwate","岩手県",4,3,0,0,0,1,1567
"Miyagi","宮城県",160,16,143,1,0,0,5932
"Akita","秋田県",18,2,16,0,0,0,1146
"Yamagata","山形県",76,1,75,1,0,1,2911
"Fukushima","福島県",89,5,84,0,0,0,9962
"Ibaraki","茨城県",294,61,223,10,1,0,7081
"Tochigi","栃木県",195,47,142,0,0,6,13589
"Gunma","群馬県",191,31,141,19,1,0,8285
"Saitama","埼玉県",2387,494,1819,74,2,0,66491
"Chiba","千葉県",1656,370,1237,49,4,0,28022
"Tokyo","東京都",12691,2744,9615,332,16,0,191114
"Kanagawa","神奈川県",2542,337,2106,99,10,0,18126
"Niigata","新潟県",114,24,89,0,0,1,6530
"Toyama","富山県",243,11,210,22,0,0,5323
"Ishikawa","石川県",322,19,276,27,3,0,3283
"Fukui","福井県",139,14,117,8,0,0,4945
"Yamanashi","山梨県",94,14,79,1,0,0,7260
"Nagano","長野県",111,28,83,"-",0,0,7279
"Gifu","岐阜県",344,131,206,7,0,0,10691
"Shizuoka","静岡県",269,140,128,1,1,0,13280
"Aichi","愛知県",1796,1183,578,35,4,0,22910
"Mie","三重県",101,43,53,1,0,4,4424
"Shiga","滋賀県",179,53,125,1,2,0,4452
"Kyoto","京都府",758,210,528,20,2,0,17749
"Osaka","大阪府",4252,1339,2820,90,20,3,72661
"Hyogo","兵庫県",1220,263,912,45,4,0,26627
"Nara","奈良県",256,75,179,2,0,0,8733
"Wakayama","和歌山県",163,50,108,3,2,2,6274
"Tottori","鳥取県",16,11,5,0,0,0,2940
"Shimane","島根県",29,4,26,0,0,1,2940
"Okayama","岡山県",86,34,50,"-","-",2,3046
"Hiroshima","広島県",329,96,226,3,0,4,11610
"Yamaguchi","山口県",58,17,41,0,0,0,3929
"Tokushima","徳島県",26,13,8,1,0,4,1882
"Kagawa","香川県",46,4,42,0,0,0,4779
"Ehime","愛媛県",92,5,82,5,0,0,3022
"Kochi","高知県",80,4,73,3,0,0,2269
"Fukuoka","福岡県",1756,661,1062,33,4,0,24697
"Saga","佐賀県",90,42,58,0,0,10,2491
"Nagasaki","長崎県",89,55,32,2,"-",0,6830
"Kumamoto","熊本県",217,162,52,3,1,0,6008
"Oita","大分県",68,8,59,1,0,0,6881
"Miyazaki","宮崎県",121,120,21,0,0,20,4431
"Kagoshima","鹿児島県",252,98,154,0,0,0,10790
"Okinawa","沖縄県",453,302,148,7,3,0,8338
