"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60519,180,58838,1469,0,32,1125945,"JP-01"
"Aomori","青森県",5847,149,5660,38,2,0,90464,"JP-02"
"Iwate","岩手県",3486,3,3430,53,0,0,123111,"JP-03"
"Miyagi","宮城県",16249,25,16104,117,1,3,243071,"JP-04"
"Akita","秋田県",1893,7,1859,27,0,0,26739,"JP-05"
"Yamagata","山形県",3524,18,3450,56,0,0,99862,"JP-06"
"Fukushima","福島県",9470,15,9280,175,2,0,415203,"JP-07"
"Ibaraki","茨城県",24337,110,24010,217,8,0,40366,"JP-08"
"Tochigi","栃木県",15404,81,15207,116,2,0,487105,"JP-09"
"Gunma","群馬県",16682,61,16447,174,3,0,300465,"JP-10"
"Saitama","埼玉県",115371,470,113880,1021,28,0,1473758,"JP-11"
"Chiba","千葉県",100142,350,98764,1011,20,17,1084144,"JP-12"
"Tokyo","東京都",377036,1085,372882,3069,40,0,3704025,"JP-13"
"Kanagawa","神奈川県",168586,568,166728,1290,23,0,1620940,"JP-14"
"Niigata","新潟県",7963,53,7849,61,1,0,290113,"JP-15"
"Toyama","富山県",4843,33,4759,51,1,0,116474,"JP-16"
"Ishikawa","石川県",7928,36,7741,129,0,22,196557,"JP-17"
"Fukui","福井県",3097,25,3035,37,0,0,117795,"JP-18"
"Yamanashi","山梨県",5141,5,5108,29,0,1,111974,"JP-19"
"Nagano","長野県",8822,49,8731,96,0,54,321482,"JP-20"
"Gifu","岐阜県",18998,168,18818,216,3,204,414526,"JP-21"
"Shizuoka","静岡県",26701,40,26401,209,1,51,628816,"JP-22"
"Aichi","愛知県",105964,447,104365,1152,9,0,1326645,"JP-23"
"Mie","三重県",14727,89,14797,163,2,322,263303,"JP-24"
"Shiga","滋賀県",12337,51,12184,102,1,0,259270,"JP-25"
"Kyoto","京都府",35766,206,35262,289,9,9,426204,"JP-26"
"Osaka","大阪府",201541,1436,195471,3018,154,1616,3539805,"JP-27"
"Hyogo","兵庫県",78054,480,76182,1392,13,0,756671,"JP-28"
"Nara","奈良県",15802,113,15540,149,3,0,252776,"JP-29"
"Wakayama","和歌山県",5283,11,5106,62,1,104,65608,"JP-30"
"Tottori","鳥取県",1658,11,1617,5,0,25,149043,"JP-31"
"Shimane","島根県",1637,10,1622,5,0,0,55806,"JP-32"
"Okayama","岡山県",15205,79,14937,136,1,53,266922,"JP-33"
"Hiroshima","広島県",21854,121,21534,199,3,0,905700,"JP-34"
"Yamaguchi","山口県",5670,61,5517,92,0,0,189336,"JP-35"
"Tokushima","徳島県",3279,10,3204,65,0,0,104910,"JP-36"
"Kagawa","香川県",4695,12,4645,38,1,0,130157,"JP-37"
"Ehime","愛媛県",5294,85,5127,82,1,0,153433,"JP-38"
"Kochi","高知県",4126,14,4081,31,2,0,99109,"JP-39"
"Fukuoka","福岡県",74255,388,73224,619,13,24,1265772,"JP-40"
"Saga","佐賀県",5805,32,5797,29,1,53,105012,"JP-41"
"Nagasaki","長崎県",6056,45,5938,73,0,0,181484,"JP-42"
"Kumamoto","熊本県",14337,40,14161,136,4,0,123147,"JP-43"
"Oita","大分県",8177,42,8051,84,1,0,267862,"JP-44"
"Miyazaki","宮崎県",6146,11,6075,41,0,19,72928,"JP-45"
"Kagoshima","鹿児島県",9088,27,9057,65,0,61,168575,"JP-46"
"Okinawa","沖縄県",49980,250,49336,356,3,38,398976,"JP-47"
