"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41935,620,39901,1413,11,1,806134,"JP-01"
"Aomori","青森県",2548,27,2490,31,0,0,52952,"JP-02"
"Iwate","岩手県",1812,109,1656,47,1,0,89480,"JP-03"
"Miyagi","宮城県",9362,173,9079,91,3,19,163484,"JP-04"
"Akita","秋田県",944,39,885,20,1,0,16377,"JP-05"
"Yamagata","山形県",2070,45,1978,47,1,0,68214,"JP-06"
"Fukushima","福島県",5108,171,4776,161,4,0,292436,"JP-07"
"Ibaraki","茨城県",10893,268,10459,166,5,0,34027,"JP-08"
"Tochigi","栃木県",7280,170,7028,82,10,0,313280,"JP-09"
"Gunma","群馬県",8100,55,7891,154,3,0,201211,"JP-10"
"Saitama","埼玉県",48217,1588,45790,839,26,0,1008436,"JP-11"
"Chiba","千葉県",42338,1412,40208,718,16,0,725365,"JP-12"
"Tokyo","東京都",182970,6366,174346,2258,58,0,2631654,"JP-13"
"Kanagawa","神奈川県",70904,2494,67446,964,38,0,1085652,"JP-14"
"Niigata","新潟県",3497,76,3367,54,0,0,179294,"JP-15"
"Toyama","富山県",2066,26,2002,38,1,0,76995,"JP-16"
"Ishikawa","石川県",4061,116,3826,115,1,4,126868,"JP-17"
"Fukui","福井県",1399,93,1271,35,1,0,73448,"JP-18"
"Yamanashi","山梨県",2171,56,2094,21,0,0,62325,"JP-19"
"Nagano","長野県",5065,33,5015,94,0,77,214429,"JP-20"
"Gifu","岐阜県",9512,65,9260,187,4,0,279896,"JP-21"
"Shizuoka","静岡県",9660,318,9189,153,5,0,424082,"JP-22"
"Aichi","愛知県",51665,657,50024,984,16,0,864872,"JP-23"
"Mie","三重県",5359,92,5293,113,3,139,148938,"JP-24"
"Shiga","滋賀県",5640,78,5472,90,2,0,158985,"JP-25"
"Kyoto","京都府",16850,189,16396,247,4,18,292903,"JP-26"
"Osaka","大阪府",105179,1633,100044,2696,115,806,2268681,"JP-27"
"Hyogo","兵庫県",41306,326,39670,1310,15,0,525436,"JP-28"
"Nara","奈良県",8497,138,8227,132,4,0,176518,"JP-29"
"Wakayama","和歌山県",2715,19,2589,49,0,58,42600,"JP-30"
"Tottori","鳥取県",496,21,465,2,0,8,86537,"JP-31"
"Shimane","島根県",562,8,552,2,0,0,32023,"JP-32"
"Okayama","岡山県",7628,22,7455,127,1,24,168599,"JP-33"
"Hiroshima","広島県",11592,69,11336,176,5,11,565969,"JP-34"
"Yamaguchi","山口県",3177,32,3065,80,1,0,124469,"JP-35"
"Tokushima","徳島県",1668,11,1593,63,0,1,67021,"JP-36"
"Kagawa","香川県",2120,25,2069,31,1,5,88883,"JP-37"
"Ehime","愛媛県",2761,8,2678,75,2,0,98783,"JP-38"
"Kochi","高知県",1904,63,1814,27,3,0,58679,"JP-39"
"Fukuoka","福岡県",36024,432,35017,526,9,49,862359,"JP-40"
"Saga","佐賀県",2572,12,2573,24,0,37,59257,"JP-41"
"Nagasaki","長崎県",3232,31,3132,69,0,0,129130,"JP-42"
"Kumamoto","熊本県",6501,24,6358,119,1,0,82540,"JP-43"
"Oita","大分県",3506,19,3423,64,0,0,175343,"JP-44"
"Miyazaki","宮崎県",3114,16,3060,27,0,11,44801,"JP-45"
"Kagoshima","鹿児島県",3742,48,3692,39,1,37,114003,"JP-46"
"Okinawa","沖縄県",21442,580,20662,206,40,6,260989,"JP-47"
