"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2217,173,1937,107,0,0,60281
"Aomori","青森県",37,2,34,1,0,0,2518
"Iwate","岩手県",24,1,23,0,0,0,4407
"Miyagi","宮城県",433,43,388,2,1,0,10976
"Akita","秋田県",58,5,53,0,0,0,2250
"Yamagata","山形県",78,1,76,1,0,0,5225
"Fukushima","福島県",272,46,222,4,3,0,21225
"Ibaraki","茨城県",681,47,617,17,4,0,12699
"Tochigi","栃木県",442,29,409,1,0,3,32382
"Gunma","群馬県",733,38,671,19,3,5,23493
"Saitama","埼玉県",4840,314,4424,102,6,0,148915
"Chiba","千葉県",4110,324,3714,72,10,0,99323
"Tokyo","東京都",26727,1934,24379,414,25,0,483688
"Kanagawa","神奈川県",7212,515,6553,144,21,0,160797
"Niigata","新潟県",170,2,168,0,0,0,15839
"Toyama","富山県",422,10,386,26,1,0,12816
"Ishikawa","石川県",778,27,704,47,0,0,13778
"Fukui","福井県",246,2,231,11,0,2,9923
"Yamanashi","山梨県",195,13,176,6,1,0,10846
"Nagano","長野県",313,8,301,1,0,3,19595
"Gifu","岐阜県",631,17,604,10,2,0,23549
"Shizuoka","静岡県",558,30,526,2,2,0,36458
"Aichi","愛知県",5449,303,5060,86,12,0,80350
"Mie","三重県",530,57,466,7,2,0,13479
"Shiga","滋賀県",507,17,482,8,0,0,12368
"Kyoto","京都府",1791,66,1699,26,2,0,44457
"Osaka","大阪府",10899,453,10217,220,21,9,193368
"Hyogo","兵庫県",2804,118,2627,59,9,0,58696
"Nara","奈良県",581,19,553,9,0,0,21517
"Wakayama","和歌山県",242,3,232,4,0,3,9395
"Tottori","鳥取県",36,5,31,0,0,0,5505
"Shimane","島根県",140,0,140,0,0,0,5858
"Okayama","岡山県",161,8,149,"-","-",4,8654
"Hiroshima","広島県",605,88,511,3,1,3,21475
"Yamaguchi","山口県",204,7,195,2,1,0,10197
"Tokushima","徳島県",149,6,131,9,0,3,7018
"Kagawa","香川県",93,3,88,2,0,0,11167
"Ehime","愛媛県",115,1,108,6,0,0,4138
"Kochi","高知県",138,0,134,4,0,0,3513
"Fukuoka","福岡県",5057,71,4887,99,6,0,138184
"Saga","佐賀県",246,1,247,0,0,2,6199
"Nagasaki","長崎県",238,1,233,3,0,1,19226
"Kumamoto","熊本県",639,53,563,8,0,15,16954
"Oita","大分県",158,1,155,2,0,0,17483
"Miyazaki","宮崎県",344,1,343,1,0,1,8635
"Kagoshima","鹿児島県",440,25,410,12,0,7,19713
"Okinawa","沖縄県",2629,242,2344,47,8,4,41446
