"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1734,132,1499,103,2,0,41417
"Aomori","青森県",35,2,32,1,0,0,1958
"Iwate","岩手県",19,11,8,0,0,0,2859
"Miyagi","宮城県",192,4,186,2,0,0,7583
"Akita","秋田県",48,7,41,0,0,0,1720
"Yamagata","山形県",77,1,76,1,1,1,3091
"Fukushima","福島県",146,44,102,0,1,0,13844
"Ibaraki","茨城県",532,76,444,12,3,0,10384
"Tochigi","栃木県",295,21,273,1,4,0,21315
"Gunma","群馬県",426,115,274,19,0,18,13266
"Saitama","埼玉県",3750,604,3059,87,12,0,102709
"Chiba","千葉県",2922,442,2419,61,8,0,52584
"Tokyo","東京都",20096,2735,17005,356,31,0,307109
"Kanagawa","神奈川県",4667,576,3975,116,21,0,108862
"Niigata","新潟県",140,11,129,0,0,0,12207
"Toyama","富山県",368,74,279,23,2,8,7363
"Ishikawa","石川県",605,145,427,33,2,0,7608
"Fukui","福井県",190,35,147,8,0,0,6917
"Yamanashi","山梨県",172,35,135,2,0,0,9359
"Nagano","長野県",200,52,152,"-",1,4,13037
"Gifu","岐阜県",551,43,499,9,4,0,17549
"Shizuoka","静岡県",469,59,409,1,1,0,24082
"Aichi","愛知県",4323,833,3432,58,16,0,49574
"Mie","三重県",354,78,271,2,2,3,9386
"Shiga","滋賀県",428,96,328,4,3,0,8427
"Kyoto","京都府",1374,220,1132,22,2,0,29424
"Osaka","大阪府",8233,1492,6597,138,58,6,128100
"Hyogo","兵庫県",2187,224,1913,50,16,0,42080
"Nara","奈良県",506,98,403,5,2,0,12972
"Wakayama","和歌山県",228,15,206,4,0,3,8459
"Tottori","鳥取県",22,2,20,0,0,0,4516
"Shimane","島根県",137,57,132,0,0,52,4764
"Okayama","岡山県",143,14,128,"-","-",1,5880
"Hiroshima","広島県",453,20,430,3,1,0,17316
"Yamaguchi","山口県",141,60,81,0,1,0,6195
"Tokushima","徳島県",124,66,46,4,0,8,5214
"Kagawa","香川県",74,9,64,1,0,0,7665
"Ehime","愛媛県",114,7,101,6,0,0,3740
"Kochi","高知県",118,18,97,3,1,0,2836
"Fukuoka","福岡県",4282,868,3361,53,16,0,39106
"Saga","佐賀県",229,31,199,0,0,1,4711
"Nagasaki","長崎県",219,25,36,3,1,155,13500
"Kumamoto","熊本県",491,77,397,7,0,10,10721
"Oita","大分県",144,34,109,1,0,0,11614
"Miyazaki","宮崎県",330,65,265,1,0,1,7874
"Kagoshima","鹿児島県",351,51,287,11,1,2,14880
"Okinawa","沖縄県",2013,427,1564,26,14,0,23690
