"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1323,80,1141,102,5,0,24496
"Aomori","青森県",30,4,25,1,0,0,1201
"Iwate","岩手県",0,0,0,0,0,0,1224
"Miyagi","宮城県",126,25,100,1,0,0,4914
"Akita","秋田県",16,0,16,0,0,0,1032
"Yamagata","山形県",75,5,70,1,0,1,2772
"Fukushima","福島県",84,2,82,0,0,0,8368
"Ibaraki","茨城県",215,19,186,10,2,0,6066
"Tochigi","栃木県",112,30,87,0,0,5,10326
"Gunma","群馬県",166,11,136,19,0,0,6443
"Saitama","埼玉県",1668,409,1192,67,4,0,50480
"Chiba","千葉県",1223,210,967,46,0,0,21977
"Tokyo","東京都",8933,1698,6909,326,10,0,134889
"Kanagawa","神奈川県",1919,262,1559,98,9,0,15233
"Niigata","新潟県",89,5,83,0,0,1,5578
"Toyama","富山県",230,2,206,22,0,0,4533
"Ishikawa","石川県",301,5,269,27,1,0,2983
"Fukui","福井県",126,4,114,8,0,0,3844
"Yamanashi","山梨県",77,2,74,1,0,0,6427
"Nagano","長野県",83,7,76,"-",0,0,5055
"Gifu","岐阜県",172,14,151,7,1,0,6398
"Shizuoka","静岡県",102,17,84,1,0,0,9608
"Aichi","愛知県",569,49,486,34,0,0,14781
"Mie","三重県",55,7,46,1,0,1,3227
"Shiga","滋賀県",109,5,103,1,1,0,3177
"Kyoto","京都府",490,77,395,18,0,0,13461
"Osaka","大阪府",2245,286,1873,86,4,0,51997
"Hyogo","兵庫県",777,51,681,45,0,0,18310
"Nara","奈良県",143,41,100,2,0,0,5045
"Wakayama","和歌山県",87,14,70,3,1,0,4864
"Tottori","鳥取県",5,2,3,0,0,0,2195
"Shimane","島根県",25,1,24,0,0,0,1536
"Okayama","岡山県",34,4,28,"-","-",2,2140
"Hiroshima","広島県",198,28,167,3,0,0,8806
"Yamaguchi","山口県",41,4,37,0,0,0,2913
"Tokushima","徳島県",10,5,4,1,0,0,1314
"Kagawa","香川県",42,4,28,0,0,10,3287
"Ehime","愛媛県",82,0,77,5,0,0,2707
"Kochi","高知県",76,2,71,3,0,0,2103
"Fukuoka","福岡県",953,72,848,33,3,0,18778
"Saga","佐賀県",47,0,47,0,0,0,1766
"Nagasaki","長崎県",32,15,16,1,0,0,4519
"Kumamoto","熊本県",50,1,46,3,0,0,4527
"Oita","大分県",60,0,59,1,0,0,5644
"Miyazaki","宮崎県",20,2,18,0,0,0,1770
"Kagoshima","鹿児島県",162,74,88,0,0,0,8156
"Okinawa","沖縄県",149,5,141,7,0,0,3457
