"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41332,1118,38977,1399,30,162,778133,"JP-01"
"Aomori","青森県",2500,50,2419,31,0,0,50658,"JP-02"
"Iwate","岩手県",1679,49,1584,46,2,0,84552,"JP-03"
"Miyagi","宮城県",9126,61,8970,90,3,5,156789,"JP-04"
"Akita","秋田県",875,99,756,20,1,0,15407,"JP-05"
"Yamagata","山形県",2020,12,1961,47,2,0,65771,"JP-06"
"Fukushima","福島県",4882,117,4604,161,3,0,280067,"JP-07"
"Ibaraki","茨城県",10544,263,10117,164,4,0,33327,"JP-08"
"Tochigi","栃木県",7025,238,6706,81,10,0,285654,"JP-09"
"Gunma","群馬県",8036,48,7836,152,6,0,193902,"JP-10"
"Saitama","埼玉県",46437,1081,44525,831,15,0,967815,"JP-11"
"Chiba","千葉県",40303,1036,38561,706,17,0,688097,"JP-12"
"Tokyo","東京都",173934,4434,167266,2234,47,0,2518672,"JP-13"
"Kanagawa","神奈川県",67391,1712,64731,948,38,0,1038921,"JP-14"
"Niigata","新潟県",3401,37,3312,52,2,0,171383,"JP-15"
"Toyama","富山県",2041,41,1962,38,1,0,73750,"JP-16"
"Ishikawa","石川県",3931,27,3786,115,0,3,122486,"JP-17"
"Fukui","福井県",1288,163,1091,34,0,0,69094,"JP-18"
"Yamanashi","山梨県",2097,120,1957,21,1,1,54750,"JP-19"
"Nagano","長野県",5036,66,4954,91,1,75,206945,"JP-20"
"Gifu","岐阜県",9442,101,9154,187,3,0,270196,"JP-21"
"Shizuoka","静岡県",9312,287,8875,150,6,0,404302,"JP-22"
"Aichi","愛知県",50971,911,49099,961,26,0,828894,"JP-23"
"Mie","三重県",5257,82,5202,112,4,139,142045,"JP-24"
"Shiga","滋賀県",5555,88,5377,90,6,0,151668,"JP-25"
"Kyoto","京都府",16601,135,16197,242,11,27,282817,"JP-26"
"Osaka","大阪府",103383,1246,98670,2671,146,796,2150465,"JP-27"
"Hyogo","兵庫県",40892,241,39363,1307,16,19,506773,"JP-28"
"Nara","奈良県",8338,201,8006,131,2,0,169112,"JP-29"
"Wakayama","和歌山県",2683,21,2555,49,2,58,41829,"JP-30"
"Tottori","鳥取県",480,6,456,2,0,16,83171,"JP-31"
"Shimane","島根県",553,3,549,1,1,0,29812,"JP-32"
"Okayama","岡山県",7588,72,7385,126,8,5,162012,"JP-33"
"Hiroshima","広島県",11494,136,11170,175,13,13,548898,"JP-34"
"Yamaguchi","山口県",3141,58,3006,77,2,0,122050,"JP-35"
"Tokushima","徳島県",1656,5,1588,63,0,0,64889,"JP-36"
"Kagawa","香川県",2097,20,2051,31,0,5,85790,"JP-37"
"Ehime","愛媛県",2754,8,2671,75,3,0,95454,"JP-38"
"Kochi","高知県",1824,103,1696,25,8,0,11449,"JP-39"
"Fukuoka","福岡県",35525,399,34563,520,13,43,830905,"JP-40"
"Saga","佐賀県",2555,14,2553,24,0,36,56801,"JP-41"
"Nagasaki","長崎県",3185,82,3035,69,0,1,124663,"JP-42"
"Kumamoto","熊本県",6484,62,6306,116,5,0,81956,"JP-43"
"Oita","大分県",3491,25,3403,63,0,0,168435,"JP-44"
"Miyazaki","宮崎県",3090,15,3025,27,0,23,44225,"JP-45"
"Kagoshima","鹿児島県",3674,50,3621,38,1,35,111084,"JP-46"
"Okinawa","沖縄県",20783,1129,19477,183,58,6,249853,"JP-47"
