"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",10564,2252,8025,287,32,0,179615
"Aomori","青森県",358,61,291,6,2,0,7732
"Iwate","岩手県",230,54,168,8,4,0,10500
"Miyagi","宮城県",1379,182,1185,12,3,0,20768
"Akita","秋田県",90,0,89,1,0,0,3746
"Yamagata","山形県",211,72,138,1,1,0,8725
"Fukushima","福島県",565,71,486,8,5,0,43381
"Ibaraki","茨城県",1911,340,1546,25,16,0,17732
"Tochigi","栃木県",822,207,615,2,9,2,59955
"Gunma","群馬県",1526,282,1176,24,9,44,40734
"Saitama","埼玉県",9916,1661,8087,168,30,0,257874
"Chiba","千葉県",7842,856,6891,95,13,0,187875
"Tokyo","東京都",45529,4624,40375,530,59,0,832855
"Kanagawa","神奈川県",14314,1432,12662,220,55,0,278675
"Niigata","新潟県",374,80,294,0,0,0,23908
"Toyama","富山県",462,6,430,26,1,0,18434
"Ishikawa","石川県",888,33,806,50,0,1,24224
"Fukui","福井県",331,18,302,11,2,0,16405
"Yamanashi","山梨県",437,87,341,9,0,0,14053
"Nagano","長野県",892,126,729,6,3,31,35313
"Gifu","岐阜県",1381,291,1074,16,2,0,47457
"Shizuoka","静岡県",2059,638,1402,19,16,0,67074
"Aichi","愛知県",11881,2026,9717,138,28,0,150622
"Mie","三重県",1011,184,817,10,6,0,22079
"Shiga","滋賀県",847,66,770,11,1,0,30278
"Kyoto","京都府",3022,369,2622,39,8,8,72905
"Osaka","大阪府",23835,4359,19065,389,150,22,367365
"Hyogo","兵庫県",6849,828,5918,103,42,0,108330
"Nara","奈良県",1410,255,1142,13,6,0,37665
"Wakayama","和歌山県",538,75,445,7,9,11,14550
"Tottori","鳥取県",67,10,56,0,0,1,19267
"Shimane","島根県",159,11,148,0,0,0,7158
"Okayama","岡山県",702,116,562,11,3,13,20802
"Hiroshima","広島県",1249,257,857,8,6,127,39067
"Yamaguchi","山口県",427,54,367,2,3,4,22347
"Tokushima","徳島県",187,5,173,9,0,0,13733
"Kagawa","香川県",195,56,136,3,0,0,19072
"Ehime","愛媛県",354,68,278,7,2,1,8650
"Kochi","高知県",301,129,168,4,1,0,4414
"Fukuoka","福岡県",6343,485,5748,110,10,0,218811
"Saga","佐賀県",367,60,311,3,0,7,11101
"Nagasaki","長崎県",278,11,265,3,0,1,29063
"Kumamoto","熊本県",1152,89,1012,13,7,38,27107
"Oita","大分県",464,161,300,3,1,0,32363
"Miyazaki","宮崎県",579,94,485,3,1,3,10795
"Kagoshima","鹿児島県",741,120,621,13,1,13,29617
"Okinawa","沖縄県",4702,385,4247,75,7,5,78065
