"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",40721,3326,36402,1327,30,334,743096,"JP-01"
"Aomori","青森県",2452,49,2372,31,0,0,48455,"JP-02"
"Iwate","岩手県",1616,107,1463,46,1,0,80808,"JP-03"
"Miyagi","宮城県",9050,96,8865,85,7,4,151800,"JP-04"
"Akita","秋田県",764,14,730,20,1,0,14175,"JP-05"
"Yamagata","山形県",2017,48,1923,46,3,0,63255,"JP-06"
"Fukushima","福島県",4732,109,4465,158,4,0,265010,"JP-07"
"Ibaraki","茨城県",10185,278,9747,160,8,0,33054,"JP-08"
"Tochigi","栃木県",6728,222,6426,80,12,0,276034,"JP-09"
"Gunma","群馬県",7993,103,7741,149,9,0,185139,"JP-10"
"Saitama","埼玉県",45238,1007,43408,823,30,0,928154,"JP-11"
"Chiba","千葉県",38693,873,37124,696,21,0,645978,"JP-12"
"Tokyo","東京都",167416,3402,161831,2183,45,0,2409660,"JP-13"
"Kanagawa","神奈川県",64705,1637,62138,930,45,0,989483,"JP-14"
"Niigata","新潟県",3376,114,3215,47,6,0,158429,"JP-15"
"Toyama","富山県",1974,56,1881,37,2,0,69571,"JP-16"
"Ishikawa","石川県",3887,88,3684,112,2,3,114608,"JP-17"
"Fukui","福井県",1072,24,1014,34,0,0,62239,"JP-18"
"Yamanashi","山梨県",1862,222,1620,20,2,0,47764,"JP-19"
"Nagano","長野県",4944,92,4835,90,2,73,193216,"JP-20"
"Gifu","岐阜県",9305,269,8854,182,12,0,258148,"JP-21"
"Shizuoka","静岡県",8912,349,8418,145,4,0,382702,"JP-22"
"Aichi","愛知県",49961,2288,46772,901,74,0,782045,"JP-23"
"Mie","三重県",5160,155,5032,109,9,136,134562,"JP-24"
"Shiga","滋賀県",5449,207,5155,87,6,0,142901,"JP-25"
"Kyoto","京都府",16398,345,15798,232,19,23,271451,"JP-26"
"Osaka","大阪府",102049,3352,95297,2563,189,837,1993393,"JP-27"
"Hyogo","兵庫県",40577,543,38771,1268,37,5,486984,"JP-28"
"Nara","奈良県",8108,146,7840,122,11,0,161120,"JP-29"
"Wakayama","和歌山県",2654,21,2529,48,4,56,41192,"JP-30"
"Tottori","鳥取県",466,4,453,2,0,7,80149,"JP-31"
"Shimane","島根県",551,12,539,1,1,1,28600,"JP-32"
"Okayama","岡山県",7564,269,7125,123,7,47,153838,"JP-33"
"Hiroshima","広島県",11275,327,10716,160,18,72,527692,"JP-34"
"Yamaguchi","山口県",3090,148,2871,71,2,0,116931,"JP-35"
"Tokushima","徳島県",1650,20,1567,63,0,0,62307,"JP-36"
"Kagawa","香川県",2078,55,1999,29,4,5,82197,"JP-37"
"Ehime","愛媛県",2740,17,2648,75,4,0,91512,"JP-38"
"Kochi","高知県",1689,97,1569,23,8,0,10713,"JP-39"
"Fukuoka","福岡県",35071,1334,33203,500,43,34,797251,"JP-40"
"Saga","佐賀県",2542,19,2535,23,1,35,53841,"JP-41"
"Nagasaki","長崎県",3077,95,2913,69,1,0,119303,"JP-42"
"Kumamoto","熊本県",6419,113,6195,111,8,0,80655,"JP-43"
"Oita","大分県",3473,65,3348,60,1,0,159829,"JP-44"
"Miyazaki","宮崎県",3056,40,2983,27,0,6,43782,"JP-45"
"Kagoshima","鹿児島県",3618,162,3443,33,2,20,108533,"JP-46"
"Okinawa","沖縄県",19784,1998,17629,163,68,6,238845,"JP-47"
