"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",39639,5965,32686,1206,42,218,711779,"JP-01"
"Aomori","青森県",2426,146,2250,30,4,0,46487,"JP-02"
"Iwate","岩手県",1510,95,1369,46,0,0,77689,"JP-03"
"Miyagi","宮城県",8977,199,8693,84,8,1,147757,"JP-04"
"Akita","秋田県",760,25,717,18,1,0,14009,"JP-05"
"Yamagata","山形県",1999,96,1858,45,3,0,61342,"JP-06"
"Fukushima","福島県",4656,168,4335,153,7,0,252158,"JP-07"
"Ibaraki","茨城県",9949,323,9472,154,8,0,32841,"JP-08"
"Tochigi","栃木県",6509,240,6190,79,8,0,268717,"JP-09"
"Gunma","群馬県",7928,219,7564,145,13,0,178903,"JP-10"
"Saitama","埼玉県",44491,1205,42485,801,43,0,900332,"JP-11"
"Chiba","千葉県",37818,931,36196,691,20,0,632303,"JP-12"
"Tokyo","東京都",163915,3937,157867,2111,61,0,2337122,"JP-13"
"Kanagawa","神奈川県",62988,1905,60173,910,68,0,953927,"JP-14"
"Niigata","新潟県",3299,188,3071,40,6,0,149854,"JP-15"
"Toyama","富山県",1926,139,1751,36,10,0,66579,"JP-16"
"Ishikawa","石川県",3843,226,3505,109,8,3,101796,"JP-17"
"Fukui","福井県",1055,25,996,34,0,0,60169,"JP-18"
"Yamanashi","山梨県",1672,127,1500,20,1,25,44960,"JP-19"
"Nagano","長野県",4878,169,4693,85,3,69,185891,"JP-20"
"Gifu","岐阜県",9134,579,8385,170,22,0,246790,"JP-21"
"Shizuoka","静岡県",8660,504,8017,139,7,0,366081,"JP-22"
"Aichi","愛知県",48764,3799,44122,843,83,0,742508,"JP-23"
"Mie","三重県",5056,296,4787,107,10,134,129213,"JP-24"
"Shiga","滋賀県",5311,382,4847,82,11,0,136178,"JP-25"
"Kyoto","京都府",16112,644,15237,221,24,10,261201,"JP-26"
"Osaka","大阪府",100933,6837,90754,2432,283,910,1899830,"JP-27"
"Hyogo","兵庫県",40203,1110,37873,1228,76,8,471001,"JP-28"
"Nara","奈良県",8015,231,7665,119,10,0,156073,"JP-29"
"Wakayama","和歌山県",2638,45,2493,45,12,55,40781,"JP-30"
"Tottori","鳥取県",466,18,439,2,0,7,74779,"JP-31"
"Shimane","島根県",547,39,508,0,3,0,27832,"JP-32"
"Okayama","岡山県",7488,578,6712,113,18,85,148791,"JP-33"
"Hiroshima","広島県",11018,578,9967,145,20,328,510839,"JP-34"
"Yamaguchi","山口県",3000,240,2692,68,6,0,108624,"JP-35"
"Tokushima","徳島県",1636,21,1552,63,0,0,59985,"JP-36"
"Kagawa","香川県",2039,85,1933,26,5,5,79545,"JP-37"
"Ehime","愛媛県",2728,41,2613,74,4,0,89548,"JP-38"
"Kochi","高知県",1610,188,1401,21,12,0,10391,"JP-39"
"Fukuoka","福岡県",34670,2802,31362,482,61,24,769204,"JP-40"
"Saga","佐賀県",2528,81,2460,22,3,35,51555,"JP-41"
"Nagasaki","長崎県",3001,158,2775,68,4,0,114663,"JP-42"
"Kumamoto","熊本県",6349,322,5919,108,19,0,79610,"JP-43"
"Oita","大分県",3439,188,3196,55,4,0,151281,"JP-44"
"Miyazaki","宮崎県",3046,73,2937,26,2,10,43446,"JP-45"
"Kagoshima","鹿児島県",3505,269,3228,31,3,23,105306,"JP-46"
"Okinawa","沖縄県",18603,2569,15886,154,83,6,226946,"JP-47"
