"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",54534,4938,48046,1437,18,113,961855,"JP-01"
"Aomori","青森県",3812,651,3128,33,1,0,66412,"JP-02"
"Iwate","岩手県",2780,345,2387,48,2,0,104106,"JP-03"
"Miyagi","宮城県",13761,2126,11341,97,23,197,198343,"JP-04"
"Akita","秋田県",1500,285,1194,21,2,0,20341,"JP-05"
"Yamagata","山形県",2977,429,2500,48,3,0,82246,"JP-06"
"Fukushima","福島県",8243,1047,7031,165,18,0,355310,"JP-07"
"Ibaraki","茨城県",19142,2522,16438,182,22,0,37322,"JP-08"
"Tochigi","栃木県",12299,2154,10045,100,18,0,382887,"JP-09"
"Gunma","群馬県",13563,2085,10864,158,24,456,248866,"JP-10"
"Saitama","埼玉県",92652,26019,63080,876,164,2677,1258480,"JP-11"
"Chiba","千葉県",77382,13844,62738,800,101,0,906023,"JP-12"
"Tokyo","東京都",323157,41368,279385,2404,277,0,3185437,"JP-13"
"Kanagawa","神奈川県",134475,17602,115798,1075,242,0,1364873,"JP-14"
"Niigata","新潟県",6191,998,5139,54,5,0,230824,"JP-15"
"Toyama","富山県",3994,1149,2806,39,10,0,96711,"JP-16"
"Ishikawa","石川県",6949,740,6071,123,8,15,159466,"JP-17"
"Fukui","福井県",2348,285,2027,36,1,0,93919,"JP-18"
"Yamanashi","山梨県",4018,716,3281,23,3,2,86511,"JP-19"
"Nagano","長野県",7393,852,6295,94,4,152,260937,"JP-20"
"Gifu","岐阜県",13926,2510,11030,195,6,191,335413,"JP-21"
"Shizuoka","静岡県",18635,5578,12894,163,31,0,515867,"JP-22"
"Aichi","愛知県",70885,12089,57765,1031,40,0,1023832,"JP-23"
"Mie","三重県",10269,3502,6851,121,16,205,170434,"JP-24"
"Shiga","滋賀県",9566,2366,7105,95,9,0,195566,"JP-25"
"Kyoto","京都府",27272,6162,20328,251,104,531,354054,"JP-26"
"Osaka","大阪府",154101,23229,126335,2772,516,1765,2818909,"JP-27"
"Hyogo","兵庫県",58874,7434,50109,1333,65,2,626140,"JP-28"
"Nara","奈良県",12192,1569,10488,135,16,0,211514,"JP-29"
"Wakayama","和歌山県",4218,558,3515,52,21,93,53643,"JP-30"
"Tottori","鳥取県",1300,247,1033,3,1,17,117016,"JP-31"
"Shimane","島根県",1172,182,988,2,1,0,40685,"JP-32"
"Okayama","岡山県",12241,1485,8975,127,7,1654,208397,"JP-33"
"Hiroshima","広島県",16481,1596,13701,180,14,1004,694007,"JP-34"
"Yamaguchi","山口県",4555,774,3696,85,2,0,147535,"JP-35"
"Tokushima","徳島県",2375,357,1906,63,1,49,83186,"JP-36"
"Kagawa","香川県",3830,838,2959,34,8,1,109035,"JP-37"
"Ehime","愛媛県",4349,738,3533,78,4,0,121480,"JP-38"
"Kochi","高知県",3006,624,2351,31,3,0,74554,"JP-39"
"Fukuoka","福岡県",59860,10886,47322,558,34,1094,1061639,"JP-40"
"Saga","佐賀県",4681,1023,3307,27,3,324,80888,"JP-41"
"Nagasaki","長崎県",4930,801,4064,69,1,4,154054,"JP-42"
"Kumamoto","熊本県",11245,2120,9002,123,14,0,101742,"JP-43"
"Oita","大分県",6152,1563,4523,66,2,0,216759,"JP-44"
"Miyazaki","宮崎県",4886,1086,3756,30,3,14,57542,"JP-45"
"Kagoshima","鹿児島県",7353,1893,5220,44,4,196,141025,"JP-46"
"Okinawa","沖縄県",39307,6606,32320,249,102,132,330449,"JP-47"
