"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",6380,1993,4246,141,19,0,119279
"Aomori","青森県",280,19,255,6,2,0,6349
"Iwate","岩手県",112,79,33,0,1,0,7411
"Miyagi","宮城県",1061,189,863,9,8,0,17169
"Akita","秋田県",74,6,68,0,1,0,3155
"Yamagata","山形県",107,20,86,1,0,0,7144
"Fukushima","福島県",466,54,406,6,4,0,36945
"Ibaraki","茨城県",1139,247,873,19,5,0,15503
"Tochigi","栃木県",550,52,498,2,4,2,49184
"Gunma","群馬県",1016,79,916,21,3,0,33976
"Saitama","埼玉県",7326,890,6306,130,17,0,216902
"Chiba","千葉県",6199,752,5361,86,8,0,153635
"Tokyo","東京都",36778,3347,32954,477,37,0,701481
"Kanagawa","神奈川県",10988,1207,9597,184,44,0,234414
"Niigata","新潟県",286,85,201,0,1,0,20632
"Toyama","富山県",441,16,399,26,0,0,16124
"Ishikawa","石川県",831,7,775,49,0,0,20483
"Fukui","福井県",298,31,256,11,2,0,13346
"Yamanashi","山梨県",298,50,241,7,2,0,12801
"Nagano","長野県",567,165,401,6,0,5,27741
"Gifu","岐阜県",890,130,747,13,0,0,30992
"Shizuoka","静岡県",1111,339,768,4,3,0,51416
"Aichi","愛知県",8262,1317,6841,104,19,0,122758
"Mie","三重県",684,90,587,7,5,0,18271
"Shiga","滋賀県",720,87,624,9,0,0,24685
"Kyoto","京都府",2409,214,2160,35,3,0,60062
"Osaka","大阪府",16744,2329,14124,272,81,19,288368
"Hyogo","兵庫県",4355,544,3735,76,23,0,82174
"Nara","奈良県",952,183,758,11,4,0,29663
"Wakayama","和歌山県",372,65,297,4,4,6,11946
"Tottori","鳥取県",53,10,43,0,0,0,6185
"Shimane","島根県",142,1,141,0,0,0,6498
"Okayama","岡山県",458,109,310,11,3,28,17220
"Hiroshima","広島県",726,43,674,6,0,3,31670
"Yamaguchi","山口県",326,98,223,2,2,3,13795
"Tokushima","徳島県",176,8,161,9,2,2,7712
"Kagawa","香川県",127,19,106,2,0,0,15760
"Ehime","愛媛県",164,47,111,6,0,0,5091
"Kochi","高知県",144,0,140,4,0,0,3700
"Fukuoka","福岡県",5477,143,5228,106,3,0,187533
"Saga","佐賀県",290,15,276,1,0,2,8602
"Nagasaki","長崎県",254,8,243,3,0,0,25507
"Kumamoto","熊本県",951,76,841,11,1,23,22677
"Oita","大分県",208,45,160,3,0,0,24521
"Miyazaki","宮崎県",398,26,372,1,0,1,8918
"Kagoshima","鹿児島県",592,48,537,13,0,6,25683
"Okinawa","沖縄県",3925,345,3517,68,2,5,66496
