"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",20544,676,19115,737,9,16,432134,"JP-01"
"Aomori","青森県",909,52,837,20,1,0,23669,"JP-02"
"Iwate","岩手県",591,29,532,30,0,0,42019,"JP-03"
"Miyagi","宮城県",4929,890,4012,27,2,0,82924,"JP-04"
"Akita","秋田県",278,9,263,6,0,0,7409,"JP-05"
"Yamagata","山形県",703,145,542,16,0,0,32037,"JP-06"
"Fukushima","福島県",2371,270,1994,107,11,0,137840,"JP-07"
"Ibaraki","茨城県",6496,315,6056,125,0,0,25858,"JP-08"
"Tochigi","栃木県",4467,160,4237,70,0,0,166942,"JP-09"
"Gunma","群馬県",4869,167,4603,99,2,0,109122,"JP-10"
"Saitama","埼玉県",31981,1323,29967,691,46,0,623598,"JP-11"
"Chiba","千葉県",28918,1037,27334,547,21,0,459473,"JP-12"
"Tokyo","東京都",118461,2976,113818,1667,42,0,1709233,"JP-13"
"Kanagawa","神奈川県",47341,905,45664,772,19,0,671205,"JP-14"
"Niigata","新潟県",1324,144,1163,17,1,0,77919,"JP-15"
"Toyama","富山県",927,17,882,28,1,0,40543,"JP-16"
"Ishikawa","石川県",1896,17,1813,64,1,2,58552,"JP-17"
"Fukui","福井県",553,7,521,25,0,0,34594,"JP-18"
"Yamanashi","山梨県",956,2,936,18,0,0,29599,"JP-19"
"Nagano","長野県",2581,122,2438,41,1,20,111049,"JP-20"
"Gifu","岐阜県",4863,81,4659,123,2,0,153245,"JP-21"
"Shizuoka","静岡県",5543,201,5227,115,1,0,236080,"JP-22"
"Aichi","愛知県",26809,491,25746,572,11,0,446425,"JP-23"
"Mie","三重県",2660,75,2597,67,4,79,73145,"JP-24"
"Shiga","滋賀県",2713,85,2576,52,4,0,83404,"JP-25"
"Kyoto","京都府",9294,117,9014,167,2,4,170847,"JP-26"
"Osaka","大阪府",49682,1491,46620,1170,61,401,968117,"JP-27"
"Hyogo","兵庫県",19012,682,17750,580,50,0,283507,"JP-28"
"Nara","奈良県",3553,111,3391,51,6,0,92751,"JP-29"
"Wakayama","和歌山県",1220,41,1137,18,3,24,25768,"JP-30"
"Tottori","鳥取県",210,0,205,2,0,3,45760,"JP-31"
"Shimane","島根県",285,0,285,0,0,0,17152,"JP-32"
"Okayama","岡山県",2635,76,2479,35,6,45,75671,"JP-33"
"Hiroshima","広島県",5091,36,4946,106,0,3,175742,"JP-34"
"Yamaguchi","山口県",1402,16,1343,43,0,0,66920,"JP-35"
"Tokushima","徳島県",479,23,438,18,1,0,29763,"JP-36"
"Kagawa","香川県",779,18,743,18,0,0,49207,"JP-37"
"Ehime","愛媛県",1134,65,1045,24,1,0,36496,"JP-38"
"Kochi","高知県",914,11,884,19,3,0,7339,"JP-39"
"Fukuoka","福岡県",18801,403,18070,328,8,0,493937,"JP-40"
"Saga","佐賀県",1164,38,1136,11,2,21,31284,"JP-41"
"Nagasaki","長崎県",1617,3,1576,38,0,0,74479,"JP-42"
"Kumamoto","熊本県",3493,24,3398,74,1,3,57733,"JP-43"
"Oita","大分県",1302,7,1273,22,0,0,89621,"JP-44"
"Miyazaki","宮崎県",1953,0,1924,22,0,7,24807,"JP-45"
"Kagoshima","鹿児島県",1776,15,1760,28,0,27,71390,"JP-46"
"Okinawa","沖縄県",8911,460,8331,126,2,6,160232,"JP-47"
