"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2267,196,1964,107,0,0,61798
"Aomori","青森県",37,1,35,1,0,0,2585
"Iwate","岩手県",24,1,23,0,0,0,4518
"Miyagi","宮城県",453,53,398,2,1,0,11139
"Akita","秋田県",58,5,53,0,0,0,2304
"Yamagata","山形県",79,2,76,1,0,0,5253
"Fukushima","福島県",287,54,229,4,3,0,21931
"Ibaraki","茨城県",698,53,628,17,5,0,12846
"Tochigi","栃木県",443,24,419,1,0,1,32855
"Gunma","群馬県",741,37,679,19,3,6,24187
"Saitama","埼玉県",4923,350,4471,102,6,0,151207
"Chiba","千葉県",4193,334,3787,72,13,0,103301
"Tokyo","東京都",27117,1927,24773,417,22,0,495064
"Kanagawa","神奈川県",7331,496,6688,147,20,0,164983
"Niigata","新潟県",176,8,168,0,0,0,16062
"Toyama","富山県",422,9,387,26,0,0,13147
"Ishikawa","石川県",778,21,710,47,0,0,14054
"Fukui","福井県",248,4,233,11,0,0,10019
"Yamanashi","山梨県",196,12,178,6,1,0,10928
"Nagano","長野県",317,12,304,1,0,0,19906
"Gifu","岐阜県",631,14,607,10,2,0,23881
"Shizuoka","静岡県",565,30,533,2,0,0,36984
"Aichi","愛知県",5478,277,5112,89,13,0,82828
"Mie","三重県",535,41,487,7,1,0,13783
"Shiga","滋賀県",510,15,487,8,0,0,12593
"Kyoto","京都府",1800,60,1713,27,2,0,45125
"Osaka","大阪府",10999,439,10327,221,23,12,197287
"Hyogo","兵庫県",2838,121,2658,59,10,0,59555
"Nara","奈良県",587,20,558,9,0,0,21824
"Wakayama","和歌山県",243,3,233,4,0,3,9550
"Tottori","鳥取県",36,4,32,0,0,0,5510
"Shimane","島根県",140,0,140,0,0,0,5896
"Okayama","岡山県",162,8,152,"-","-",2,8654
"Hiroshima","広島県",615,80,529,3,0,3,21723
"Yamaguchi","山口県",207,8,197,2,1,0,10311
"Tokushima","徳島県",149,3,131,9,0,6,7054
"Kagawa","香川県",93,0,91,2,0,0,11368
"Ehime","愛媛県",115,1,108,6,0,0,4167
"Kochi","高知県",138,0,134,4,0,0,3524
"Fukuoka","福岡県",5069,71,4899,99,6,0,141044
"Saga","佐賀県",248,3,247,0,0,2,6243
"Nagasaki","長崎県",238,1,233,3,0,1,19543
"Kumamoto","熊本県",642,56,570,8,0,8,17067
"Oita","大分県",158,1,155,2,0,0,17842
"Miyazaki","宮崎県",344,1,343,1,0,1,8654
"Kagoshima","鹿児島県",447,31,413,12,0,9,20098
"Okinawa","沖縄県",2682,273,2366,47,9,4,42581
