"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1170,123,956,91,10,0,17706
"Aomori","青森県",27,0,26,1,0,0,917
"Iwate","岩手県",0,0,0,0,0,0,788
"Miyagi","宮城県",88,0,87,1,0,0,3314
"Akita","秋田県",16,0,16,0,0,0,967
"Yamagata","山形県",69,1,68,0,1,0,2479
"Fukushima","福島県",81,2,79,0,0,0,5599
"Ibaraki","茨城県",168,3,155,10,0,0,5050
"Tochigi","栃木県",66,1,65,0,0,0,5520
"Gunma","群馬県",151,4,128,19,0,0,4353
"Saitama","埼玉県",1021,22,947,52,4,0,27215
"Chiba","千葉県",919,28,846,45,3,0,16716
"Tokyo","東京都",5592,391,4887,314,21,0,16351
"Kanagawa","神奈川県",1411,138,1183,90,23,0,11329
"Niigata","新潟県",83,1,81,0,0,1,4595
"Toyama","富山県",227,3,202,22,0,0,3661
"Ishikawa","石川県",299,31,241,27,2,0,2845
"Fukui","福井県",122,0,114,8,0,0,3028
"Yamanashi","山梨県",71,2,68,1,0,0,4911
"Nagano","長野県",76,1,75,"-",0,0,3021
"Gifu","岐阜県",154,4,143,7,2,0,4259
"Shizuoka","静岡県",77,3,73,1,0,0,3680
"Aichi","愛知県",516,10,467,34,0,5,11375
"Mie","三重県",45,0,44,1,0,0,2645
"Shiga","滋賀県",100,1,98,1,1,0,2091
"Kyoto","京都府",360,4,338,18,0,0,9129
"Osaka","大阪府",1786,30,1668,85,9,3,35176
"Hyogo","兵庫県",699,3,653,43,0,0,11950
"Nara","奈良県",92,0,90,2,0,0,3240
"Wakayama","和歌山県",63,0,60,3,0,0,3856
"Tottori","鳥取県",3,0,3,0,0,0,1425
"Shimane","島根県",24,1,23,0,1,0,1202
"Okayama","岡山県",25,0,25,"-","-",0,1833
"Hiroshima","広島県",168,0,165,3,0,0,7460
"Yamaguchi","山口県",37,1,36,0,1,0,1938
"Tokushima","徳島県",5,0,4,1,0,0,824
"Kagawa","香川県",28,0,28,0,0,0,2380
"Ehime","愛媛県",82,6,72,4,0,0,2527
"Kochi","高知県",74,0,71,3,0,0,1893
"Fukuoka","福岡県",825,55,742,28,2,0,14991
"Saga","佐賀県",47,0,47,0,0,0,1559
"Nagasaki","長崎県",17,0,16,1,0,0,3034
"Kumamoto","熊本県",48,0,45,3,0,0,4092
"Oita","大分県",60,0,59,1,0,0,4421
"Miyazaki","宮崎県",17,0,17,0,0,0,1480
"Kagoshima","鹿児島県",11,1,10,0,0,0,2305
"Okinawa","沖縄県",142,0,139,7,0,0,2962
