"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1478,114,1261,103,3,0,30526
"Aomori","青森県",32,2,29,1,0,0,1476
"Iwate","岩手県",4,3,1,0,0,0,1641
"Miyagi","宮城県",174,27,146,1,0,0,6163
"Akita","秋田県",18,2,16,0,0,0,1177
"Yamagata","山形県",76,1,75,1,0,1,2934
"Fukushima","福島県",89,3,86,0,0,0,10284
"Ibaraki","茨城県",334,84,240,10,1,0,7520
"Tochigi","栃木県",202,51,147,0,0,4,14485
"Gunma","群馬県",197,30,148,19,1,0,8595
"Saitama","埼玉県",2559,521,1962,76,3,0,71677
"Chiba","千葉県",1870,505,1315,50,6,0,29812
"Tokyo","東京都",14022,3252,10437,333,22,0,205452
"Kanagawa","神奈川県",2752,439,2214,99,11,0,18776
"Niigata","新潟県",120,27,92,0,0,1,6853
"Toyama","富山県",254,21,211,22,0,0,5545
"Ishikawa","石川県",324,16,281,27,2,0,3334
"Fukui","福井県",145,19,118,8,0,0,5090
"Yamanashi","山梨県",107,20,86,1,0,0,7478
"Nagano","長野県",122,32,90,"-",0,0,8435
"Gifu","岐阜県",379,142,230,7,0,0,11573
"Shizuoka","静岡県",321,135,185,1,0,0,14647
"Aichi","愛知県",2268,1560,667,35,5,6,26790
"Mie","三重県",144,70,57,1,0,16,4855
"Shiga","滋賀県",207,63,143,1,1,0,4676
"Kyoto","京都府",855,256,579,20,2,0,19482
"Osaka","大阪府",4720,1503,3119,92,26,6,80161
"Hyogo","兵庫県",1339,286,1008,45,7,0,28241
"Nara","奈良県",277,76,199,2,1,0,8733
"Wakayama","和歌山県",170,43,122,3,1,2,6495
"Tottori","鳥取県",19,14,5,0,0,0,3334
"Shimane","島根県",29,2,27,0,0,0,2987
"Okayama","岡山県",94,39,53,"-","-",2,3164
"Hiroshima","広島県",376,121,247,3,0,5,13026
"Yamaguchi","山口県",59,13,46,0,0,0,4152
"Tokushima","徳島県",30,16,9,1,0,4,2116
"Kagawa","香川県",46,4,42,0,0,0,4941
"Ehime","愛媛県",100,13,82,5,1,0,3117
"Kochi","高知県",82,5,74,3,0,0,2307
"Fukuoka","福岡県",2269,1033,1201,35,8,0,26900
"Saga","佐賀県",111,66,62,0,0,17,2726
"Nagasaki","長崎県",135,101,32,2,"-",0,7668
"Kumamoto","熊本県",280,220,56,4,0,0,6504
"Oita","大分県",73,13,59,1,0,0,7292
"Miyazaki","宮崎県",175,148,27,0,1,0,5342
"Kagoshima","鹿児島県",262,77,183,2,0,0,11128
"Okinawa","沖縄県",637,477,157,7,2,0,9612
