"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",58288,3500,53565,1457,27,234,1024794,"JP-01"
"Aomori","青森県",4802,1097,3672,33,2,0,74109,"JP-02"
"Iwate","岩手県",3249,373,2826,50,1,0,110778,"JP-03"
"Miyagi","宮城県",15325,1469,13722,104,26,30,214360,"JP-04"
"Akita","秋田県",1696,138,1535,23,1,0,23518,"JP-05"
"Yamagata","山形県",3299,262,2987,50,5,0,88253,"JP-06"
"Fukushima","福島県",9021,565,8286,170,14,0,374822,"JP-07"
"Ibaraki","茨城県",22004,1787,20022,195,27,0,37826,"JP-08"
"Tochigi","栃木県",13953,1167,12681,105,17,0,403280,"JP-09"
"Gunma","群馬県",15649,1468,14018,163,29,0,265457,"JP-10"
"Saitama","埼玉県",106633,11500,94224,909,144,0,1334402,"JP-11"
"Chiba","千葉県",92571,12520,79156,893,102,2,973143,"JP-12"
"Tokyo","東京都",357563,27129,327873,2561,267,0,3362072,"JP-13"
"Kanagawa","神奈川県",157140,13124,142875,1141,246,0,1444956,"JP-14"
"Niigata","新潟県",7085,630,6399,56,10,0,249387,"JP-15"
"Toyama","富山県",4587,531,4012,44,15,0,103405,"JP-16"
"Ishikawa","石川県",7451,450,6859,123,4,19,173760,"JP-17"
"Fukui","福井県",2714,231,2447,36,2,0,100868,"JP-18"
"Yamanashi","山梨県",4698,463,4214,26,3,5,97156,"JP-19"
"Nagano","長野県",8183,524,7566,94,3,1,278820,"JP-20"
"Gifu","岐阜県",17019,2263,14630,205,22,79,361972,"JP-21"
"Shizuoka","静岡県",24383,4093,20104,186,29,0,556282,"JP-22"
"Aichi","愛知県",91990,22026,68911,1053,88,0,1124589,"JP-23"
"Mie","三重県",13525,3862,9805,138,30,280,192585,"JP-24"
"Shiga","滋賀県",11387,1556,9734,97,11,0,214030,"JP-25"
"Kyoto","京都府",32580,4762,27306,254,91,258,381221,"JP-26"
"Osaka","大阪府",181629,24944,151839,2832,594,2014,3056029,"JP-27"
"Hyogo","兵庫県",69735,7176,61212,1347,78,0,669287,"JP-28"
"Nara","奈良県",14407,1536,12730,141,18,0,225731,"JP-29"
"Wakayama","和歌山県",4887,431,4300,55,23,101,59948,"JP-30"
"Tottori","鳥取県",1531,244,1267,4,2,16,130831,"JP-31"
"Shimane","島根県",1446,212,1232,2,2,0,45572,"JP-32"
"Okayama","岡山県",14291,1686,11771,132,21,702,231974,"JP-33"
"Hiroshima","広島県",19673,1304,16917,185,21,1267,779859,"JP-34"
"Yamaguchi","山口県",5265,574,4604,87,4,0,155099,"JP-35"
"Tokushima","徳島県",2912,358,2490,64,6,0,90888,"JP-36"
"Kagawa","香川県",4475,439,4003,34,9,1,117602,"JP-37"
"Ehime","愛媛県",4803,334,4388,81,5,0,134760,"JP-38"
"Kochi","高知県",3785,496,3258,31,7,0,85207,"JP-39"
"Fukuoka","福岡県",69253,9568,58693,574,35,418,1133070,"JP-40"
"Saga","佐賀県",5454,512,3842,28,2,1072,90497,"JP-41"
"Nagasaki","長崎県",5563,573,4925,69,2,4,162677,"JP-42"
"Kumamoto","熊本県",13317,1690,11499,128,21,0,112361,"JP-43"
"Oita","大分県",7499,825,6604,70,4,0,233988,"JP-44"
"Miyazaki","宮崎県",5765,718,4999,33,8,15,65378,"JP-45"
"Kagoshima","鹿児島県",8542,824,7675,52,6,9,155050,"JP-46"
"Okinawa","沖縄県",45374,5433,39349,265,125,327,351201,"JP-47"
