"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",10805,2274,8239,292,33,0,183390
"Aomori","青森県",364,65,293,6,2,0,7849
"Iwate","岩手県",252,71,173,8,4,0,10662
"Miyagi","宮城県",1417,208,1197,12,3,0,21113
"Akita","秋田県",90,0,89,1,0,0,3746
"Yamagata","山形県",218,72,145,1,1,0,8932
"Fukushima","福島県",582,81,493,8,4,0,44199
"Ibaraki","茨城県",1935,329,1580,26,14,0,17774
"Tochigi","栃木県",839,212,627,2,9,2,60231
"Gunma","群馬県",1572,306,1242,24,8,0,42544
"Saitama","埼玉県",10101,1723,8208,170,34,0,260942
"Chiba","千葉県",7958,873,6988,97,14,0,189306
"Tokyo","東京都",46124,4619,40970,535,67,0,840791
"Kanagawa","神奈川県",14599,1536,12843,220,53,0,281819
"Niigata","新潟県",380,74,306,0,0,0,24145
"Toyama","富山県",462,6,430,26,1,0,18434
"Ishikawa","石川県",899,44,807,50,0,2,24571
"Fukui","福井県",331,15,305,11,2,0,16507
"Yamanashi","山梨県",440,83,348,9,0,0,14073
"Nagano","長野県",909,128,743,6,3,32,35844
"Gifu","岐阜県",1406,282,1105,19,3,0,48913
"Shizuoka","静岡県",2087,639,1428,20,16,0,67934
"Aichi","愛知県",12123,2061,9922,140,28,0,152984
"Mie","三重県",1028,183,834,11,5,0,24205
"Shiga","滋賀県",852,65,776,11,1,0,30612
"Kyoto","京都府",3076,406,2644,40,8,14,73836
"Osaka","大阪府",24192,4256,19524,396,155,16,372343
"Hyogo","兵庫県",6994,818,6072,104,45,0,109727
"Nara","奈良県",1433,237,1183,13,6,0,38382
"Wakayama","和歌山県",545,70,457,7,10,11,14702
"Tottori","鳥取県",67,9,57,0,0,1,19438
"Shimane","島根県",165,11,154,0,1,0,7659
"Okayama","岡山県",702,116,562,11,3,13,24136
"Hiroshima","広島県",1322,276,878,8,10,160,43500
"Yamaguchi","山口県",429,51,372,2,3,4,22347
"Tokushima","徳島県",187,6,173,9,0,1,13790
"Kagawa","香川県",198,54,141,3,0,0,19091
"Ehime","愛媛県",356,66,281,8,2,1,9639
"Kochi","高知県",312,128,180,4,1,0,4483
"Fukuoka","福岡県",6343,485,5748,110,11,0,221015
"Saga","佐賀県",371,55,315,3,0,2,11401
"Nagasaki","長崎県",290,21,265,3,0,1,29313
"Kumamoto","熊本県",1184,97,1020,13,8,54,27352
"Oita","大分県",490,168,319,3,2,0,32945
"Miyazaki","宮崎県",584,87,497,3,1,3,10923
"Kagoshima","鹿児島県",741,120,621,13,1,13,30031
"Okinawa","沖縄県",4735,381,4284,75,6,5,78522
