"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",17342,1343,15401,597,14,1,317376,"JP-01"
"Aomori","青森県",711,53,645,13,2,0,13109,"JP-02"
"Iwate","岩手県",496,21,448,27,2,0,19948,"JP-03"
"Miyagi","宮城県",3384,334,3028,22,7,0,48324,"JP-04"
"Akita","秋田県",260,49,210,1,0,0,6370,"JP-05"
"Yamagata","山形県",500,54,433,13,2,0,14104,"JP-06"
"Fukushima","福島県",1718,246,1429,43,11,0,84423,"JP-07"
"Ibaraki","茨城県",4755,763,3930,62,16,0,23081,"JP-08"
"Tochigi","栃木県",3755,604,3106,45,17,0,104961,"JP-09"
"Gunma","群馬県",3806,318,3419,69,11,0,74179,"JP-10"
"Saitama","埼玉県",24948,4286,20322,340,86,0,448739,"JP-11"
"Chiba","千葉県",22104,5757,16104,243,50,0,325923,"JP-12"
"Tokyo","東京都",99208,13383,84942,883,141,0,1309999,"JP-13"
"Kanagawa","神奈川県",40374,3301,36612,461,108,0,491045,"JP-14"
"Niigata","新潟県",904,127,768,9,2,0,36820,"JP-15"
"Toyama","富山県",868,51,790,27,2,0,30685,"JP-16"
"Ishikawa","石川県",1455,107,1310,58,3,20,40394,"JP-17"
"Fukui","福井県",510,68,423,19,4,0,26805,"JP-18"
"Yamanashi","山梨県",898,45,840,13,4,0,14741,"JP-19"
"Nagano","長野県",2280,206,2065,36,1,27,80987,"JP-20"
"Gifu","岐阜県",4197,475,3654,68,14,0,104356,"JP-21"
"Shizuoka","静岡県",4566,703,3787,76,10,0,142180,"JP-22"
"Aichi","愛知県",23775,2616,20765,394,59,0,309425,"JP-23"
"Mie","三重県",2174,374,1771,29,8,0,46585,"JP-24"
"Shiga","滋賀県",2115,306,1779,30,9,0,55558,"JP-25"
"Kyoto","京都府",8200,1368,6792,112,16,72,127431,"JP-26"
"Osaka","大阪府",43508,5139,37454,915,179,0,646657,"JP-27"
"Hyogo","兵庫県",16220,2000,13829,391,63,0,200149,"JP-28"
"Nara","奈良県",3009,309,2663,37,7,0,67562,"JP-29"
"Wakayama","和歌山県",1054,102,920,13,14,19,21447,"JP-30"
"Tottori","鳥取県",198,29,164,2,0,3,33712,"JP-31"
"Shimane","島根県",265,25,240,0,0,0,12166,"JP-32"
"Okayama","岡山県",2329,252,2013,20,10,44,51686,"JP-33"
"Hiroshima","広島県",4763,313,4324,92,12,34,120841,"JP-34"
"Yamaguchi","山口県",1218,341,858,19,1,0,45815,"JP-35"
"Tokushima","徳島県",384,68,302,14,2,0,21315,"JP-36"
"Kagawa","香川県",635,151,469,15,1,0,37278,"JP-37"
"Ehime","愛媛県",993,129,846,18,3,0,25514,"JP-38"
"Kochi","高知県",846,37,795,14,4,0,6856,"JP-39"
"Fukuoka","福岡県",15895,2522,13192,181,35,0,367574,"JP-40"
"Saga","佐賀県",946,138,815,4,2,11,23763,"JP-41"
"Nagasaki","長崎県",1474,273,1199,26,2,24,56522,"JP-42"
"Kumamoto","熊本県",3331,233,2862,59,20,177,51460,"JP-43"
"Oita","大分県",1145,183,945,17,3,0,63091,"JP-44"
"Miyazaki","宮崎県",1808,204,1571,17,7,16,22673,"JP-45"
"Kagoshima","鹿児島県",1598,204,1394,18,2,18,54720,"JP-46"
"Okinawa","沖縄県",7511,812,6614,90,7,5,124179,"JP-47"
