"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1178,116,970,92,10,0,18021
"Aomori","青森県",27,0,26,1,0,0,928
"Iwate","岩手県",0,0,0,0,0,0,826
"Miyagi","宮城県",88,0,87,1,0,0,3356
"Akita","秋田県",16,0,16,0,0,0,969
"Yamagata","山形県",69,1,68,0,1,0,2487
"Fukushima","福島県",81,2,79,0,0,0,5783
"Ibaraki","茨城県",168,3,155,10,0,0,5082
"Tochigi","栃木県",66,1,65,0,0,0,5832
"Gunma","群馬県",151,2,130,19,0,0,4472
"Saitama","埼玉県",1023,20,951,52,3,0,28344
"Chiba","千葉県",920,22,853,45,3,0,16770
"Tokyo","東京都",5633,338,4978,317,20,0,61112
"Kanagawa","神奈川県",1420,72,1255,93,9,0,11628
"Niigata","新潟県",83,1,81,0,0,1,4657
"Toyama","富山県",227,1,204,22,0,0,3735
"Ishikawa","石川県",299,28,244,27,2,0,2853
"Fukui","福井県",122,0,114,8,0,0,3105
"Yamanashi","山梨県",72,2,69,1,0,0,5050
"Nagano","長野県",76,1,75,"-",0,0,3045
"Gifu","岐阜県",155,5,143,7,2,0,4476
"Shizuoka","静岡県",79,4,74,1,0,0,3711
"Aichi","愛知県",518,8,470,34,0,6,11523
"Mie","三重県",45,0,44,1,0,0,2675
"Shiga","滋賀県",100,1,98,1,1,0,2133
"Kyoto","京都府",363,5,340,18,0,0,9255
"Osaka","大阪府",1790,27,1677,86,7,0,36124
"Hyogo","兵庫県",699,3,653,43,0,0,12023
"Nara","奈良県",92,0,90,2,0,0,3491
"Wakayama","和歌山県",63,0,60,3,0,0,3868
"Tottori","鳥取県",3,0,3,0,0,0,1435
"Shimane","島根県",24,1,23,0,1,0,1206
"Okayama","岡山県",25,0,25,"-","-",0,1849
"Hiroshima","広島県",168,0,165,3,0,0,7515
"Yamaguchi","山口県",37,1,36,0,1,0,1992
"Tokushima","徳島県",5,0,4,1,0,0,829
"Kagawa","香川県",28,0,28,0,0,0,2421
"Ehime","愛媛県",82,5,73,4,0,0,2544
"Kochi","高知県",74,0,71,3,0,0,1905
"Fukuoka","福岡県",827,40,759,28,2,0,15144
"Saga","佐賀県",47,0,47,0,0,0,1575
"Nagasaki","長崎県",17,0,16,1,0,0,3052
"Kumamoto","熊本県",48,0,45,3,0,0,4138
"Oita","大分県",60,0,59,1,0,0,4500
"Miyazaki","宮崎県",17,0,17,0,0,0,1494
"Kagoshima","鹿児島県",11,1,10,0,0,0,2341
"Okinawa","沖縄県",142,0,139,7,0,0,2976
