"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60380,232,58698,1469,2,19,1112600,"JP-01"
"Aomori","青森県",5748,118,5592,38,2,0,88854,"JP-02"
"Iwate","岩手県",3485,6,3426,53,0,0,121870,"JP-03"
"Miyagi","宮城県",16238,61,16057,117,2,3,240752,"JP-04"
"Akita","秋田県",1891,30,1835,26,1,0,26592,"JP-05"
"Yamagata","山形県",3510,11,3443,56,0,0,98110,"JP-06"
"Fukushima","福島県",9464,31,9259,174,4,0,410301,"JP-07"
"Ibaraki","茨城県",24276,145,23914,217,8,0,40174,"JP-08"
"Tochigi","栃木県",15357,141,15100,116,3,0,483240,"JP-09"
"Gunma","群馬県",16636,90,16373,173,5,0,296186,"JP-10"
"Saitama","埼玉県",115176,770,113392,1014,35,0,1454939,"JP-11"
"Chiba","千葉県",99973,540,98389,1005,30,39,1069969,"JP-12"
"Tokyo","東京都",376634,1748,371874,3012,68,0,3662157,"JP-13"
"Kanagawa","神奈川県",168254,816,166158,1280,40,0,1602615,"JP-14"
"Niigata","新潟県",7939,119,7759,61,1,0,286381,"JP-15"
"Toyama","富山県",4822,32,4739,51,1,0,114600,"JP-16"
"Ishikawa","石川県",7912,79,7687,124,1,22,194946,"JP-17"
"Fukui","福井県",3076,27,3012,37,0,0,116655,"JP-18"
"Yamanashi","山梨県",5135,31,5075,29,0,0,111974,"JP-19"
"Nagano","長野県",8793,69,8683,96,0,55,316832,"JP-20"
"Gifu","岐阜県",18894,214,18666,216,3,202,408296,"JP-21"
"Shizuoka","静岡県",26673,63,26401,209,2,0,620530,"JP-22"
"Aichi","愛知県",105759,882,103733,1144,18,0,1307579,"JP-23"
"Mie","三重県",14691,130,14719,163,3,321,263303,"JP-24"
"Shiga","滋賀県",12320,108,12110,102,1,0,255448,"JP-25"
"Kyoto","京都府",35679,481,34889,285,15,24,421675,"JP-26"
"Osaka","大阪府",200926,2190,194003,3003,174,1730,3472714,"JP-27"
"Hyogo","兵庫県",77820,718,75713,1389,25,0,747655,"JP-28"
"Nara","奈良県",15742,125,15468,149,4,0,249501,"JP-29"
"Wakayama","和歌山県",5275,35,5075,61,4,104,65322,"JP-30"
"Tottori","鳥取県",1647,16,1603,5,0,23,146663,"JP-31"
"Shimane","島根県",1632,28,1600,4,0,0,55076,"JP-32"
"Okayama","岡山県",15171,79,14937,136,1,19,266922,"JP-33"
"Hiroshima","広島県",21781,205,21377,199,4,0,889244,"JP-34"
"Yamaguchi","山口県",5629,60,5479,90,0,0,186064,"JP-35"
"Tokushima","徳島県",3275,34,3176,65,0,0,103828,"JP-36"
"Kagawa","香川県",4692,18,4636,38,1,0,128707,"JP-37"
"Ehime","愛媛県",5237,104,5052,81,2,0,150827,"JP-38"
"Kochi","高知県",4117,19,4067,31,2,0,97224,"JP-39"
"Fukuoka","福岡県",74130,591,72909,615,19,15,1250281,"JP-40"
"Saga","佐賀県",5788,55,5751,29,1,47,103363,"JP-41"
"Nagasaki","長崎県",6034,69,5894,72,0,1,179194,"JP-42"
"Kumamoto","熊本県",14322,83,14104,135,3,0,122799,"JP-43"
"Oita","大分県",8160,78,7998,84,1,0,263833,"JP-44"
"Miyazaki","宮崎県",6142,19,6066,41,0,16,72739,"JP-45"
"Kagoshima","鹿児島県",9072,21,9049,65,0,63,167673,"JP-46"
"Okinawa","沖縄県",49850,385,49071,336,15,58,394743,"JP-47"
