"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",40472,4453,35468,1288,34,737,734653,"JP-01"
"Aomori","青森県",2448,84,2334,30,2,0,47747,"JP-02"
"Iwate","岩手県",1590,121,1423,46,0,0,80043,"JP-03"
"Miyagi","宮城県",9030,135,8804,84,8,7,151062,"JP-04"
"Akita","秋田県",763,17,727,19,1,0,14046,"JP-05"
"Yamagata","山形県",2009,56,1907,46,3,0,61869,"JP-06"
"Fukushima","福島県",4714,125,4434,155,4,0,262020,"JP-07"
"Ibaraki","茨城県",10135,312,9666,157,11,0,32980,"JP-08"
"Tochigi","栃木県",6671,258,6333,80,11,0,274446,"JP-09"
"Gunma","群馬県",7980,140,7692,148,8,0,182168,"JP-10"
"Saitama","埼玉県",45040,1066,43157,817,33,0,918264,"JP-11"
"Chiba","千葉県",38404,939,36771,694,21,0,642098,"JP-12"
"Tokyo","東京都",166369,3618,160595,2156,47,0,2381420,"JP-13"
"Kanagawa","神奈川県",64195,1811,61460,924,49,0,972090,"JP-14"
"Niigata","新潟県",3362,150,3166,46,1,0,154992,"JP-15"
"Toyama","富山県",1959,73,1849,37,5,0,68443,"JP-16"
"Ishikawa","石川県",3875,118,3642,112,3,3,112509,"JP-17"
"Fukui","福井県",1063,18,1011,34,0,0,61324,"JP-18"
"Yamanashi","山梨県",1777,220,1537,20,2,0,47764,"JP-19"
"Nagano","長野県",4934,124,4794,89,2,73,189515,"JP-20"
"Gifu","岐阜県",9267,362,8726,179,17,0,255000,"JP-21"
"Shizuoka","静岡県",8856,467,8246,143,5,0,372339,"JP-22"
"Aichi","愛知県",49716,2842,45986,888,74,0,763178,"JP-23"
"Mie","三重県",5145,219,4954,108,9,136,134562,"JP-24"
"Shiga","滋賀県",5405,274,5047,84,9,0,139908,"JP-25"
"Kyoto","京都府",16348,416,15680,229,20,23,269142,"JP-26"
"Osaka","大阪府",101774,5539,92844,2530,208,861,1969701,"JP-27"
"Hyogo","兵庫県",40490,722,38512,1256,60,0,482693,"JP-28"
"Nara","奈良県",8077,164,7792,121,10,0,158592,"JP-29"
"Wakayama","和歌山県",2652,25,2524,47,6,56,41061,"JP-30"
"Tottori","鳥取県",466,8,449,2,0,7,79328,"JP-31"
"Shimane","島根県",550,17,533,0,2,0,28600,"JP-32"
"Okayama","岡山県",7550,269,7125,120,7,36,153838,"JP-33"
"Hiroshima","広島県",11194,372,10568,153,16,101,523290,"JP-34"
"Yamaguchi","山口県",3066,168,2829,69,2,0,113166,"JP-35"
"Tokushima","徳島県",1646,22,1561,63,0,0,61381,"JP-36"
"Kagawa","香川県",2065,59,1984,27,4,5,81546,"JP-37"
"Ehime","愛媛県",2736,19,2642,75,4,0,91492,"JP-38"
"Kochi","高知県",1661,117,1523,21,11,0,10557,"JP-39"
"Fukuoka","福岡県",34974,1738,32709,491,43,36,788392,"JP-40"
"Saga","佐賀県",2539,38,2515,23,1,37,53159,"JP-41"
"Nagasaki","長崎県",3065,145,2852,68,1,0,117900,"JP-42"
"Kumamoto","熊本県",6402,159,6134,109,9,0,80374,"JP-43"
"Oita","大分県",3467,86,3322,59,3,0,157405,"JP-44"
"Miyazaki","宮崎県",3056,40,2983,27,2,6,43591,"JP-45"
"Kagoshima","鹿児島県",3584,179,3390,33,2,18,107325,"JP-46"
"Okinawa","沖縄県",19508,2226,17129,159,79,6,235918,"JP-47"
