"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2590,216,2266,108,2,0,71450
"Aomori","青森県",138,98,39,1,2,0,3404
"Iwate","岩手県",26,3,23,0,0,0,4984
"Miyagi","宮城県",538,45,491,2,1,0,12525
"Akita","秋田県",61,1,59,0,0,1,2399
"Yamagata","山形県",81,1,79,1,0,0,5608
"Fukushima","福島県",374,78,290,6,3,0,26071
"Ibaraki","茨城県",731,29,684,18,2,0,13484
"Tochigi","栃木県",473,31,442,1,0,1,34761
"Gunma","群馬県",806,48,730,19,5,9,26941
"Saitama","埼玉県",5476,425,4948,103,10,0,170524
"Chiba","千葉県",4637,329,4232,76,9,0,114416
"Tokyo","東京都",29335,1669,27227,439,24,0,552912
"Kanagawa","神奈川県",8100,517,7429,154,25,0,182851
"Niigata","新潟県",180,1,179,0,0,0,17092
"Toyama","富山県",422,0,396,26,0,0,14157
"Ishikawa","石川県",795,17,731,47,0,0,15695
"Fukui","福井県",256,8,237,11,0,0,10717
"Yamanashi","山梨県",199,0,193,6,0,0,11301
"Nagano","長野県",327,8,319,4,1,4,21561
"Gifu","岐阜県",651,16,625,10,1,0,25391
"Shizuoka","静岡県",583,14,567,2,0,0,40201
"Aichi","愛知県",5713,228,5394,91,10,0,91443
"Mie","三重県",551,15,529,7,0,0,14854
"Shiga","滋賀県",531,16,506,9,0,0,13450
"Kyoto","京都府",1934,85,1820,29,0,0,49696
"Osaka","大阪府",11702,473,10984,229,19,16,217762
"Hyogo","兵庫県",3027,119,2847,61,17,0,64611
"Nara","奈良県",618,21,588,9,2,0,23550
"Wakayama","和歌山県",260,11,242,4,1,3,10021
"Tottori","鳥取県",35,0,35,0,0,0,5567
"Shimane","島根県",140,0,140,0,0,0,6066
"Okayama","岡山県",185,12,155,1,2,17,8654
"Hiroshima","広島県",651,30,617,4,0,0,26180
"Yamaguchi","山口県",210,3,205,2,1,0,11214
"Tokushima","徳島県",163,14,140,9,0,0,7304
"Kagawa","香川県",99,3,94,2,0,0,12691
"Ehime","愛媛県",116,1,109,6,0,0,4274
"Kochi","高知県",140,1,135,4,0,0,3591
"Fukuoka","福岡県",5153,66,4987,100,5,0,154248
"Saga","佐賀県",253,5,250,0,0,2,6774
"Nagasaki","長崎県",242,0,236,3,0,3,21126
"Kumamoto","熊本県",754,49,686,8,0,11,18644
"Oita","大分県",159,1,155,3,0,0,19633
"Miyazaki","宮崎県",366,1,365,1,0,1,8729
"Kagoshima","鹿児島県",463,10,453,12,0,12,21588
"Okinawa","沖縄県",3012,319,2641,56,8,4,49145
