"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",53540,4899,47143,1436,14,62,950073,"JP-01"
"Aomori","青森県",3627,582,3012,33,1,0,64916,"JP-02"
"Iwate","岩手県",2701,354,2299,48,2,0,103028,"JP-03"
"Miyagi","宮城県",13306,2138,10983,96,23,89,194514,"JP-04"
"Akita","秋田県",1413,238,1154,21,2,0,20021,"JP-05"
"Yamagata","山形県",2899,460,2391,48,5,0,81287,"JP-06"
"Fukushima","福島県",8074,1065,6844,165,18,0,350937,"JP-07"
"Ibaraki","茨城県",18620,2501,15939,180,23,0,37322,"JP-08"
"Tochigi","栃木県",11856,1941,9815,100,21,0,380576,"JP-09"
"Gunma","群馬県",13045,2401,10486,158,25,0,243835,"JP-10"
"Saitama","埼玉県",89722,25773,63080,869,156,0,1240682,"JP-11"
"Chiba","千葉県",74744,13208,60745,791,95,0,892784,"JP-12"
"Tokyo","東京都",314709,42665,269660,2384,272,0,3141241,"JP-13"
"Kanagawa","神奈川県",130224,17545,111615,1064,247,0,1346470,"JP-14"
"Niigata","新潟県",5919,915,4950,54,4,0,225621,"JP-15"
"Toyama","富山県",3806,1067,2700,39,7,0,94584,"JP-16"
"Ishikawa","石川県",6812,758,5916,121,8,17,157399,"JP-17"
"Fukui","福井県",2251,260,1955,36,1,0,92260,"JP-18"
"Yamanashi","山梨県",3874,709,3145,23,3,3,86511,"JP-19"
"Nagano","長野県",7175,867,6087,94,6,127,255466,"JP-20"
"Gifu","岐阜県",13151,2233,10746,194,4,22,327631,"JP-21"
"Shizuoka","静岡県",17534,4722,12650,162,27,0,505464,"JP-22"
"Aichi","愛知県",68217,10611,56577,1029,38,0,1007810,"JP-23"
"Mie","三重県",9496,2871,6702,120,11,197,170434,"JP-24"
"Shiga","滋賀県",9111,2096,6920,95,8,0,192875,"JP-25"
"Kyoto","京都府",26156,5575,19961,250,99,370,349462,"JP-26"
"Osaka","大阪府",148927,20967,123492,2766,508,1702,2791288,"JP-27"
"Hyogo","兵庫県",57259,6702,49229,1330,61,2,618802,"JP-28"
"Nara","奈良県",11777,1498,10144,135,11,0,207645,"JP-29"
"Wakayama","和歌山県",4043,503,3399,51,20,90,52454,"JP-30"
"Tottori","鳥取県",1259,252,988,3,3,16,114743,"JP-31"
"Shimane","島根県",1091,193,896,2,1,0,40685,"JP-32"
"Okayama","岡山県",11779,1485,8975,127,7,1192,208397,"JP-33"
"Hiroshima","広島県",15901,1633,13299,180,12,789,662019,"JP-34"
"Yamaguchi","山口県",4414,765,3566,83,2,0,140551,"JP-35"
"Tokushima","徳島県",2270,357,1850,63,1,0,81502,"JP-36"
"Kagawa","香川県",3645,813,2799,34,9,1,107346,"JP-37"
"Ehime","愛媛県",4201,724,3399,78,7,0,120824,"JP-38"
"Kochi","高知県",2807,506,2270,31,1,0,74118,"JP-39"
"Fukuoka","福岡県",57888,10260,46176,557,31,895,1044580,"JP-40"
"Saga","佐賀県",4461,927,3178,27,2,329,78294,"JP-41"
"Nagasaki","長崎県",4784,818,3901,69,0,4,151766,"JP-42"
"Kumamoto","熊本県",10779,2125,8531,123,12,0,100142,"JP-43"
"Oita","大分県",5809,1461,4283,65,1,0,211649,"JP-44"
"Miyazaki","宮崎県",4636,958,3635,29,2,14,56157,"JP-45"
"Kagoshima","鹿児島県",6922,1918,4857,44,4,103,139687,"JP-46"
"Okinawa","沖縄県",37748,6244,31065,249,120,190,323799,"JP-47"
