"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1015,319,620,76,16,0,10885
"Aomori","青森県",27,5,21,1,0,0,804
"Iwate","岩手県",0,0,0,0,0,0,554
"Miyagi","宮城県",88,2,85,1,0,0,2588
"Akita","秋田県",16,1,15,0,0,0,913
"Yamagata","山形県",69,11,58,0,2,0,2576
"Fukushima","福島県",81,15,66,0,1,0,3338
"Ibaraki","茨城県",168,26,133,9,1,0,4346
"Tochigi","栃木県",61,17,44,0,5,2,2952
"Gunma","群馬県",148,29,101,18,1,0,3349
"Saitama","埼玉県",991,143,802,46,6,0,16890
"Chiba","千葉県",900,145,713,42,11,0,13050
"Tokyo","東京都",5070,978,3848,244,49,0,14464
"Kanagawa","神奈川県",1284,312,904,68,32,0,8317
"Niigata","新潟県",83,19,64,0,0,1,3843
"Toyama","富山県",227,41,166,20,1,0,3000
"Ishikawa","石川県",290,77,191,22,3,0,2513
"Fukui","福井県",122,10,104,8,2,1,2347
"Yamanashi","山梨県",58,7,51,0,1,0,3395
"Nagano","長野県",76,21,55,"-",1,0,2450
"Gifu","岐阜県",150,7,136,7,1,0,3083
"Shizuoka","静岡県",73,2,70,1,1,0,3315
"Aichi","愛知県",506,49,423,34,2,5,9176
"Mie","三重県",45,5,39,1,0,0,2362
"Shiga","滋賀県",99,17,81,1,1,0,1623
"Kyoto","京都府",358,47,297,14,4,0,7109
"Osaka","大阪府",1771,407,1294,70,36,11,25983
"Hyogo","兵庫県",699,80,581,38,15,0,10192
"Nara","奈良県",90,7,81,2,0,0,2383
"Wakayama","和歌山県",63,8,52,3,0,0,3554
"Tottori","鳥取県",3,2,1,0,0,0,1260
"Shimane","島根県",24,8,16,0,1,0,1044
"Okayama","岡山県",25,2,23,"-","-",0,1570
"Hiroshima","広島県",166,47,117,2,1,0,6513
"Yamaguchi","山口県",37,3,34,0,1,0,1628
"Tokushima","徳島県",5,0,4,1,0,0,675
"Kagawa","香川県",28,1,27,0,0,0,2013
"Ehime","愛媛県",74,27,44,3,2,0,1768
"Kochi","高知県",74,4,67,3,0,0,1689
"Fukuoka","福岡県",658,80,553,25,8,0,11519
"Saga","佐賀県",47,16,31,0,0,2,1339
"Nagasaki","長崎県",17,0,16,1,0,0,2577
"Kumamoto","熊本県",48,10,35,3,1,0,3755
"Oita","大分県",60,3,56,1,0,0,3728
"Miyazaki","宮崎県",17,3,14,0,0,0,1314
"Kagoshima","鹿児島県",10,3,7,0,0,0,1623
"Okinawa","沖縄県",142,9,127,6,4,0,2752
