"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",46110,2459,42117,1427,15,107,878489,"JP-01"
"Aomori","青森県",2820,186,2602,32,0,0,58421,"JP-02"
"Iwate","岩手県",2106,166,1893,47,0,0,95844,"JP-03"
"Miyagi","宮城県",10358,551,9635,91,3,81,176609,"JP-04"
"Akita","秋田県",1057,57,979,21,2,0,17804,"JP-05"
"Yamagata","山形県",2294,191,2056,47,0,0,73205,"JP-06"
"Fukushima","福島県",6301,820,5319,162,10,0,322397,"JP-07"
"Ibaraki","茨城県",13789,1788,11831,170,16,0,35004,"JP-08"
"Tochigi","栃木県",9052,1225,7739,88,15,0,357462,"JP-09"
"Gunma","群馬県",9565,1098,8312,155,6,0,221885,"JP-10"
"Saitama","埼玉県",63311,12664,49794,853,65,0,1123525,"JP-11"
"Chiba","千葉県",54350,6705,46909,736,52,0,810755,"JP-12"
"Tokyo","東京都",240653,34235,204112,2306,141,0,2897360,"JP-13"
"Kanagawa","神奈川県",93001,11664,80338,999,131,0,1224026,"JP-14"
"Niigata","新潟県",4395,552,3789,54,7,0,202819,"JP-15"
"Toyama","富山県",2488,294,2156,38,4,0,84658,"JP-16"
"Ishikawa","石川県",5595,928,4544,118,8,5,140223,"JP-17"
"Fukui","福井県",1793,282,1475,36,1,0,83294,"JP-18"
"Yamanashi","山梨県",2666,357,2293,21,0,5,76621,"JP-19"
"Nagano","長野県",5598,377,5183,94,0,56,233083,"JP-20"
"Gifu","岐阜県",10028,320,9520,188,3,0,301624,"JP-21"
"Shizuoka","静岡県",11758,1595,10006,157,5,0,465943,"JP-22"
"Aichi","愛知県",55376,2531,51835,1010,13,0,938412,"JP-23"
"Mie","三重県",6127,525,5644,114,3,156,164729,"JP-24"
"Shiga","滋賀県",6472,597,5781,94,2,0,175509,"JP-25"
"Kyoto","京都府",19647,1611,17498,249,42,289,319923,"JP-26"
"Osaka","大阪府",120171,9386,107037,2728,367,1020,2545104,"JP-27"
"Hyogo","兵庫県",45789,2617,41854,1319,22,1,570218,"JP-28"
"Nara","奈良県",9533,658,8742,133,11,0,191995,"JP-29"
"Wakayama","和歌山県",3171,263,2785,49,17,74,46651,"JP-30"
"Tottori","鳥取県",952,308,629,3,1,12,102851,"JP-31"
"Shimane","島根県",789,93,694,2,1,0,37500,"JP-32"
"Okayama","岡山県",8728,599,7812,127,3,190,189599,"JP-33"
"Hiroshima","広島県",12518,451,11765,179,7,123,594849,"JP-34"
"Yamaguchi","山口県",3389,165,3144,80,0,0,133190,"JP-35"
"Tokushima","徳島県",1839,84,1692,63,1,0,74355,"JP-36"
"Kagawa","香川県",2465,280,2155,32,1,2,96500,"JP-37"
"Ehime","愛媛県",3084,222,2785,77,4,0,108860,"JP-38"
"Kochi","高知県",2164,114,2021,29,7,0,65004,"JP-39"
"Fukuoka","福岡県",42982,4531,37075,537,9,839,949123,"JP-40"
"Saga","佐賀県",2910,207,2671,24,0,8,66961,"JP-41"
"Nagasaki","長崎県",3675,309,3297,69,0,0,139355,"JP-42"
"Kumamoto","熊本県",7577,764,6692,121,3,0,88575,"JP-43"
"Oita","大分県",3842,235,3543,64,0,0,191693,"JP-44"
"Miyazaki","宮崎県",3398,209,3150,27,1,12,46942,"JP-45"
"Kagoshima","鹿児島県",4246,290,3869,39,0,48,122130,"JP-46"
"Okinawa","沖縄県",27619,4142,23196,239,69,42,294855,"JP-47"
