"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",57723,4145,52450,1455,23,327,1011965,"JP-01"
"Aomori","青森県",4653,1062,3558,33,2,0,72244,"JP-02"
"Iwate","岩手県",3140,374,2717,49,3,0,109542,"JP-03"
"Miyagi","宮城県",15133,1794,13169,104,34,66,211743,"JP-04"
"Akita","秋田県",1666,170,1473,23,2,0,22454,"JP-05"
"Yamagata","山形県",3254,311,2894,49,6,0,86319,"JP-06"
"Fukushima","福島県",8904,815,7921,168,14,0,371284,"JP-07"
"Ibaraki","茨城県",21325,2081,19050,194,31,0,37826,"JP-08"
"Tochigi","栃木県",13666,1445,12116,105,18,0,397415,"JP-09"
"Gunma","群馬県",15400,1883,13356,161,28,0,262794,"JP-10"
"Saitama","埼玉県",104297,12461,90934,902,158,0,1320041,"JP-11"
"Chiba","千葉県",89078,13315,74889,874,111,0,951276,"JP-12"
"Tokyo","東京都",352380,31508,318352,2520,278,0,3332893,"JP-13"
"Kanagawa","神奈川県",153294,15698,136465,1131,233,0,1433442,"JP-14"
"Niigata","新潟県",6946,809,6082,55,10,0,245602,"JP-15"
"Toyama","富山県",4492,740,3710,42,14,0,102442,"JP-16"
"Ishikawa","石川県",7389,566,6681,123,6,19,171993,"JP-17"
"Fukui","福井県",2645,259,2350,36,2,0,99877,"JP-18"
"Yamanashi","山梨県",4582,578,3985,25,3,6,92433,"JP-19"
"Nagano","長野県",8068,638,7300,94,6,36,276256,"JP-20"
"Gifu","岐阜県",16533,2634,13671,203,21,25,357773,"JP-21"
"Shizuoka","静岡県",23390,5182,18024,184,32,0,549011,"JP-22"
"Aichi","愛知県",87133,20573,65512,1048,82,0,1102894,"JP-23"
"Mie","三重県",13118,4372,8869,136,33,259,192585,"JP-24"
"Shiga","滋賀県",11138,1953,9088,97,14,0,211109,"JP-25"
"Kyoto","京都府",31577,8169,22782,254,89,372,374804,"JP-26"
"Osaka","大阪府",176533,27394,144354,2815,588,1970,3004314,"JP-27"
"Hyogo","兵庫県",67417,7484,58593,1342,76,2,659890,"JP-28"
"Nara","奈良県",13976,1652,12185,139,13,0,223049,"JP-29"
"Wakayama","和歌山県",4748,468,4125,55,22,100,58292,"JP-30"
"Tottori","鳥取県",1495,244,1209,4,2,38,129459,"JP-31"
"Shimane","島根県",1420,232,1186,2,1,0,45572,"JP-32"
"Okayama","岡山県",13949,1686,11771,129,21,363,231974,"JP-33"
"Hiroshima","広島県",19191,1377,16266,183,21,1365,769672,"JP-34"
"Yamaguchi","山口県",5135,654,4394,87,1,0,155099,"JP-35"
"Tokushima","徳島県",2825,429,2332,64,2,0,89684,"JP-36"
"Kagawa","香川県",4399,591,3775,34,11,1,116395,"JP-37"
"Ehime","愛媛県",4738,447,4210,81,3,0,133089,"JP-38"
"Kochi","高知県",3656,620,3005,31,3,0,82218,"JP-39"
"Fukuoka","福岡県",67605,10646,55657,572,36,730,1119645,"JP-40"
"Saga","佐賀県",5343,636,3655,28,2,1024,88920,"JP-41"
"Nagasaki","長崎県",5461,606,4789,69,2,3,161232,"JP-42"
"Kumamoto","熊本県",13012,2012,10873,127,19,0,110451,"JP-43"
"Oita","大分県",7312,1078,6165,69,3,0,231773,"JP-44"
"Miyazaki","宮崎県",5653,915,4690,33,8,15,62925,"JP-45"
"Kagoshima","鹿児島県",8378,1169,7123,50,6,36,152448,"JP-46"
"Okinawa","沖縄県",44282,6109,37699,261,130,213,347766,"JP-47"
