"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42456,828,40179,1418,9,31,821748,"JP-01"
"Aomori","青森県",2579,40,2508,31,0,0,53829,"JP-02"
"Iwate","岩手県",1859,98,1714,47,1,0,91033,"JP-03"
"Miyagi","宮城県",9560,293,9172,91,3,4,166356,"JP-04"
"Akita","秋田県",974,49,905,20,1,0,16725,"JP-05"
"Yamagata","山形県",2084,48,1989,47,0,0,69804,"JP-06"
"Fukushima","福島県",5198,164,4873,161,5,0,298595,"JP-07"
"Ibaraki","茨城県",11144,367,10611,166,4,0,34345,"JP-08"
"Tochigi","栃木県",7420,215,7122,83,11,0,318049,"JP-09"
"Gunma","群馬県",8154,76,7924,154,0,0,205098,"JP-10"
"Saitama","埼玉県",49881,2622,46417,842,32,0,1029074,"JP-11"
"Chiba","千葉県",43808,1955,41128,725,18,0,743129,"JP-12"
"Tokyo","東京都",189843,8881,178692,2270,60,0,2684460,"JP-13"
"Kanagawa","神奈川県",73525,3372,69177,976,40,0,1109327,"JP-14"
"Niigata","新潟県",3585,117,3414,54,1,0,183383,"JP-15"
"Toyama","富山県",2087,37,2012,38,2,0,78248,"JP-16"
"Ishikawa","石川県",4237,249,3869,115,1,4,129941,"JP-17"
"Fukui","福井県",1421,57,1328,36,0,0,74131,"JP-18"
"Yamanashi","山梨県",2187,43,2123,21,0,0,65656,"JP-19"
"Nagano","長野県",5092,34,5037,94,1,73,217393,"JP-20"
"Gifu","岐阜県",9568,85,9296,187,3,0,283962,"JP-21"
"Shizuoka","静岡県",9846,335,9358,153,5,0,432619,"JP-22"
"Aichi","愛知県",52113,772,50345,996,11,0,884015,"JP-23"
"Mie","三重県",5473,165,5334,113,3,139,152748,"JP-24"
"Shiga","滋賀県",5699,101,5508,90,2,0,162117,"JP-25"
"Kyoto","京都府",17098,303,16517,249,5,29,298650,"JP-26"
"Osaka","大阪府",106970,2528,100894,2708,110,840,2333948,"JP-27"
"Hyogo","兵庫県",41818,600,39907,1311,14,0,535506,"JP-28"
"Nara","奈良県",8614,182,8300,132,1,0,179396,"JP-29"
"Wakayama","和歌山県",2748,39,2601,49,0,59,42969,"JP-30"
"Tottori","鳥取県",585,85,476,2,0,22,89555,"JP-31"
"Shimane","島根県",591,28,561,2,0,0,32936,"JP-32"
"Okayama","岡山県",7700,39,7472,127,1,62,174589,"JP-33"
"Hiroshima","広島県",11672,96,11384,178,4,14,570271,"JP-34"
"Yamaguchi","山口県",3193,32,3081,80,1,0,126574,"JP-35"
"Tokushima","徳島県",1705,39,1603,63,0,0,68578,"JP-36"
"Kagawa","香川県",2132,21,2085,31,0,5,90504,"JP-37"
"Ehime","愛媛県",2796,42,2679,75,3,0,100861,"JP-38"
"Kochi","高知県",1960,69,1862,29,1,0,60450,"JP-39"
"Fukuoka","福岡県",36431,633,35226,528,9,44,878022,"JP-40"
"Saga","佐賀県",2605,27,2582,24,0,28,60501,"JP-41"
"Nagasaki","長崎県",3282,63,3152,69,0,2,131480,"JP-42"
"Kumamoto","熊本県",6533,47,6366,120,2,0,82923,"JP-43"
"Oita","大分県",3530,31,3435,64,0,0,178180,"JP-44"
"Miyazaki","宮崎県",3127,19,3070,27,0,11,44978,"JP-45"
"Kagoshima","鹿児島県",3778,53,3723,39,0,37,115077,"JP-46"
"Okinawa","沖縄県",21847,633,20987,220,42,7,269007,"JP-47"
