"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1278,71,1106,101,6,0,22347
"Aomori","青森県",27,0,26,1,0,0,1027
"Iwate","岩手県",0,0,0,0,0,0,1046
"Miyagi","宮城県",98,6,91,1,0,0,4251
"Akita","秋田県",16,0,16,0,0,0,1007
"Yamagata","山形県",71,3,68,1,0,1,2609
"Fukushima","福島県",82,0,82,0,0,0,7477
"Ibaraki","茨城県",188,15,163,10,1,0,5621
"Tochigi","栃木県",88,14,72,0,0,2,8464
"Gunma","群馬県",155,3,133,19,0,0,5558
"Saitama","埼玉県",1330,231,1032,67,4,0,41312
"Chiba","千葉県",1040,95,899,46,1,0,19479
"Tokyo","東京都",7048,847,5876,325,6,0,100107
"Kanagawa","神奈川県",1628,154,1378,96,12,0,13695
"Niigata","新潟県",86,1,83,0,0,2,5170
"Toyama","富山県",229,2,205,22,0,0,4147
"Ishikawa","石川県",300,7,266,27,1,0,2944
"Fukui","福井県",122,0,114,8,0,0,3587
"Yamanashi","山梨県",75,0,74,1,0,0,6061
"Nagano","長野県",77,1,76,"-",0,0,3411
"Gifu","岐阜県",160,5,148,7,2,0,5567
"Shizuoka","静岡県",88,6,81,1,0,0,8188
"Aichi","愛知県",526,7,480,34,0,5,13693
"Mie","三重県",46,0,45,1,0,0,2993
"Shiga","滋賀県",104,4,99,1,0,0,2593
"Kyoto","京都府",413,42,353,18,0,0,11314
"Osaka","大阪府",1905,77,1742,86,3,0,43972
"Hyogo","兵庫県",717,13,659,45,0,0,16089
"Nara","奈良県",100,8,90,2,0,0,4383
"Wakayama","和歌山県",64,0,61,3,0,0,4095
"Tottori","鳥取県",4,1,3,0,0,0,1877
"Shimane","島根県",24,0,24,0,0,0,1267
"Okayama","岡山県",28,2,26,"-","-",0,2014
"Hiroshima","広島県",171,4,165,3,0,1,8076
"Yamaguchi","山口県",37,0,37,0,0,0,2542
"Tokushima","徳島県",9,4,4,1,0,0,1018
"Kagawa","香川県",28,0,28,0,0,0,2895
"Ehime","愛媛県",82,0,77,5,0,0,2654
"Kochi","高知県",74,0,71,3,0,0,2006
"Fukuoka","福岡県",885,38,814,33,2,0,17222
"Saga","佐賀県",47,0,47,0,0,0,1682
"Nagasaki","長崎県",18,1,16,1,0,0,3544
"Kumamoto","熊本県",49,0,46,3,0,0,4395
"Oita","大分県",60,0,59,1,0,0,5219
"Miyazaki","宮崎県",18,1,17,0,0,0,1645
"Kagoshima","鹿児島県",122,111,11,0,0,0,4841
"Okinawa","沖縄県",144,1,139,7,0,0,3062
