"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19211,523,17990,687,3,11,386338,"JP-01"
"Aomori","青森県",817,24,773,20,1,0,17612,"JP-02"
"Iwate","岩手県",554,2,522,30,0,0,27303,"JP-03"
"Miyagi","宮城県",3658,110,3523,25,3,0,69553,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7095,"JP-05"
"Yamagata","山形県",543,13,515,15,0,0,27684,"JP-06"
"Fukushima","福島県",2007,155,1779,73,8,0,115252,"JP-07"
"Ibaraki","茨城県",5860,331,5414,115,5,0,24954,"JP-08"
"Tochigi","栃木県",4120,121,3932,67,1,0,127864,"JP-09"
"Gunma","群馬県",4545,190,4270,85,6,0,95718,"JP-10"
"Saitama","埼玉県",29607,1210,27808,589,39,0,560482,"JP-11"
"Chiba","千葉県",26773,1428,24881,464,25,0,413995,"JP-12"
"Tokyo","東京都",112345,2979,107947,1419,52,0,1558849,"JP-13"
"Kanagawa","神奈川県",45174,1012,43472,690,27,0,606112,"JP-14"
"Niigata","新潟県",1092,71,1006,15,1,0,45525,"JP-15"
"Toyama","富山県",905,8,869,28,1,0,36844,"JP-16"
"Ishikawa","石川県",1870,122,1710,62,6,24,52380,"JP-17"
"Fukui","福井県",545,3,517,25,0,0,32386,"JP-18"
"Yamanashi","山梨県",940,6,917,17,0,0,25903,"JP-19"
"Nagano","長野県",2364,12,2343,41,0,32,100259,"JP-20"
"Gifu","岐阜県",4750,142,4496,112,7,0,137590,"JP-21"
"Shizuoka","静岡県",5190,205,4892,93,0,0,195755,"JP-22"
"Aichi","愛知県",25925,609,24790,526,33,0,397049,"JP-23"
"Mie","三重県",2545,132,2436,55,6,78,63656,"JP-24"
"Shiga","滋賀県",2498,134,2317,47,4,0,74672,"JP-25"
"Kyoto","京都府",9070,181,8744,156,2,11,157394,"JP-26"
"Osaka","大阪府",47358,1018,44801,1126,82,413,805082,"JP-27"
"Hyogo","兵庫県",18033,381,17111,541,44,0,251865,"JP-28"
"Nara","奈良県",3372,58,3267,47,5,0,83227,"JP-29"
"Wakayama","和歌山県",1164,9,1113,18,2,24,24620,"JP-30"
"Tottori","鳥取県",210,3,202,2,0,3,41830,"JP-31"
"Shimane","島根県",284,4,280,0,0,0,15625,"JP-32"
"Okayama","岡山県",2496,53,2389,32,2,22,66389,"JP-33"
"Hiroshima","広島県",5031,32,4892,102,3,5,164408,"JP-34"
"Yamaguchi","山口県",1385,48,1298,39,0,0,60724,"JP-35"
"Tokushima","徳島県",453,23,414,16,2,0,26945,"JP-36"
"Kagawa","香川県",755,19,718,18,0,0,45185,"JP-37"
"Ehime","愛媛県",1065,37,1005,23,2,0,32556,"JP-38"
"Kochi","高知県",887,4,866,17,1,0,7095,"JP-39"
"Fukuoka","福岡県",18097,501,17295,301,17,0,448956,"JP-40"
"Saga","佐賀県",1069,58,1022,8,1,19,28541,"JP-41"
"Nagasaki","長崎県",1612,29,1546,37,1,0,68222,"JP-42"
"Kumamoto","熊本県",3448,32,3343,72,3,1,56855,"JP-43"
"Oita","大分県",1295,24,1250,21,0,0,80945,"JP-44"
"Miyazaki","宮崎県",1953,22,1905,21,1,5,24752,"JP-45"
"Kagoshima","鹿児島県",1762,27,1735,27,1,27,68124,"JP-46"
"Okinawa","沖縄県",8235,274,7846,120,1,5,147037,"JP-47"
