"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",12618,1666,10571,415,28,34,221431
"Aomori","青森県",407,33,368,6,2,0,8815
"Iwate","岩手県",348,88,238,22,3,0,13412
"Miyagi","宮城県",1888,385,1490,13,5,0,23979
"Akita","秋田県",105,11,93,1,0,0,3981
"Yamagata","山形県",345,99,243,3,6,0,9840
"Fukushima","福島県",801,185,601,15,5,0,52405
"Ibaraki","茨城県",2226,234,1957,35,10,0,18395
"Tochigi","栃木県",1130,258,872,6,13,6,67978
"Gunma","群馬県",2044,356,1653,35,10,0,49855
"Saitama","埼玉県",12466,2385,9890,191,40,0,299420
"Chiba","千葉県",9700,1518,8071,111,19,0,215977
"Tokyo","東京都",54018,6259,47172,587,73,0,943733
"Kanagawa","神奈川県",18227,2253,15725,249,59,0,330515
"Niigata","新潟県",472,76,396,3,0,3,26589
"Toyama","富山県",517,37,454,26,1,0,20986
"Ishikawa","石川県",998,95,860,50,4,7,28122
"Fukui","福井県",339,12,316,11,2,0,18198
"Yamanashi","山梨県",502,43,449,10,2,0,14393
"Nagano","長野県",1071,101,965,12,2,7,44772
"Gifu","岐阜県",1895,380,1488,27,7,0,60108
"Shizuoka","静岡県",2480,456,1989,35,5,0,87010
"Aichi","愛知県",14648,2167,12304,177,40,0,187452
"Mie","三重県",1187,145,1027,15,3,0,26913
"Shiga","滋賀県",985,115,859,11,1,0,34974
"Kyoto","京都府",3998,794,3196,44,19,36,85844
"Osaka","大阪府",28101,3491,24093,517,161,0,431240
"Hyogo","兵庫県",8605,958,7501,146,43,0,127869
"Nara","奈良県",1782,295,1467,20,11,0,45756
"Wakayama","和歌山県",590,26,546,7,5,11,16018
"Tottori","鳥取県",79,14,64,0,0,1,22166
"Shimane","島根県",189,19,170,0,1,0,8556
"Okayama","岡山県",1186,384,762,13,8,27,27231
"Hiroshima","広島県",2571,407,1395,18,15,751,63829
"Yamaguchi","山口県",494,76,411,3,2,4,26760
"Tokushima","徳島県",194,6,179,9,0,0,14581
"Kagawa","香川県",258,68,187,3,0,0,21873
"Ehime","愛媛県",389,37,341,11,4,0,10961
"Kochi","高知県",592,191,395,6,3,0,5471
"Fukuoka","福岡県",7852,1140,6595,117,15,0,248984
"Saga","佐賀県",433,53,382,3,1,5,14290
"Nagasaki","長崎県",457,132,295,3,2,27,36313
"Kumamoto","熊本県",1545,157,1286,15,3,87,32438
"Oita","大分県",596,73,518,5,5,0,39423
"Miyazaki","宮崎県",686,73,613,5,0,5,12057
"Kagoshima","鹿児島県",890,95,795,13,1,13,35610
"Okinawa","沖縄県",5095,308,4712,80,5,5,85518
