"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",59867,989,57561,1466,17,149,1076363,"JP-01"
"Aomori","青森県",5505,381,5090,34,5,0,83530,"JP-02"
"Iwate","岩手県",3469,67,3350,52,0,0,117073,"JP-03"
"Miyagi","宮城県",16041,366,15550,114,9,11,232280,"JP-04"
"Akita","秋田県",1839,56,1757,26,1,0,25363,"JP-05"
"Yamagata","山形県",3465,70,3339,56,2,0,93422,"JP-06"
"Fukushima","福島県",9394,165,9055,174,3,0,394570,"JP-07"
"Ibaraki","茨城県",23836,695,22929,212,18,0,39484,"JP-08"
"Tochigi","栃木県",15008,461,14436,111,11,0,470828,"JP-09"
"Gunma","群馬県",16418,308,15940,170,18,0,283145,"JP-10"
"Saitama","埼玉県",113526,3749,108792,985,85,0,1406990,"JP-11"
"Chiba","千葉県",98564,3128,94459,977,56,0,1029595,"JP-12"
"Tokyo","東京都",373082,6872,363390,2820,146,0,3534935,"JP-13"
"Kanagawa","神奈川県",166186,3046,161914,1226,113,0,1537280,"JP-14"
"Niigata","新潟県",7662,297,7307,58,5,0,271832,"JP-15"
"Toyama","富山県",4755,77,4630,48,7,0,109837,"JP-16"
"Ishikawa","石川県",7762,193,7424,123,3,22,183902,"JP-17"
"Fukui","福井県",2993,135,2822,36,0,0,111971,"JP-18"
"Yamanashi","山梨県",4998,102,4867,29,1,0,105725,"JP-19"
"Nagano","長野県",8637,220,8377,95,0,55,302287,"JP-20"
"Gifu","岐阜県",18447,563,17826,209,11,151,389964,"JP-21"
"Shizuoka","静岡県",26322,724,25395,203,8,0,595610,"JP-22"
"Aichi","愛知県",103633,6463,96061,1109,64,0,1240112,"JP-23"
"Mie","三重県",14488,534,14114,158,11,318,209444,"JP-24"
"Shiga","滋賀県",12069,354,11616,99,6,0,243764,"JP-25"
"Kyoto","京都府",35089,1892,32875,262,40,60,405753,"JP-26"
"Osaka","大阪府",196878,7935,184100,2931,405,1912,3280229,"JP-27"
"Hyogo","兵庫県",75924,2301,72242,1382,59,1,715887,"JP-28"
"Nara","奈良県",15489,491,14852,146,12,0,239946,"JP-29"
"Wakayama","和歌山県",5165,95,4908,59,6,103,63250,"JP-30"
"Tottori","鳥取県",1633,58,1547,5,0,23,140730,"JP-31"
"Shimane","島根県",1573,48,1522,3,0,0,50282,"JP-32"
"Okayama","岡山県",15002,615,14091,135,13,161,249075,"JP-33"
"Hiroshima","広島県",21296,623,20481,192,11,0,853120,"JP-34"
"Yamaguchi","山口県",5526,120,5317,89,0,0,179174,"JP-35"
"Tokushima","徳島県",3206,112,3030,64,2,0,99704,"JP-36"
"Kagawa","香川県",4655,90,4528,36,5,1,124229,"JP-37"
"Ehime","愛媛県",5050,114,4855,81,4,0,143220,"JP-38"
"Kochi","高知県",4062,74,3957,31,1,0,93130,"JP-39"
"Fukuoka","福岡県",73336,4096,68544,601,32,95,1204293,"JP-40"
"Saga","佐賀県",5686,78,5612,29,1,33,97436,"JP-41"
"Nagasaki","長崎県",5926,155,5701,71,1,1,172522,"JP-42"
"Kumamoto","熊本県",14138,382,13624,132,9,0,119212,"JP-43"
"Oita","大分県",7963,196,7689,78,3,0,250276,"JP-44"
"Miyazaki","宮崎県",6084,144,5790,39,5,111,71828,"JP-45"
"Kagoshima","鹿児島県",9025,217,8805,63,4,60,164034,"JP-46"
"Okinawa","沖縄県",48997,1820,46738,293,60,146,379999,"JP-47"
