"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",22283,914,20522,797,23,50,490767,"JP-01"
"Aomori","青森県",1299,179,1100,20,0,0,29268,"JP-02"
"Iwate","岩手県",776,55,690,31,1,0,52020,"JP-03"
"Miyagi","宮城県",7552,1007,6460,46,23,39,109986,"JP-04"
"Akita","秋田県",362,53,300,9,0,0,9023,"JP-05"
"Yamagata","山形県",1323,243,1054,26,4,0,41557,"JP-06"
"Fukushima","福島県",2948,282,2548,118,12,0,169835,"JP-07"
"Ibaraki","茨城県",7385,401,6855,129,8,0,28311,"JP-08"
"Tochigi","栃木県",5057,202,4785,70,2,0,188703,"JP-09"
"Gunma","群馬県",5460,290,5068,102,7,0,126060,"JP-10"
"Saitama","埼玉県",35286,1701,32857,728,31,0,705114,"JP-11"
"Chiba","千葉県",31463,1135,29728,600,12,0,514336,"JP-12"
"Tokyo","東京都",129540,4819,122875,1846,45,0,1897539,"JP-13"
"Kanagawa","神奈川県",50659,1419,48440,800,28,0,752210,"JP-14"
"Niigata","新潟県",1915,316,1581,18,3,0,95014,"JP-15"
"Toyama","富山県",1120,126,965,29,2,0,45854,"JP-16"
"Ishikawa","石川県",2164,182,1914,66,11,2,65628,"JP-17"
"Fukui","福井県",710,83,596,31,2,0,41364,"JP-18"
"Yamanashi","山梨県",1057,53,985,19,1,0,33554,"JP-19"
"Nagano","長野県",3413,374,3004,50,1,15,132835,"JP-20"
"Gifu","岐阜県",5333,267,4937,129,4,0,174214,"JP-21"
"Shizuoka","静岡県",6110,253,5736,121,3,0,270275,"JP-22"
"Aichi","愛知県",29757,1877,27272,608,11,0,508020,"JP-23"
"Mie","三重県",3153,290,2880,74,12,91,86936,"JP-24"
"Shiga","滋賀県",3173,310,2803,60,3,0,96434,"JP-25"
"Kyoto","京都府",10616,754,9710,176,9,24,192691,"JP-26"
"Osaka","大阪府",66752,12384,52515,1266,281,587,1234249,"JP-27"
"Hyogo","兵庫県",24796,3695,20479,622,78,0,337080,"JP-28"
"Nara","奈良県",4997,810,4126,61,18,0,109994,"JP-29"
"Wakayama","和歌山県",1734,292,1395,19,39,28,29905,"JP-30"
"Tottori","鳥取県",334,84,235,2,0,13,56026,"JP-31"
"Shimane","島根県",297,8,289,0,0,0,18895,"JP-32"
"Okayama","岡山県",3153,246,2742,35,4,130,84188,"JP-33"
"Hiroshima","広島県",5373,124,5133,107,0,9,199024,"JP-34"
"Yamaguchi","山口県",1540,106,1418,43,0,27,74020,"JP-35"
"Tokushima","徳島県",865,257,583,25,6,0,36645,"JP-36"
"Kagawa","香川県",1055,131,908,19,2,3,57248,"JP-37"
"Ehime","愛媛県",1907,354,1526,27,9,0,50612,"JP-38"
"Kochi","高知県",960,17,924,19,1,0,7581,"JP-39"
"Fukuoka","福岡県",19995,812,18840,343,11,0,549351,"JP-40"
"Saga","佐賀県",1327,79,1255,13,0,20,34624,"JP-41"
"Nagasaki","長崎県",1749,108,1602,39,0,0,84828,"JP-42"
"Kumamoto","熊本県",3591,67,3450,74,3,0,59318,"JP-43"
"Oita","大分県",1373,42,1309,22,1,0,101094,"JP-44"
"Miyazaki","宮崎県",2043,70,1943,22,0,8,27504,"JP-45"
"Kagoshima","鹿児島県",1946,74,1869,28,1,25,77595,"JP-46"
"Okinawa","沖縄県",11397,1255,10018,130,11,6,178411,"JP-47"
