"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",22689,1042,20797,816,24,34,499805,"JP-01"
"Aomori","青森県",1376,195,1161,20,0,0,30552,"JP-02"
"Iwate","岩手県",794,47,716,31,1,0,53052,"JP-03"
"Miyagi","宮城県",7730,794,6843,53,18,40,112508,"JP-04"
"Akita","秋田県",395,63,323,9,1,0,9367,"JP-05"
"Yamagata","山形県",1381,201,1150,30,5,0,44283,"JP-06"
"Fukushima","福島県",3061,282,2660,119,12,0,174546,"JP-07"
"Ibaraki","茨城県",7579,443,7006,130,12,0,28679,"JP-08"
"Tochigi","栃木県",5128,185,4873,70,3,0,191211,"JP-09"
"Gunma","群馬県",5566,283,5181,102,4,0,130760,"JP-10"
"Saitama","埼玉県",36004,1901,33368,735,30,0,720404,"JP-11"
"Chiba","千葉県",31931,1157,30163,611,11,0,518752,"JP-12"
"Tokyo","東京都",132042,5314,124872,1856,48,0,1933755,"JP-13"
"Kanagawa","神奈川県",51430,1601,49027,802,28,0,770853,"JP-14"
"Niigata","新潟県",2033,312,1703,18,3,0,98844,"JP-15"
"Toyama","富山県",1186,140,1017,29,1,0,48059,"JP-16"
"Ishikawa","石川県",2248,219,1959,68,12,2,67232,"JP-17"
"Fukui","福井県",779,135,613,31,1,0,42922,"JP-18"
"Yamanashi","山梨県",1095,65,1011,19,1,0,35312,"JP-19"
"Nagano","長野県",3580,387,3175,54,2,36,138456,"JP-20"
"Gifu","岐阜県",5448,301,5018,129,4,0,177649,"JP-21"
"Shizuoka","静岡県",6208,253,5834,121,3,0,278881,"JP-22"
"Aichi","愛知県",30507,2185,27708,614,15,0,523282,"JP-23"
"Mie","三重県",3283,356,2939,75,16,87,86936,"JP-24"
"Shiga","滋賀県",3323,398,2864,61,4,0,98332,"JP-25"
"Kyoto","京都府",11153,1008,10001,179,12,35,200233,"JP-26"
"Osaka","大阪府",71083,14736,54466,1301,322,580,1282070,"JP-27"
"Hyogo","兵庫県",26459,4147,21679,633,89,0,348467,"JP-28"
"Nara","奈良県",5360,919,4377,64,21,0,116246,"JP-29"
"Wakayama","和歌山県",1898,367,1483,20,49,28,30171,"JP-30"
"Tottori","鳥取県",350,83,255,2,0,10,58327,"JP-31"
"Shimane","島根県",310,9,301,0,0,0,18895,"JP-32"
"Okayama","岡山県",3340,246,2742,35,4,317,89012,"JP-33"
"Hiroshima","広島県",5495,177,5189,107,2,22,216159,"JP-34"
"Yamaguchi","山口県",1617,163,1411,43,0,0,77872,"JP-35"
"Tokushima","徳島県",1000,334,638,28,7,0,39353,"JP-36"
"Kagawa","香川県",1102,141,946,20,3,5,58421,"JP-37"
"Ehime","愛媛県",2051,368,1654,29,8,0,53537,"JP-38"
"Kochi","高知県",973,25,929,19,0,0,7643,"JP-39"
"Fukuoka","福岡県",20509,1103,19061,345,14,0,562560,"JP-40"
"Saga","佐賀県",1420,151,1277,13,0,21,35830,"JP-41"
"Nagasaki","長崎県",1807,147,1620,40,1,0,86946,"JP-42"
"Kumamoto","熊本県",3727,176,3474,77,3,0,60343,"JP-43"
"Oita","大分県",1415,70,1322,23,1,0,103306,"JP-44"
"Miyazaki","宮崎県",2053,49,1986,22,0,4,27993,"JP-45"
"Kagoshima","鹿児島県",1985,77,1906,28,0,26,79223,"JP-46"
"Okinawa","沖縄県",11747,1293,10330,130,10,6,183347,"JP-47"
