"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1132,135,906,91,11,0,16456
"Aomori","青森県",27,0,26,1,0,0,892
"Iwate","岩手県",0,0,0,0,0,0,767
"Miyagi","宮城県",88,0,87,1,0,0,3136
"Akita","秋田県",16,0,16,0,0,0,957
"Yamagata","山形県",69,2,67,0,1,0,2463
"Fukushima","福島県",81,3,78,0,0,0,5232
"Ibaraki","茨城県",168,3,155,10,0,0,4934
"Tochigi","栃木県",66,4,62,0,0,0,5141
"Gunma","群馬県",151,6,126,19,1,0,4158
"Saitama","埼玉県",1014,34,929,51,5,0,25132
"Chiba","千葉県",912,24,843,45,4,0,15813
"Tokyo","東京都",5426,330,4785,311,22,0,16177
"Kanagawa","神奈川県",1398,115,1194,89,17,0,10918
"Niigata","新潟県",83,1,81,0,0,1,4465
"Toyama","富山県",227,3,202,22,0,0,3542
"Ishikawa","石川県",299,33,239,27,2,0,2806
"Fukui","福井県",122,1,113,8,1,0,2919
"Yamanashi","山梨県",68,3,64,1,0,0,4577
"Nagano","長野県",76,4,72,"-",0,0,2930
"Gifu","岐阜県",153,4,142,7,1,0,4065
"Shizuoka","静岡県",76,2,73,1,0,0,3644
"Aichi","愛知県",511,7,465,34,0,5,10961
"Mie","三重県",45,0,44,1,0,0,2599
"Shiga","滋賀県",100,2,97,1,1,0,2003
"Kyoto","京都府",360,5,337,18,0,0,8793
"Osaka","大阪府",1785,51,1646,84,14,4,34037
"Hyogo","兵庫県",699,4,652,43,3,0,11716
"Nara","奈良県",92,1,89,2,0,0,3240
"Wakayama","和歌山県",63,0,60,3,0,0,3815
"Tottori","鳥取県",3,0,3,0,0,0,1405
"Shimane","島根県",24,1,23,0,1,0,1176
"Okayama","岡山県",25,0,25,"-","-",0,1790
"Hiroshima","広島県",168,1,164,3,0,0,7328
"Yamaguchi","山口県",37,1,36,0,1,0,1886
"Tokushima","徳島県",5,0,4,1,0,0,789
"Kagawa","香川県",28,0,28,0,0,0,2344
"Ehime","愛媛県",82,10,68,4,0,0,2487
"Kochi","高知県",74,0,71,3,0,0,1863
"Fukuoka","福岡県",808,131,650,27,3,0,14552
"Saga","佐賀県",47,0,45,0,0,2,1513
"Nagasaki","長崎県",17,0,16,1,0,0,2972
"Kumamoto","熊本県",48,1,44,3,0,0,4070
"Oita","大分県",60,0,59,1,0,0,4309
"Miyazaki","宮崎県",17,0,17,0,0,0,1453
"Kagoshima","鹿児島県",10,0,10,0,0,0,2049
"Okinawa","沖縄県",142,0,139,7,0,0,2930
