"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2075,126,1842,107,0,0,56568
"Aomori","青森県",36,1,34,1,0,0,2414
"Iwate","岩手県",23,0,23,0,0,0,4168
"Miyagi","宮城県",397,47,348,2,1,0,10218
"Akita","秋田県",53,0,53,0,0,0,2131
"Yamagata","山形県",78,2,76,1,1,1,5149
"Fukushima","福島県",251,39,209,3,3,0,19863
"Ibaraki","茨城県",652,34,601,17,4,0,12436
"Tochigi","栃木県",428,48,379,1,1,0,30149
"Gunma","群馬県",699,69,611,19,1,0,20615
"Saitama","埼玉県",4624,260,4262,102,7,0,142930
"Chiba","千葉県",3862,285,3506,71,6,0,87562
"Tokyo","東京都",25547,2184,22956,407,23,0,449937
"Kanagawa","神奈川県",6819,515,6167,137,22,0,151103
"Niigata","新潟県",170,10,160,0,0,0,15290
"Toyama","富山県",417,9,383,25,0,0,12090
"Ishikawa","石川県",776,46,683,47,0,0,12853
"Fukui","福井県",244,2,229,11,1,2,9734
"Yamanashi","山梨県",183,5,172,6,2,0,10602
"Nagano","長野県",305,4,306,1,0,6,18821
"Gifu","岐阜県",623,28,585,10,2,0,22525
"Shizuoka","静岡県",534,16,516,2,1,0,34154
"Aichi","愛知県",5309,349,4877,83,16,0,75800
"Mie","三重県",502,84,411,7,3,0,12476
"Shiga","滋賀県",501,28,465,8,0,0,11797
"Kyoto","京都府",1739,64,1650,25,2,0,41975
"Osaka","大阪府",10534,537,9784,204,27,9,182508
"Hyogo","兵庫県",2684,103,2522,59,8,0,55781
"Nara","奈良県",568,18,541,9,0,0,20292
"Wakayama","和歌山県",241,5,229,4,0,3,9256
"Tottori","鳥取県",36,6,30,0,0,0,5453
"Shimane","島根県",140,3,137,0,0,0,5734
"Okayama","岡山県",154,1,147,"-","-",6,8110
"Hiroshima","広島県",548,61,469,3,2,15,20707
"Yamaguchi","山口県",201,9,190,2,1,0,9714
"Tokushima","徳島県",147,9,126,9,0,3,6884
"Kagawa","香川県",93,3,88,2,0,0,10637
"Ehime","愛媛県",114,0,108,6,0,0,4060
"Kochi","高知県",138,1,133,4,0,0,3463
"Fukuoka","福岡県",5028,95,4837,96,10,0,130848
"Saga","佐賀県",245,2,245,0,0,2,5935
"Nagasaki","長崎県",236,2,231,3,0,0,18248
"Kumamoto","熊本県",573,6,559,8,0,0,16349
"Oita","大分県",158,3,153,2,0,0,16725
"Miyazaki","宮崎県",344,1,343,1,0,1,8572
"Kagoshima","鹿児島県",415,34,378,12,0,9,18871
"Okinawa","沖縄県",2460,170,2248,46,7,4,38566
