"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1514,120,1291,103,2,0,32178
"Aomori","青森県",32,2,29,1,0,0,1549
"Iwate","岩手県",6,5,1,0,0,0,1833
"Miyagi","宮城県",180,26,153,1,1,0,6523
"Akita","秋田県",32,11,16,0,0,5,1201
"Yamagata","山形県",76,1,75,1,0,1,2959
"Fukushima","福島県",95,9,86,0,0,0,10678
"Ibaraki","茨城県",368,105,253,10,1,0,8181
"Tochigi","栃木県",230,49,168,0,2,13,15411
"Gunma","群馬県",211,35,157,19,0,0,9098
"Saitama","埼玉県",2738,569,2090,79,4,0,78160
"Chiba","千葉県",2061,570,1439,52,6,0,31557
"Tokyo","東京都",15107,3413,11361,333,23,0,221676
"Kanagawa","神奈川県",3059,513,2445,101,10,0,42717
"Niigata","新潟県",126,22,103,0,0,1,7248
"Toyama","富山県",268,34,212,22,1,0,5841
"Ishikawa","石川県",331,21,283,27,2,0,3393
"Fukui","福井県",153,20,125,8,1,0,5420
"Yamanashi","山梨県",124,31,92,1,0,0,7778
"Nagano","長野県",127,32,95,"-",0,0,9249
"Gifu","岐阜県",435,151,277,7,1,0,12857
"Shizuoka","静岡県",345,111,233,1,0,0,16211
"Aichi","愛知県",2675,1592,1040,37,6,6,29046
"Mie","三重県",189,103,73,1,0,12,5594
"Shiga","滋賀県",273,119,153,1,3,0,5275
"Kyoto","京都府",923,215,687,21,3,0,20966
"Osaka","大阪府",5396,1657,3641,95,36,3,87307
"Hyogo","兵庫県",1484,309,1128,47,8,0,30276
"Nara","奈良県",302,77,223,2,1,0,9920
"Wakayama","和歌山県",173,28,140,3,4,2,6799
"Tottori","鳥取県",21,16,5,0,0,0,3960
"Shimane","島根県",29,0,29,0,0,0,3045
"Okayama","岡山県",107,30,71,"-","-",6,3328
"Hiroshima","広島県",393,113,273,3,1,4,14241
"Yamaguchi","山口県",64,14,50,0,0,0,4232
"Tokushima","徳島県",55,40,10,1,0,4,2584
"Kagawa","香川県",57,12,45,0,1,0,5169
"Ehime","愛媛県",100,11,84,5,1,0,3183
"Kochi","高知県",83,3,77,3,0,0,2365
"Fukuoka","福岡県",2614,1099,1479,36,12,0,28979
"Saga","佐賀県",141,88,69,0,0,16,3262
"Nagasaki","長崎県",149,115,32,2,"-",0,8801
"Kumamoto","熊本県",332,134,87,5,1,106,7142
"Oita","大分県",78,15,62,1,1,0,7718
"Miyazaki","宮崎県",208,133,75,0,3,0,5940
"Kagoshima","鹿児島県",273,77,196,2,0,2,11730
"Okinawa","沖縄県",884,689,192,7,5,0,11078
