"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",2763,292,2363,108,3,0,75383
"Aomori","青森県",175,114,60,1,3,0,4043
"Iwate","岩手県",27,4,23,0,0,0,5134
"Miyagi","宮城県",572,61,509,2,1,0,13206
"Akita","秋田県",61,2,59,0,0,0,2448
"Yamagata","山形県",84,4,79,1,0,0,5761
"Fukushima","福島県",386,62,318,6,3,0,27446
"Ibaraki","茨城県",741,27,696,18,2,0,13525
"Tochigi","栃木県",477,27,450,1,0,1,35148
"Gunma","群馬県",867,96,743,19,5,9,27802
"Saitama","埼玉県",5619,407,5107,105,9,0,174268
"Chiba","千葉県",4811,398,4336,77,10,0,119909
"Tokyo","東京都",30033,1697,27889,447,28,0,567880
"Kanagawa","神奈川県",8369,546,7661,162,25,0,187119
"Niigata","新潟県",182,3,179,0,0,0,17333
"Toyama","富山県",422,0,396,26,0,0,14261
"Ishikawa","石川県",799,13,737,49,0,0,16229
"Fukui","福井県",256,5,240,11,0,0,10775
"Yamanashi","山梨県",203,3,194,6,0,0,11373
"Nagano","長野県",330,11,319,4,1,4,22077
"Gifu","岐阜県",672,34,627,11,1,0,26080
"Shizuoka","静岡県",588,15,571,2,0,0,40885
"Aichi","愛知県",5853,262,5499,92,10,0,93722
"Mie","三重県",555,12,536,7,2,0,15427
"Shiga","滋賀県",538,19,510,9,0,0,13730
"Kyoto","京都府",1958,87,1841,30,0,0,50753
"Osaka","大阪府",12046,611,11184,234,23,17,224311
"Hyogo","兵庫県",3126,119,2925,61,17,21,66255
"Nara","奈良県",625,23,593,9,2,0,23806
"Wakayama","和歌山県",272,17,247,4,2,4,10252
"Tottori","鳥取県",35,0,35,0,0,0,5582
"Shimane","島根県",140,0,140,0,0,0,6123
"Okayama","岡山県",203,22,162,1,1,18,10217
"Hiroshima","広島県",655,18,632,5,0,0,26568
"Yamaguchi","山口県",213,5,206,2,1,0,11543
"Tokushima","徳島県",164,15,144,9,0,4,7410
"Kagawa","香川県",101,4,95,2,0,0,12994
"Ehime","愛媛県",116,0,110,6,0,0,4293
"Kochi","高知県",142,2,136,4,0,0,3610
"Fukuoka","福岡県",5179,63,5015,101,4,0,158020
"Saga","佐賀県",254,4,252,0,0,2,6917
"Nagasaki","長崎県",242,2,237,3,0,0,21632
"Kumamoto","熊本県",768,46,709,8,0,5,19032
"Oita","大分県",159,0,156,3,0,0,20109
"Miyazaki","宮崎県",366,1,365,1,0,1,8741
"Kagoshima","鹿児島県",463,7,456,12,0,12,21698
"Okinawa","沖縄県",3165,343,2768,58,9,4,53366
