"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",8526,2375,5967,184,26,0,147128
"Aomori","青森県",287,16,265,6,2,0,6569
"Iwate","岩手県",191,95,93,3,2,0,9286
"Miyagi","宮城県",1195,160,1025,10,7,0,18794
"Akita","秋田県",90,17,72,1,0,0,3500
"Yamagata","山形県",133,26,100,1,1,6,7460
"Fukushima","福島県",499,54,439,6,6,0,39593
"Ibaraki","茨城県",1539,381,1137,21,12,0,16407
"Tochigi","栃木県",634,105,529,2,5,2,53517
"Gunma","群馬県",1195,182,974,21,3,18,35486
"Saitama","埼玉県",8361,1310,6912,139,30,0,231105
"Chiba","千葉県",6939,876,5977,86,10,0,161979
"Tokyo","東京都",40628,4099,36041,488,67,0,750084
"Kanagawa","神奈川県",12478,1346,10938,194,59,0,249352
"Niigata","新潟県",331,103,228,0,0,0,22161
"Toyama","富山県",458,24,408,26,0,0,16966
"Ishikawa","石川県",850,17,783,50,0,0,21885
"Fukui","福井県",314,22,281,11,0,0,14643
"Yamanashi","山梨県",336,46,282,8,3,0,13459
"Nagano","長野県",703,111,565,6,0,21,30587
"Gifu","岐阜県",1055,177,864,14,1,0,33458
"Shizuoka","静岡県",1447,474,963,10,5,0,55546
"Aichi","愛知県",9849,1751,7983,115,26,0,135512
"Mie","三重県",844,200,637,7,7,0,19848
"Shiga","滋賀県",780,82,689,9,1,0,27443
"Kyoto","京都府",2585,267,2281,37,5,0,64192
"Osaka","大阪府",20011,3978,15698,316,110,19,320480
"Hyogo","兵庫県",5459,772,4607,80,39,0,94560
"Nara","奈良県",1122,198,913,11,6,0,31912
"Wakayama","和歌山県",446,79,351,6,8,10,13400
"Tottori","鳥取県",58,4,53,0,0,1,16350
"Shimane","島根県",146,6,140,0,0,0,6772
"Okayama","岡山県",592,156,363,11,3,62,19205
"Hiroshima","広島県",785,62,714,6,2,3,34211
"Yamaguchi","山口県",384,91,287,2,2,4,17013
"Tokushima","徳島県",181,11,164,9,1,3,7822
"Kagawa","香川県",142,19,121,2,0,0,16864
"Ehime","愛媛県",311,151,154,6,4,0,6961
"Kochi","高知県",150,3,143,4,0,0,3754
"Fukuoka","福岡県",5801,339,5355,107,5,0,199804
"Saga","佐賀県",307,23,286,1,0,3,9621
"Nagasaki","長崎県",265,19,247,3,0,4,26884
"Kumamoto","熊本県",1012,64,921,13,6,14,23912
"Oita","大分県",280,78,199,3,0,0,27223
"Miyazaki","宮崎県",477,93,384,1,2,1,9431
"Kagoshima","鹿児島県",612,41,571,13,1,13,27152
"Okinawa","沖縄県",4294,411,3819,69,5,5,72251
