"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",12495,1750,10418,411,33,84,218395
"Aomori","青森県",403,30,367,6,2,0,8756
"Iwate","岩手県",343,101,220,20,3,2,13209
"Miyagi","宮城県",1831,357,1462,12,6,0,23979
"Akita","秋田県",104,11,92,1,0,0,3973
"Yamagata","山形県",334,98,233,3,5,0,9710
"Fukushima","福島県",782,175,593,14,5,0,51674
"Ibaraki","茨城県",2187,226,1926,35,9,0,18369
"Tochigi","栃木県",1106,263,843,4,13,4,67312
"Gunma","群馬県",2001,340,1628,33,11,0,49380
"Saitama","埼玉県",12215,2305,9724,186,40,0,295862
"Chiba","千葉県",9466,1368,7989,109,19,0,209691
"Tokyo","東京都",53130,6027,46525,578,69,0,934315
"Kanagawa","神奈川県",17732,2216,15272,244,61,0,326214
"Niigata","新潟県",457,67,390,3,0,3,26210
"Toyama","富山県",507,32,449,26,1,0,20661
"Ishikawa","石川県",980,81,853,50,2,4,27787
"Fukui","福井県",338,12,315,11,2,0,18049
"Yamanashi","山梨県",492,38,444,10,2,0,14369
"Nagano","長野県",1061,92,941,11,4,17,42671
"Gifu","岐阜県",1839,352,1461,26,7,0,58989
"Shizuoka","静岡県",2440,467,1940,33,7,0,85933
"Aichi","愛知県",14409,2163,12072,174,39,0,182125
"Mie","三重県",1176,148,1013,15,3,0,26913
"Shiga","滋賀県",969,100,858,11,1,0,34536
"Kyoto","京都府",3910,738,3163,44,20,35,84619
"Osaka","大阪府",27812,3454,23848,510,162,0,425696
"Hyogo","兵庫県",8438,901,7394,143,41,0,125928
"Nara","奈良県",1749,279,1450,20,11,0,44508
"Wakayama","和歌山県",590,31,541,7,6,11,15944
"Tottori","鳥取県",74,9,64,0,0,1,21917
"Shimane","島根県",186,14,172,0,1,0,8556
"Okayama","岡山県",1159,204,642,12,3,301,27231
"Hiroshima","広島県",2454,418,1325,16,17,695,62654
"Yamaguchi","山口県",486,68,411,3,3,4,24734
"Tokushima","徳島県",194,5,179,9,0,1,14474
"Kagawa","香川県",231,42,186,3,0,0,21148
"Ehime","愛媛県",382,34,337,11,4,0,10895
"Kochi","高知県",573,189,378,6,3,0,5430
"Fukuoka","福岡県",7547,1021,6411,115,11,0,243185
"Saga","佐賀県",424,45,381,3,1,5,14049
"Nagasaki","長崎県",445,124,295,3,2,23,35880
"Kumamoto","熊本県",1516,156,1256,15,4,89,31757
"Oita","大分県",587,77,505,5,4,0,38839
"Miyazaki","宮崎県",677,71,606,5,1,5,11916
"Kagoshima","鹿児島県",890,95,795,13,1,13,35196
"Okinawa","沖縄県",5047,283,4689,80,5,5,84891
