"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21227,784,19667,754,21,22,457671,"JP-01"
"Aomori","青森県",1080,164,896,20,0,0,25712,"JP-02"
"Iwate","岩手県",704,113,561,30,0,0,46891,"JP-03"
"Miyagi","宮城県",6458,1517,4909,32,9,0,93278,"JP-04"
"Akita","秋田県",301,23,272,6,0,0,7580,"JP-05"
"Yamagata","山形県",1033,303,713,17,1,0,36006,"JP-06"
"Fukushima","福島県",2604,269,2218,117,11,0,154693,"JP-07"
"Ibaraki","茨城県",6876,320,6429,127,1,0,26579,"JP-08"
"Tochigi","栃木県",4756,255,4431,70,2,0,176544,"JP-09"
"Gunma","群馬県",5111,223,4789,99,4,0,114876,"JP-10"
"Saitama","埼玉県",33407,1462,31242,703,37,0,658475,"JP-11"
"Chiba","千葉県",30053,1129,28349,575,19,0,485350,"JP-12"
"Tokyo","東京都",122702,3667,117259,1776,47,0,1783496,"JP-13"
"Kanagawa","神奈川県",48608,987,46834,787,27,0,702970,"JP-14"
"Niigata","新潟県",1556,236,1302,18,2,0,84673,"JP-15"
"Toyama","富山県",951,31,890,29,0,1,42146,"JP-16"
"Ishikawa","石川県",1952,59,1827,64,1,2,61334,"JP-17"
"Fukui","福井県",616,62,529,25,0,0,36556,"JP-18"
"Yamanashi","山梨県",981,23,939,19,0,0,32134,"JP-19"
"Nagano","長野県",2934,285,2620,41,1,12,117807,"JP-20"
"Gifu","岐阜県",5008,145,4736,127,4,0,161957,"JP-21"
"Shizuoka","静岡県",5821,250,5412,118,1,41,250200,"JP-22"
"Aichi","愛知県",27707,887,26232,588,10,0,469439,"JP-23"
"Mie","三重県",2843,202,2654,71,1,84,79034,"JP-24"
"Shiga","滋賀県",2847,152,2639,56,4,0,88147,"JP-25"
"Kyoto","京都府",9573,288,9125,170,1,10,179251,"JP-26"
"Osaka","大阪府",54689,4985,48062,1194,135,448,1087693,"JP-27"
"Hyogo","兵庫県",20636,1616,18425,595,75,0,304215,"JP-28"
"Nara","奈良県",3952,415,3482,55,5,0,98084,"JP-29"
"Wakayama","和歌山県",1350,140,1167,18,7,25,27327,"JP-30"
"Tottori","鳥取県",277,65,205,2,0,5,49625,"JP-31"
"Shimane","島根県",288,4,284,0,0,0,18022,"JP-32"
"Okayama","岡山県",2755,82,2575,36,3,62,81422,"JP-33"
"Hiroshima","広島県",5198,97,4986,106,1,9,181159,"JP-34"
"Yamaguchi","山口県",1438,38,1357,43,0,0,68811,"JP-35"
"Tokushima","徳島県",586,114,453,19,2,0,33268,"JP-36"
"Kagawa","香川県",901,125,760,19,0,3,52775,"JP-37"
"Ehime","愛媛県",1486,383,1079,24,1,0,41691,"JP-38"
"Kochi","高知県",923,15,889,19,2,0,7455,"JP-39"
"Fukuoka","福岡県",19119,373,18413,333,5,0,516505,"JP-40"
"Saga","佐賀県",1219,59,1166,13,0,19,32540,"JP-41"
"Nagasaki","長崎県",1645,26,1580,39,0,0,78632,"JP-42"
"Kumamoto","熊本県",3517,27,3416,74,2,0,58352,"JP-43"
"Oita","大分県",1322,21,1279,22,1,0,93868,"JP-44"
"Miyazaki","宮崎県",1966,20,1924,22,0,0,24863,"JP-45"
"Kagoshima","鹿児島県",1855,64,1783,28,0,20,74384,"JP-46"
"Okinawa","沖縄県",9891,842,8927,128,2,6,167146,"JP-47"
