"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",42678,872,40353,1418,8,35,827936,"JP-01"
"Aomori","青森県",2602,60,2511,31,0,0,54292,"JP-02"
"Iwate","岩手県",1874,83,1744,47,0,0,91524,"JP-03"
"Miyagi","宮城県",9608,265,9237,91,4,15,167671,"JP-04"
"Akita","秋田県",984,47,917,20,1,0,16817,"JP-05"
"Yamagata","山形県",2087,32,2008,47,0,0,69944,"JP-06"
"Fukushima","福島県",5229,157,4910,162,4,0,300581,"JP-07"
"Ibaraki","茨城県",11278,425,10687,166,3,0,34393,"JP-08"
"Tochigi","栃木県",7482,239,7159,84,8,0,319294,"JP-09"
"Gunma","群馬県",8200,102,7943,155,0,0,207093,"JP-10"
"Saitama","埼玉県",50576,3098,46633,845,27,0,1040080,"JP-11"
"Chiba","千葉県",44309,2062,41519,728,18,0,747125,"JP-12"
"Tokyo","東京都",193062,10396,180390,2276,64,0,2706494,"JP-13"
"Kanagawa","神奈川県",74480,3607,69896,977,45,0,1119795,"JP-14"
"Niigata","新潟県",3645,157,3434,54,1,0,185854,"JP-15"
"Toyama","富山県",2111,56,2017,38,1,0,78919,"JP-16"
"Ishikawa","石川県",4326,280,3922,116,1,8,131147,"JP-17"
"Fukui","福井県",1426,46,1344,36,0,0,75304,"JP-18"
"Yamanashi","山梨県",2197,37,2139,21,0,0,65656,"JP-19"
"Nagano","長野県",5106,37,5049,94,0,74,219477,"JP-20"
"Gifu","岐阜県",9593,93,9313,187,3,0,286907,"JP-21"
"Shizuoka","静岡県",9943,382,9407,154,3,0,437255,"JP-22"
"Aichi","愛知県",52242,773,50471,998,10,0,891300,"JP-23"
"Mie","三重県",5513,160,5379,113,3,139,152748,"JP-24"
"Shiga","滋賀県",5722,103,5528,91,2,0,164433,"JP-25"
"Kyoto","京都府",17217,305,16583,249,6,80,300767,"JP-26"
"Osaka","大阪府",107774,2859,101353,2715,109,847,2348342,"JP-27"
"Hyogo","兵庫県",41986,692,39979,1315,13,0,538511,"JP-28"
"Nara","奈良県",8678,206,8340,132,3,0,181075,"JP-29"
"Wakayama","和歌山県",2759,44,2606,49,0,60,43238,"JP-30"
"Tottori","鳥取県",615,105,478,2,1,30,92339,"JP-31"
"Shimane","島根県",625,49,574,2,0,0,32936,"JP-32"
"Okayama","岡山県",7749,39,7472,127,1,111,174589,"JP-33"
"Hiroshima","広島県",11701,98,11409,178,4,16,576388,"JP-34"
"Yamaguchi","山口県",3200,38,3082,80,1,0,128696,"JP-35"
"Tokushima","徳島県",1716,48,1605,63,0,0,69304,"JP-36"
"Kagawa","香川県",2144,28,2090,31,0,5,91352,"JP-37"
"Ehime","愛媛県",2808,51,2682,75,2,0,100903,"JP-38"
"Kochi","高知県",1973,71,1873,29,1,0,60540,"JP-39"
"Fukuoka","福岡県",36658,649,35345,528,8,136,885726,"JP-40"
"Saga","佐賀県",2621,43,2583,24,0,29,61130,"JP-41"
"Nagasaki","長崎県",3299,77,3155,69,0,2,132577,"JP-42"
"Kumamoto","熊本県",6549,48,6380,121,0,0,82983,"JP-43"
"Oita","大分県",3543,41,3438,64,0,0,180339,"JP-44"
"Miyazaki","宮崎県",3139,28,3073,27,0,11,45086,"JP-45"
"Kagoshima","鹿児島県",3789,51,3733,39,0,34,115510,"JP-46"
"Okinawa","沖縄県",22170,834,21088,224,37,24,271697,"JP-47"
