"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",57158,4570,51348,1452,21,212,1001155,"JP-01"
"Aomori","青森県",4489,991,3465,33,1,0,70801,"JP-02"
"Iwate","岩手県",3048,347,2652,49,3,0,108386,"JP-03"
"Miyagi","宮城県",14882,1981,12682,103,30,116,209631,"JP-04"
"Akita","秋田県",1635,201,1411,23,2,0,22091,"JP-05"
"Yamagata","山形県",3201,329,2824,48,7,0,85932,"JP-06"
"Fukushima","福島県",8783,912,7706,165,20,0,366771,"JP-07"
"Ibaraki","茨城県",20842,2085,18565,192,29,0,37826,"JP-08"
"Tochigi","栃木県",13416,1653,11659,104,18,0,393256,"JP-09"
"Gunma","群馬県",15099,2094,12846,159,25,0,259397,"JP-10"
"Saitama","埼玉県",102257,13556,87805,896,165,0,1304011,"JP-11"
"Chiba","千葉県",87992,13795,73330,867,109,0,943843,"JP-12"
"Tokyo","東京都",346742,33118,311124,2500,286,0,3299419,"JP-13"
"Kanagawa","神奈川県",149687,16409,132167,1111,250,0,1419514,"JP-14"
"Niigata","新潟県",6843,933,5855,55,10,0,242531,"JP-15"
"Toyama","富山県",4417,877,3498,42,15,0,101459,"JP-16"
"Ishikawa","石川県",7315,608,6566,123,6,18,168129,"JP-17"
"Fukui","福井県",2603,294,2273,36,1,0,98773,"JP-18"
"Yamanashi","山梨県",4493,637,3836,25,3,5,92433,"JP-19"
"Nagano","長野県",7956,696,7105,94,6,61,273306,"JP-20"
"Gifu","岐阜県",16061,2783,12993,202,15,83,352480,"JP-21"
"Shizuoka","静岡県",22359,5633,16552,174,31,0,543803,"JP-22"
"Aichi","愛知県",83547,19151,63356,1040,62,0,1081827,"JP-23"
"Mie","三重県",12651,4282,8484,133,23,248,181186,"JP-24"
"Shiga","滋賀県",10766,2033,8637,96,15,0,208036,"JP-25"
"Kyoto","京都府",30729,7693,22251,253,97,532,369443,"JP-26"
"Osaka","大阪府",171727,27587,139442,2801,538,1897,2958013,"JP-27"
"Hyogo","兵庫県",65446,7466,56641,1339,73,0,652452,"JP-28"
"Nara","奈良県",13616,1734,11745,137,18,0,220557,"JP-29"
"Wakayama","和歌山県",4635,466,4014,55,29,100,57267,"JP-30"
"Tottori","鳥取県",1457,255,1177,4,0,21,127743,"JP-31"
"Shimane","島根県",1367,213,1152,2,1,0,42979,"JP-32"
"Okayama","岡山県",13601,1861,10221,128,13,1391,216620,"JP-33"
"Hiroshima","広島県",18696,1496,15497,181,22,1522,723783,"JP-34"
"Yamaguchi","山口県",5029,701,4242,86,2,0,155099,"JP-35"
"Tokushima","徳島県",2747,481,2203,63,3,0,88378,"JP-36"
"Kagawa","香川県",4300,685,3581,34,8,0,114764,"JP-37"
"Ehime","愛媛県",4671,496,4095,80,3,0,128419,"JP-38"
"Kochi","高知県",3530,671,2828,31,4,0,81828,"JP-39"
"Fukuoka","福岡県",66082,10619,53877,570,40,1016,1106094,"JP-40"
"Saga","佐賀県",5221,660,3602,27,2,932,87383,"JP-41"
"Nagasaki","長崎県",5327,635,4626,69,1,3,159511,"JP-42"
"Kumamoto","熊本県",12711,2080,10504,127,18,0,109394,"JP-43"
"Oita","大分県",7114,1250,5795,69,3,0,228566,"JP-44"
"Miyazaki","宮崎県",5509,980,4481,33,8,15,61824,"JP-45"
"Kagoshima","鹿児島県",8201,1425,6680,47,6,49,150651,"JP-46"
"Okinawa","沖縄県",43210,6155,36649,258,116,148,343733,"JP-47"
