"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",19787,711,18380,704,3,8,406538,"JP-01"
"Aomori","青森県",844,29,795,20,0,0,21392,"JP-02"
"Iwate","岩手県",558,3,525,30,0,0,29279,"JP-03"
"Miyagi","宮城県",3953,281,3647,25,5,0,73977,"JP-04"
"Akita","秋田県",269,1,262,6,0,0,7148,"JP-05"
"Yamagata","山形県",553,16,522,15,0,0,28967,"JP-06"
"Fukushima","福島県",2169,237,1842,90,10,0,124720,"JP-07"
"Ibaraki","茨城県",6149,329,5699,121,3,0,25169,"JP-08"
"Tochigi","栃木県",4242,134,4040,68,1,0,154935,"JP-09"
"Gunma","群馬県",4664,134,4441,89,3,0,100905,"JP-10"
"Saitama","埼玉県",30644,1460,28539,645,48,0,587090,"JP-11"
"Chiba","千葉県",27724,1160,26062,502,23,0,437739,"JP-12"
"Tokyo","東京都",114840,2657,110622,1561,37,0,1623032,"JP-13"
"Kanagawa","神奈川県",46189,1015,44437,737,26,0,634658,"JP-14"
"Niigata","新潟県",1174,89,1069,16,1,0,46600,"JP-15"
"Toyama","富山県",909,8,873,28,1,0,38443,"JP-16"
"Ishikawa","石川県",1879,24,1792,62,1,1,54937,"JP-17"
"Fukui","福井県",546,2,519,25,0,0,33231,"JP-18"
"Yamanashi","山梨県",946,6,923,17,0,0,28326,"JP-19"
"Nagano","長野県",2399,34,2356,41,0,32,104247,"JP-20"
"Gifu","岐阜県",4790,74,4600,116,9,0,146038,"JP-21"
"Shizuoka","静岡県",5373,229,5042,102,1,0,217367,"JP-22"
"Aichi","愛知県",26317,513,25253,551,24,0,419863,"JP-23"
"Mie","三重県",2593,86,2523,63,4,79,70180,"JP-24"
"Shiga","滋賀県",2635,169,2418,48,6,0,78219,"JP-25"
"Kyoto","京都府",9173,183,8841,164,1,15,163509,"JP-26"
"Osaka","大阪府",48094,956,45575,1150,61,413,872121,"JP-27"
"Hyogo","兵庫県",18334,402,17369,563,34,0,266138,"JP-28"
"Nara","奈良県",3443,82,3313,48,5,0,87064,"JP-29"
"Wakayama","和歌山県",1172,6,1124,18,1,24,24983,"JP-30"
"Tottori","鳥取県",210,1,205,2,0,2,43462,"JP-31"
"Shimane","島根県",284,0,284,0,0,0,16686,"JP-32"
"Okayama","岡山県",2571,77,2441,34,1,19,72624,"JP-33"
"Hiroshima","広島県",5058,33,4922,103,3,0,168924,"JP-34"
"Yamaguchi","山口県",1389,23,1324,42,0,0,62904,"JP-35"
"Tokushima","徳島県",464,20,426,18,1,0,28233,"JP-36"
"Kagawa","香川県",767,18,731,18,0,0,47048,"JP-37"
"Ehime","愛媛県",1073,17,1032,24,1,0,35150,"JP-38"
"Kochi","高知県",908,18,871,19,3,0,7217,"JP-39"
"Fukuoka","福岡県",18388,404,17675,309,16,0,468856,"JP-40"
"Saga","佐賀県",1136,78,1068,10,1,20,29580,"JP-41"
"Nagasaki","長崎県",1613,3,1573,37,0,0,71181,"JP-42"
"Kumamoto","熊本県",3469,28,3366,73,1,2,57235,"JP-43"
"Oita","大分県",1297,7,1268,22,0,0,85075,"JP-44"
"Miyazaki","宮崎県",1953,6,1918,22,0,7,24803,"JP-45"
"Kagoshima","鹿児島県",1762,10,1752,27,1,27,69460,"JP-46"
"Okinawa","沖縄県",8445,285,8044,122,1,6,152149,"JP-47"
