"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",59138,1990,55772,1461,26,85,1049175,"JP-01"
"Aomori","青森県",5142,666,4443,33,6,0,77964,"JP-02"
"Iwate","岩手県",3389,240,3099,50,1,0,113931,"JP-03"
"Miyagi","宮城県",15704,827,14756,108,18,13,219348,"JP-04"
"Akita","秋田県",1774,119,1629,26,1,0,23819,"JP-05"
"Yamagata","山形県",3414,207,3154,53,3,0,89232,"JP-06"
"Fukushima","福島県",9238,346,8719,173,5,0,383702,"JP-07"
"Ibaraki","茨城県",22955,1267,21485,203,23,0,38447,"JP-08"
"Tochigi","栃木県",14502,883,13514,105,15,0,422784,"JP-09"
"Gunma","群馬県",16098,792,15140,166,23,0,270795,"JP-10"
"Saitama","埼玉県",110595,9469,100184,942,131,0,1363647,"JP-11"
"Chiba","千葉県",95969,8403,86622,944,81,0,993610,"JP-12"
"Tokyo","東京都",366283,16353,347264,2666,230,0,3430542,"JP-13"
"Kanagawa","神奈川県",162139,8253,152701,1185,181,0,1491456,"JP-14"
"Niigata","新潟県",7389,557,6774,58,8,0,260641,"JP-15"
"Toyama","富山県",4680,335,4300,45,10,0,105989,"JP-16"
"Ishikawa","石川県",7609,274,7191,123,3,21,178684,"JP-17"
"Fukui","福井県",2853,195,2622,36,1,0,106549,"JP-18"
"Yamanashi","山梨県",4833,362,4448,26,2,3,101838,"JP-19"
"Nagano","長野県",8380,331,7987,95,3,33,286922,"JP-20"
"Gifu","岐阜県",17862,1429,16368,207,16,142,375214,"JP-21"
"Shizuoka","静岡県",25510,2581,22736,193,22,0,566097,"JP-22"
"Aichi","愛知県",98838,18360,79405,1073,92,0,1162193,"JP-23"
"Mie","三重県",14126,1900,12384,149,23,307,202459,"JP-24"
"Shiga","滋賀県",11754,987,10670,97,7,0,220080,"JP-25"
"Kyoto","京都府",34106,2656,30997,257,89,196,394001,"JP-26"
"Osaka","大阪府",190495,18497,167133,2871,613,1994,3156627,"JP-27"
"Hyogo","兵庫県",73270,5579,66328,1364,73,1,688938,"JP-28"
"Nara","奈良県",14996,1042,13812,142,20,0,231002,"JP-29"
"Wakayama","和歌山県",5046,249,4637,58,17,102,61728,"JP-30"
"Tottori","鳥取県",1590,140,1423,5,0,22,135752,"JP-31"
"Shimane","島根県",1520,118,1400,2,1,0,48532,"JP-32"
"Okayama","岡山県",14730,1161,13164,133,17,272,241401,"JP-33"
"Hiroshima","広島県",20644,839,19018,189,15,598,812411,"JP-34"
"Yamaguchi","山口県",5414,348,4979,87,3,0,166210,"JP-35"
"Tokushima","徳島県",3101,293,2744,64,4,0,94670,"JP-36"
"Kagawa","香川県",4572,214,4323,34,5,1,121117,"JP-37"
"Ehime","愛媛県",4939,232,4626,81,5,0,139142,"JP-38"
"Kochi","高知県",3978,313,3634,31,6,0,85990,"JP-39"
"Fukuoka","福岡県",71785,7028,63882,586,33,289,1166465,"JP-40"
"Saga","佐賀県",5593,267,5352,29,1,55,93865,"JP-41"
"Nagasaki","長崎県",5769,411,5291,70,1,3,167038,"JP-42"
"Kumamoto","熊本県",13789,1084,12574,131,17,0,115926,"JP-43"
"Oita","大分県",7755,445,7236,74,3,0,241692,"JP-44"
"Miyazaki","宮崎県",5911,420,5389,34,10,68,68482,"JP-45"
"Kagoshima","鹿児島県",8842,553,8253,58,7,22,159609,"JP-46"
"Okinawa","沖縄県",47324,4759,41899,273,104,393,365493,"JP-47"
