"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",41596,603,39685,1411,17,103,793618,"JP-01"
"Aomori","青森県",2531,52,2448,31,0,0,51918,"JP-02"
"Iwate","岩手県",1746,84,1615,47,1,0,87769,"JP-03"
"Miyagi","宮城県",9222,103,9016,90,2,13,159859,"JP-04"
"Akita","秋田県",918,56,842,20,1,0,16058,"JP-05"
"Yamagata","山形県",2030,14,1969,47,1,0,67124,"JP-06"
"Fukushima","福島県",5012,163,4688,161,4,0,287016,"JP-07"
"Ibaraki","茨城県",10704,234,10304,166,6,0,33776,"JP-08"
"Tochigi","栃木県",7173,218,6873,82,8,0,309466,"JP-09"
"Gunma","群馬県",8060,37,7869,154,3,0,197785,"JP-10"
"Saitama","埼玉県",47314,1337,45144,833,21,0,988591,"JP-11"
"Chiba","千葉県",41278,1172,39393,713,16,0,706788,"JP-12"
"Tokyo","東京都",178356,5360,170752,2244,62,0,2577996,"JP-13"
"Kanagawa","神奈川県",68940,1862,66122,956,31,0,1063609,"JP-14"
"Niigata","新潟県",3448,62,3334,52,0,0,175819,"JP-15"
"Toyama","富山県",2051,19,1994,38,1,0,75161,"JP-16"
"Ishikawa","石川県",3981,54,3808,115,1,4,124978,"JP-17"
"Fukui","福井県",1341,110,1196,35,1,0,70963,"JP-18"
"Yamanashi","山梨県",2135,54,2060,21,0,0,58651,"JP-19"
"Nagano","長野県",5049,38,4994,93,0,76,211143,"JP-20"
"Gifu","岐阜県",9476,52,9237,187,3,0,275656,"JP-21"
"Shizuoka","静岡県",9468,259,9057,152,5,0,414845,"JP-22"
"Aichi","愛知県",51295,578,49741,976,12,0,848367,"JP-23"
"Mie","三重県",5296,65,5258,112,3,139,145510,"JP-24"
"Shiga","滋賀県",5588,61,5437,90,3,0,156249,"JP-25"
"Kyoto","京都府",16709,137,16302,246,5,24,288597,"JP-26"
"Osaka","大阪府",104214,1352,99390,2687,146,785,2204082,"JP-27"
"Hyogo","兵庫県",41077,258,39511,1309,16,1,516250,"JP-28"
"Nara","奈良県",8401,132,8137,132,8,0,172997,"JP-29"
"Wakayama","和歌山県",2697,18,2572,49,3,58,42299,"JP-30"
"Tottori","鳥取県",494,27,457,2,0,8,85283,"JP-31"
"Shimane","島根県",555,2,551,2,0,0,31436,"JP-32"
"Okayama","岡山県",7603,25,7439,126,4,13,165308,"JP-33"
"Hiroshima","広島県",11545,87,11270,176,8,12,561085,"JP-34"
"Yamaguchi","山口県",3163,45,3038,80,1,0,124469,"JP-35"
"Tokushima","徳島県",1658,4,1591,63,0,0,65977,"JP-36"
"Kagawa","香川県",2104,13,2065,31,2,5,87464,"JP-37"
"Ehime","愛媛県",2755,4,2676,75,2,0,97176,"JP-38"
"Kochi","高知県",1868,67,1774,27,6,0,11684,"JP-39"
"Fukuoka","福岡県",35740,345,34829,523,13,43,847236,"JP-40"
"Saga","佐賀県",2569,18,2563,24,0,36,58164,"JP-41"
"Nagasaki","長崎県",3219,59,3092,69,0,1,127564,"JP-42"
"Kumamoto","熊本県",6494,32,6343,119,1,0,82372,"JP-43"
"Oita","大分県",3496,13,3419,64,0,0,172256,"JP-44"
"Miyazaki","宮崎県",3104,21,3046,27,0,10,44704,"JP-45"
"Kagoshima","鹿児島県",3712,53,3653,39,1,33,112623,"JP-46"
"Okinawa","沖縄県",21165,768,20207,196,46,6,256385,"JP-47"
