"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",38530,7307,30401,1138,51,316,691336,"JP-01"
"Aomori","青森県",2383,196,2157,30,1,0,45261,"JP-02"
"Iwate","岩手県",1465,123,1297,45,2,0,74009,"JP-03"
"Miyagi","宮城県",8894,179,8618,83,7,14,145345,"JP-04"
"Akita","秋田県",758,40,704,14,1,0,13808,"JP-05"
"Yamagata","山形県",1971,121,1808,42,4,0,59996,"JP-06"
"Fukushima","福島県",4602,205,4253,144,11,0,242841,"JP-07"
"Ibaraki","茨城県",9797,402,9244,151,10,0,32725,"JP-08"
"Tochigi","栃木県",6402,300,6024,78,11,0,264314,"JP-09"
"Gunma","群馬県",7861,313,7409,139,18,0,171307,"JP-10"
"Saitama","埼玉県",44023,1524,41708,791,48,0,887226,"JP-11"
"Chiba","千葉県",37318,915,35722,681,20,0,615360,"JP-12"
"Tokyo","東京都",161913,4686,155152,2075,73,0,2300292,"JP-13"
"Kanagawa","神奈川県",61893,1917,59090,886,66,0,937046,"JP-14"
"Niigata","新潟県",3247,258,2950,39,7,0,146322,"JP-15"
"Toyama","富山県",1893,224,1633,36,8,0,64987,"JP-16"
"Ishikawa","石川県",3790,376,3305,106,9,3,95072,"JP-17"
"Fukui","福井県",1047,32,981,34,0,0,59583,"JP-18"
"Yamanashi","山梨県",1558,97,1442,19,1,0,43111,"JP-19"
"Nagano","長野県",4823,226,4580,84,5,67,181302,"JP-20"
"Gifu","岐阜県",8935,686,8083,166,18,0,241591,"JP-21"
"Shizuoka","静岡県",8465,587,7740,138,7,0,356876,"JP-22"
"Aichi","愛知県",47538,4735,42000,803,95,0,718177,"JP-23"
"Mie","三重県",4959,324,4657,107,11,129,123611,"JP-24"
"Shiga","滋賀県",5169,441,4647,81,12,0,130131,"JP-25"
"Kyoto","京都府",15917,749,14892,214,24,62,256825,"JP-26"
"Osaka","大阪府",100133,7873,88982,2363,306,915,1846273,"JP-27"
"Hyogo","兵庫県",39816,1388,37236,1202,90,10,462667,"JP-28"
"Nara","奈良県",7933,258,7560,115,11,0,153537,"JP-29"
"Wakayama","和歌山県",2629,70,2459,45,19,55,40452,"JP-30"
"Tottori","鳥取県",466,30,427,2,0,7,73693,"JP-31"
"Shimane","島根県",543,64,479,0,3,0,26359,"JP-32"
"Okayama","岡山県",7397,992,6022,106,31,277,138031,"JP-33"
"Hiroshima","広島県",10744,853,9299,134,26,458,400384,"JP-34"
"Yamaguchi","山口県",2956,356,2536,64,6,0,108624,"JP-35"
"Tokushima","徳島県",1632,37,1534,61,2,0,59068,"JP-36"
"Kagawa","香川県",2019,117,1881,26,6,5,78055,"JP-37"
"Ehime","愛媛県",2722,62,2588,72,4,0,87428,"JP-38"
"Kochi","高知県",1520,241,1259,20,7,0,9996,"JP-39"
"Fukuoka","福岡県",34300,3509,30215,465,75,111,755292,"JP-40"
"Saga","佐賀県",2513,124,2396,19,3,26,50781,"JP-41"
"Nagasaki","長崎県",2916,123,2726,67,2,0,112762,"JP-42"
"Kumamoto","熊本県",6281,512,5671,98,24,0,78715,"JP-43"
"Oita","大分県",3408,280,3078,50,3,0,148185,"JP-44"
"Miyazaki","宮崎県",3037,91,2910,26,3,10,43294,"JP-45"
"Kagoshima","鹿児島県",3384,254,3098,30,2,2,102319,"JP-46"
"Okinawa","沖縄県",17564,2700,14718,152,84,6,221787,"JP-47"
