"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",14133,1465,12228,486,22,46,252837,"JP-01"
"Aomori","青森県",545,101,436,8,2,0,10878,"JP-02"
"Iwate","岩手県",405,50,331,24,4,0,15190,"JP-03"
"Miyagi","宮城県",2373,335,2022,16,7,0,25563,"JP-04"
"Akita","秋田県",161,32,128,1,0,0,4891,"JP-05"
"Yamagata","山形県",418,64,345,9,4,0,10866,"JP-06"
"Fukushima","福島県",1102,281,794,27,8,0,62028,"JP-07"
"Ibaraki","茨城県",2820,457,2324,39,9,0,19356,"JP-08"
"Tochigi","栃木県",2104,879,1225,7,12,7,78537,"JP-09"
"Gunma","群馬県",2635,425,2161,49,13,0,57440,"JP-10"
"Saitama","埼玉県",16399,4121,12041,237,64,0,344905,"JP-11"
"Chiba","千葉県",12898,3118,9649,131,25,0,241157,"JP-12"
"Tokyo","東京都",68790,14171,53952,667,121,0,1059706,"JP-13"
"Kanagawa","神奈川県",24780,3813,20667,300,92,0,376099,"JP-14"
"Niigata","新潟県",611,125,486,3,1,3,29311,"JP-15"
"Toyama","富山県",635,89,520,26,2,0,23562,"JP-16"
"Ishikawa","石川県",1176,165,971,52,9,12,31784,"JP-17"
"Fukui","福井県",380,33,334,12,1,1,20534,"JP-18"
"Yamanashi","山梨県",622,88,523,11,2,0,14675,"JP-19"
"Nagano","長野県",1433,257,1114,18,7,44,54882,"JP-20"
"Gifu","岐阜県",2785,634,2108,43,13,0,73349,"JP-21"
"Shizuoka","静岡県",3004,573,2385,46,7,0,105103,"JP-22"
"Aichi","愛知県",17879,2601,15030,248,40,0,231862,"JP-23"
"Mie","三重県",1429,206,1203,20,4,0,30675,"JP-24"
"Shiga","滋賀県",1424,339,1071,14,9,0,40945,"JP-25"
"Kyoto","京都府",5375,1164,4194,66,18,49,100127,"JP-26"
"Osaka","大阪府",32619,4467,27515,637,168,0,500835,"JP-27"
"Hyogo","兵庫県",10916,1099,9565,252,54,0,150200,"JP-28"
"Nara","奈良県",2211,344,1841,26,10,0,53187,"JP-29"
"Wakayama","和歌山県",717,106,592,8,5,11,17189,"JP-30"
"Tottori","鳥取県",156,75,79,0,3,2,26853,"JP-31"
"Shimane","島根県",218,16,202,0,1,0,9344,"JP-32"
"Okayama","岡山県",1649,292,1032,15,8,310,35839,"JP-33"
"Hiroshima","広島県",3740,703,2734,51,14,252,86026,"JP-34"
"Yamaguchi","山口県",656,124,525,3,2,4,32146,"JP-35"
"Tokushima","徳島県",216,20,187,9,0,0,16022,"JP-36"
"Kagawa","香川県",369,116,250,3,1,0,27158,"JP-37"
"Ehime","愛媛県",569,144,412,13,3,0,14138,"JP-38"
"Kochi","高知県",712,80,622,10,5,0,6063,"JP-39"
"Fukuoka","福岡県",9980,1975,7882,123,20,0,282169,"JP-40"
"Saga","佐賀県",542,97,450,3,1,8,15996,"JP-41"
"Nagasaki","長崎県",855,259,500,7,10,89,43052,"JP-42"
"Kumamoto","熊本県",2096,212,1650,23,12,211,38525,"JP-43"
"Oita","大分県",791,151,634,6,4,0,47535,"JP-44"
"Miyazaki","宮崎県",996,286,710,9,2,9,14580,"JP-45"
"Kagoshima","鹿児島県",1157,188,969,14,1,14,42440,"JP-46"
"Okinawa","沖縄県",5677,440,5158,84,6,5,93560,"JP-47"
