"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1371,87,1181,103,4,0,26444
"Aomori","青森県",31,4,26,1,0,0,1317
"Iwate","岩手県",0,0,0,0,0,0,1290
"Miyagi","宮城県",140,16,123,1,0,0,5464
"Akita","秋田県",16,0,16,0,0,0,1054
"Yamagata","山形県",75,3,72,1,0,1,2845
"Fukushima","福島県",86,4,82,0,0,0,8913
"Ibaraki","茨城県",239,28,201,10,1,0,6442
"Tochigi","栃木県",147,46,97,0,0,4,11980
"Gunma","群馬県",177,19,139,19,2,0,7279
"Saitama","埼玉県",2000,486,1443,71,4,0,56104
"Chiba","千葉県",1432,300,1086,46,5,0,25561
"Tokyo","東京都",10680,2439,7914,327,16,0,151630
"Kanagawa","神奈川県",2188,303,1787,98,7,0,16219
"Niigata","新潟県",92,6,85,0,0,1,5858
"Toyama","富山県",235,6,207,22,0,0,4874
"Ishikawa","石川県",310,13,270,27,1,0,3075
"Fukui","福井県",127,4,115,8,0,0,4506
"Yamanashi","山梨県",85,8,76,1,0,0,6805
"Nagano","長野県",87,10,77,"-",0,0,5557
"Gifu","岐阜県",216,50,159,7,0,0,8442
"Shizuoka","静岡県",119,29,89,1,0,0,10472
"Aichi","愛知県",869,336,498,35,2,0,16828
"Mie","三重県",61,10,49,1,0,1,3501
"Shiga","滋賀県",151,45,105,1,2,0,3715
"Kyoto","京都府",586,146,422,18,1,0,14909
"Osaka","大阪府",2915,748,2080,87,12,0,60635
"Hyogo","兵庫県",918,128,745,45,1,0,21298
"Nara","奈良県",195,67,126,2,1,0,7978
"Wakayama","和歌山県",112,26,83,3,1,0,5520
"Tottori","鳥取県",5,1,4,0,0,0,2270
"Shimane","島根県",26,1,24,0,0,1,2065
"Okayama","岡山県",49,16,32,"-","-",1,2539
"Hiroshima","広島県",244,52,188,3,0,1,9665
"Yamaguchi","山口県",47,10,37,0,0,0,3511
"Tokushima","徳島県",10,5,6,1,0,2,1510
"Kagawa","香川県",45,17,28,0,0,0,4184
"Ehime","愛媛県",84,2,77,5,0,0,2793
"Kochi","高知県",78,3,72,3,0,0,2168
"Fukuoka","福岡県",1240,314,893,33,3,0,20656
"Saga","佐賀県",63,16,47,0,0,0,2033
"Nagasaki","長崎県",47,30,16,1,"-",0,5599
"Kumamoto","熊本県",57,8,46,3,0,0,4607
"Oita","大分県",60,0,59,1,0,0,5974
"Miyazaki","宮崎県",27,5,18,0,0,4,1868
"Kagoshima","鹿児島県",203,78,125,0,0,0,9007
"Okinawa","沖縄県",172,24,145,7,1,0,6226
