"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",59284,1756,56288,1463,26,223,1054178,"JP-01"
"Aomori","青森県",5214,485,4696,33,9,0,79475,"JP-02"
"Iwate","岩手県",3408,199,3159,50,0,0,114639,"JP-03"
"Miyagi","宮城県",15799,698,14965,108,17,28,227183,"JP-04"
"Akita","秋田県",1791,101,1664,26,2,0,24657,"JP-05"
"Yamagata","山形県",3434,182,3199,53,3,0,90700,"JP-06"
"Fukushima","福島県",9282,331,8778,173,6,0,386423,"JP-07"
"Ibaraki","茨城県",23146,1085,21857,204,25,0,38857,"JP-08"
"Tochigi","栃木県",14629,764,13759,106,14,0,427430,"JP-09"
"Gunma","群馬県",16172,619,15387,166,21,0,275331,"JP-10"
"Saitama","埼玉県",111352,8297,102098,957,113,0,1375805,"JP-11"
"Chiba","千葉県",96657,6813,88897,947,75,0,1001512,"JP-12"
"Tokyo","東京都",367898,13159,352047,2692,208,0,3460538,"JP-13"
"Kanagawa","神奈川県",163153,6619,155344,1190,161,0,1507847,"JP-14"
"Niigata","新潟県",7432,426,6948,58,8,0,264294,"JP-15"
"Toyama","富山県",4690,243,4401,46,8,0,107198,"JP-16"
"Ishikawa","石川県",7647,249,7254,123,3,21,179901,"JP-17"
"Fukui","福井県",2877,157,2684,36,0,0,108736,"JP-18"
"Yamanashi","山梨県",4910,246,4637,28,2,1,101838,"JP-19"
"Nagano","長野県",8439,278,8117,95,2,51,293047,"JP-20"
"Gifu","岐阜県",17982,1125,16781,207,17,131,378479,"JP-21"
"Shizuoka","静岡県",25648,1646,23806,196,20,0,576894,"JP-22"
"Aichi","愛知県",100238,15629,83530,1079,82,0,1189800,"JP-23"
"Mie","三重県",14232,1789,12601,149,24,307,202459,"JP-24"
"Shiga","滋賀県",11834,723,11013,98,7,0,222376,"JP-25"
"Kyoto","京都府",34322,2259,31590,258,79,215,394620,"JP-26"
"Osaka","大阪府",191888,15603,171435,2879,598,1971,3176268,"JP-27"
"Hyogo","兵庫県",73857,4823,67665,1371,67,2,694346,"JP-28"
"Nara","奈良県",15097,860,14093,144,17,0,234504,"JP-29"
"Wakayama","和歌山県",5076,183,4732,59,13,102,61958,"JP-30"
"Tottori","鳥取県",1594,114,1453,5,2,22,136801,"JP-31"
"Shimane","島根県",1523,101,1420,2,1,0,48532,"JP-32"
"Okayama","岡山県",14792,1161,13160,134,17,337,241401,"JP-33"
"Hiroshima","広島県",20794,730,19338,189,12,537,821060,"JP-34"
"Yamaguchi","山口県",5429,267,5074,88,1,0,166210,"JP-35"
"Tokushima","徳島県",3129,262,2803,64,4,0,96067,"JP-36"
"Kagawa","香川県",4584,158,4391,34,4,1,121534,"JP-37"
"Ehime","愛媛県",4963,203,4679,81,6,0,139516,"JP-38"
"Kochi","高知県",4001,233,3737,31,6,0,89876,"JP-39"
"Fukuoka","福岡県",72151,6508,64846,590,34,207,1174610,"JP-40"
"Saga","佐賀県",5622,208,5416,29,1,31,94639,"JP-41"
"Nagasaki","長崎県",5812,338,5405,71,2,2,168329,"JP-42"
"Kumamoto","熊本県",13863,776,12956,131,16,0,116603,"JP-43"
"Oita","大分県",7808,375,7358,75,4,0,243501,"JP-44"
"Miyazaki","宮崎県",5991,319,5603,38,8,31,70277,"JP-45"
"Kagoshima","鹿児島県",8899,455,8408,58,7,22,160854,"JP-46"
"Okinawa","沖縄県",47748,4479,42473,273,82,523,368681,"JP-47"
