"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",15106,1588,13064,518,12,64,266324,"JP-01"
"Aomori","青森県",582,69,505,8,1,0,11585,"JP-02"
"Iwate","岩手県",444,70,349,25,2,0,16081,"JP-03"
"Miyagi","宮城県",2709,463,2229,17,9,0,26860,"JP-04"
"Akita","秋田県",178,27,150,1,0,0,5154,"JP-05"
"Yamagata","山形県",435,59,365,11,2,0,11369,"JP-06"
"Fukushima","福島県",1299,354,915,30,9,0,66638,"JP-07"
"Ibaraki","茨城県",3354,758,2555,41,9,0,20317,"JP-08"
"Tochigi","栃木県",2839,1346,1493,16,19,16,83675,"JP-09"
"Gunma","群馬県",3006,572,2320,56,12,58,60650,"JP-10"
"Saitama","埼玉県",18827,5037,13535,255,67,0,367445,"JP-11"
"Chiba","千葉県",15395,4629,10614,152,35,0,255252,"JP-12"
"Tokyo","東京都",78566,19207,58655,704,141,0,1122820,"JP-13"
"Kanagawa","神奈川県",29707,6054,23330,323,100,0,399368,"JP-14"
"Niigata","新潟県",720,175,545,3,1,3,31768,"JP-15"
"Toyama","富山県",743,170,547,26,2,0,24786,"JP-16"
"Ishikawa","石川県",1248,180,1041,53,10,26,34033,"JP-17"
"Fukui","福井県",402,40,349,12,3,1,22004,"JP-18"
"Yamanashi","山梨県",774,160,603,11,4,0,14741,"JP-19"
"Nagano","長野県",1768,461,1282,19,8,6,61266,"JP-20"
"Gifu","岐阜県",3197,680,2468,49,18,0,80274,"JP-21"
"Shizuoka","静岡県",3507,893,2560,54,8,0,106902,"JP-22"
"Aichi","愛知県",19747,3288,16171,288,51,0,246866,"JP-23"
"Mie","三重県",1644,325,1297,22,5,0,32398,"JP-24"
"Shiga","滋賀県",1612,387,1209,16,14,0,44399,"JP-25"
"Kyoto","京都府",6079,1453,4604,76,16,54,105473,"JP-26"
"Osaka","大阪府",35842,6029,29110,703,172,0,534100,"JP-27"
"Hyogo","兵庫県",12401,1589,10528,283,70,1,162297,"JP-28"
"Nara","奈良県",2451,378,2042,31,9,0,56489,"JP-29"
"Wakayama","和歌山県",798,118,661,8,7,11,18300,"JP-30"
"Tottori","鳥取県",166,57,104,2,2,3,28521,"JP-31"
"Shimane","島根県",228,19,209,0,1,0,10183,"JP-32"
"Okayama","岡山県",1929,327,1241,15,9,346,35839,"JP-33"
"Hiroshima","広島県",4162,649,3236,62,15,215,97583,"JP-34"
"Yamaguchi","山口県",742,149,584,5,2,4,32146,"JP-35"
"Tokushima","徳島県",268,69,190,9,0,0,16967,"JP-36"
"Kagawa","香川県",460,174,282,4,2,0,30007,"JP-37"
"Ehime","愛媛県",734,242,479,13,4,0,16460,"JP-38"
"Kochi","高知県",754,77,665,12,4,0,6196,"JP-39"
"Fukuoka","福岡県",11757,3112,8512,133,19,0,298734,"JP-40"
"Saga","佐賀県",672,192,488,3,1,11,17389,"JP-41"
"Nagasaki","長崎県",1080,278,639,10,7,153,46310,"JP-42"
"Kumamoto","熊本県",2504,252,1823,35,17,394,40894,"JP-43"
"Oita","大分県",869,158,702,9,6,0,50887,"JP-44"
"Miyazaki","宮崎県",1381,539,885,10,5,53,18071,"JP-45"
"Kagoshima","鹿児島県",1301,244,1057,14,3,14,46478,"JP-46"
"Okinawa","沖縄県",6037,551,5406,85,7,5,97679,"JP-47"
