"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",18578,825,17157,642,16,46,354325,"JP-01"
"Aomori","青森県",810,72,721,17,1,0,16832,"JP-02"
"Iwate","岩手県",530,19,482,29,1,0,22688,"JP-03"
"Miyagi","宮城県",3513,79,3411,23,5,0,49755,"JP-04"
"Akita","秋田県",269,17,246,6,0,0,6948,"JP-05"
"Yamagata","山形県",534,26,493,15,0,0,16641,"JP-06"
"Fukushima","福島県",1842,120,1658,64,8,0,99503,"JP-07"
"Ibaraki","茨城県",5411,367,4945,99,15,0,24547,"JP-08"
"Tochigi","栃木県",3981,189,3732,60,8,0,118415,"JP-09"
"Gunma","群馬県",4296,237,3978,81,6,0,85897,"JP-10"
"Saitama","埼玉県",27971,2167,25321,483,47,0,512823,"JP-11"
"Chiba","千葉県",24865,2378,22127,360,24,0,375700,"JP-12"
"Tokyo","東京都",107959,4611,102184,1164,92,0,1446004,"JP-13"
"Kanagawa","神奈川県",43468,1355,41504,609,33,0,554397,"JP-14"
"Niigata","新潟県",1011,75,922,14,1,0,40854,"JP-15"
"Toyama","富山県",892,20,845,27,3,0,34172,"JP-16"
"Ishikawa","石川県",1714,237,1474,60,3,57,46541,"JP-17"
"Fukui","福井県",531,19,487,25,2,0,29374,"JP-18"
"Yamanashi","山梨県",929,18,895,16,1,0,23510,"JP-19"
"Nagano","長野県",2349,35,2305,41,0,32,93037,"JP-20"
"Gifu","岐阜県",4616,261,4259,96,9,0,122570,"JP-21"
"Shizuoka","静岡県",4870,149,4629,92,1,0,170779,"JP-22"
"Aichi","愛知県",25247,1173,23592,482,35,0,362781,"JP-23"
"Mie","三重県",2408,160,2202,46,11,0,56417,"JP-24"
"Shiga","滋賀県",2332,147,2145,40,4,0,65277,"JP-25"
"Kyoto","京都府",8923,539,8258,147,5,21,146640,"JP-26"
"Osaka","大阪府",46114,1689,42918,1067,133,440,729496,"JP-27"
"Hyogo","兵庫県",17540,724,16333,483,58,0,229485,"JP-28"
"Nara","奈良県",3285,134,3108,43,4,0,76800,"JP-29"
"Wakayama","和歌山県",1153,47,1065,17,6,24,23945,"JP-30"
"Tottori","鳥取県",207,8,194,2,0,3,38087,"JP-31"
"Shimane","島根県",280,6,274,0,1,0,14340,"JP-32"
"Okayama","岡山県",2454,96,2300,26,5,32,60138,"JP-33"
"Hiroshima","広島県",4961,110,4742,99,6,10,139356,"JP-34"
"Yamaguchi","山口県",1361,129,1197,35,1,0,52858,"JP-35"
"Tokushima","徳島県",434,48,371,15,1,0,24327,"JP-36"
"Kagawa","香川県",726,46,662,18,1,0,41803,"JP-37"
"Ehime","愛媛県",1029,38,969,22,1,0,29650,"JP-38"
"Kochi","高知県",882,20,845,17,1,0,7052,"JP-39"
"Fukuoka","福岡県",17442,1177,16024,241,33,0,414011,"JP-40"
"Saga","佐賀県",995,31,979,6,1,21,26279,"JP-41"
"Nagasaki","長崎県",1585,90,1460,36,3,1,63696,"JP-42"
"Kumamoto","熊本県",3418,78,3252,70,13,18,55943,"JP-43"
"Oita","大分県",1267,73,1176,18,0,0,73713,"JP-44"
"Miyazaki","宮崎県",1937,68,1841,21,1,7,24572,"JP-45"
"Kagoshima","鹿児島県",1738,89,1637,22,5,10,63634,"JP-46"
"Okinawa","沖縄県",8008,335,7574,104,2,5,138879,"JP-47"
