"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",8718,2425,6206,189,27,102,150003
"Aomori","青森県",295,22,267,6,2,0,6697
"Iwate","岩手県",194,93,98,3,2,0,9451
"Miyagi","宮城県",1202,158,1034,10,5,0,18866
"Akita","秋田県",90,14,75,1,0,0,3668
"Yamagata","山形県",135,33,101,1,1,0,7530
"Fukushima","福島県",501,54,441,6,5,0,40014
"Ibaraki","茨城県",1561,359,1181,21,12,0,16741
"Tochigi","栃木県",638,103,535,2,7,2,54416
"Gunma","群馬県",1207,186,988,21,2,12,35606
"Saitama","埼玉県",8427,1166,7122,139,31,0,235202
"Chiba","千葉県",7008,884,6037,87,11,0,163547
"Tokyo","東京都",40939,4037,36413,489,70,0,760947
"Kanagawa","神奈川県",12559,1353,11011,195,58,0,254992
"Niigata","新潟県",331,97,234,0,0,0,22272
"Toyama","富山県",459,21,412,26,0,0,17114
"Ishikawa","石川県",853,20,783,50,0,0,21967
"Fukui","福井県",316,22,283,11,0,0,14684
"Yamanashi","山梨県",338,35,294,9,2,0,13556
"Nagano","長野県",718,104,587,6,0,21,31328
"Gifu","岐阜県",1072,179,879,14,1,0,33776
"Shizuoka","静岡県",1620,567,1042,11,7,0,56892
"Aichi","愛知県",10112,1686,8307,119,28,0,135512
"Mie","三重県",858,213,638,7,7,0,19848
"Shiga","滋賀県",783,76,698,9,1,0,27762
"Kyoto","京都府",2663,267,2359,37,5,0,65925
"Osaka","大阪府",20273,4119,15815,320,124,19,323566
"Hyogo","兵庫県",5570,743,4747,80,37,0,95654
"Nara","奈良県",1141,197,932,12,5,0,32940
"Wakayama","和歌山県",452,73,363,6,9,10,13463
"Tottori","鳥取県",58,5,52,0,0,1,16572
"Shimane","島根県",147,6,141,0,0,0,6772
"Okayama","岡山県",599,156,363,11,3,69,19205
"Hiroshima","広島県",838,101,724,6,3,7,34993
"Yamaguchi","山口県",386,77,303,2,3,4,17013
"Tokushima","徳島県",181,9,164,9,1,1,7826
"Kagawa","香川県",143,20,121,2,0,0,17069
"Ehime","愛媛県",314,148,160,6,4,0,7104
"Kochi","高知県",152,5,143,4,0,0,3755
"Fukuoka","福岡県",5827,331,5388,108,5,0,200689
"Saga","佐賀県",309,24,287,1,0,3,9667
"Nagasaki","長崎県",271,20,249,3,0,1,26979
"Kumamoto","熊本県",1012,64,921,13,6,14,23912
"Oita","大分県",295,89,203,3,1,0,27366
"Miyazaki","宮崎県",503,95,408,1,2,1,9765
"Kagoshima","鹿児島県",612,41,571,13,1,13,27472
"Okinawa","沖縄県",4326,403,3859,69,5,5,72779
