"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",44691,1744,41354,1425,5,168,859592,"JP-01"
"Aomori","青森県",2712,113,2567,32,0,0,56270,"JP-02"
"Iwate","岩手県",2011,129,1835,47,0,0,94165,"JP-03"
"Miyagi","宮城県",9944,306,9521,91,3,26,172542,"JP-04"
"Akita","秋田県",1021,41,960,20,1,0,17280,"JP-05"
"Yamagata","山形県",2153,68,2038,47,0,0,71045,"JP-06"
"Fukushima","福島県",5832,584,5086,162,10,0,313481,"JP-07"
"Ibaraki","茨城県",12663,1245,11249,169,6,0,34777,"JP-08"
"Tochigi","栃木県",8387,859,7442,86,11,0,350446,"JP-09"
"Gunma","群馬県",8896,615,8126,155,2,0,214049,"JP-10"
"Saitama","埼玉県",57842,8231,48762,849,53,0,1089441,"JP-11"
"Chiba","千葉県",49944,4805,44405,734,32,0,784901,"JP-12"
"Tokyo","東京都",221026,24774,193959,2293,101,0,2813648,"JP-13"
"Kanagawa","神奈川県",84607,8295,75325,987,74,0,1161454,"JP-14"
"Niigata","新潟県",4065,414,3597,54,1,0,195780,"JP-15"
"Toyama","富山県",2307,184,2084,38,2,1,81846,"JP-16"
"Ishikawa","石川県",5105,781,4199,118,5,7,136815,"JP-17"
"Fukui","福井県",1631,193,1402,36,0,0,79621,"JP-18"
"Yamanashi","山梨県",2353,147,2185,21,0,0,72269,"JP-19"
"Nagano","長野県",5333,210,5100,94,0,71,225305,"JP-20"
"Gifu","岐阜県",9806,190,9428,188,2,0,295849,"JP-21"
"Shizuoka","静岡県",10954,1155,9642,157,3,0,450893,"JP-22"
"Aichi","愛知県",54006,1769,51229,1008,10,0,916619,"JP-23"
"Mie","三重県",5800,286,5543,114,4,143,159799,"JP-24"
"Shiga","滋賀県",6067,327,5647,93,3,0,170342,"JP-25"
"Kyoto","京都府",18497,1021,17061,249,15,166,312778,"JP-26"
"Osaka","大阪府",115025,7037,104289,2721,224,978,2480824,"JP-27"
"Hyogo","兵庫県",43987,1666,41005,1316,26,0,557629,"JP-28"
"Nara","奈良県",9133,439,8561,133,8,0,186050,"JP-29"
"Wakayama","和歌山県",3004,204,2682,49,9,69,45176,"JP-30"
"Tottori","鳥取県",799,176,559,2,1,62,99076,"JP-31"
"Shimane","島根県",738,95,641,2,1,0,36029,"JP-32"
"Okayama","岡山県",8279,245,7612,127,3,295,183050,"JP-33"
"Hiroshima","広島県",12149,293,11601,179,6,76,587777,"JP-34"
"Yamaguchi","山口県",3306,113,3113,80,0,0,130605,"JP-35"
"Tokushima","徳島県",1793,72,1658,63,1,0,72540,"JP-36"
"Kagawa","香川県",2307,157,2122,32,1,4,94332,"JP-37"
"Ehime","愛媛県",2933,125,2731,77,3,0,105655,"JP-38"
"Kochi","高知県",2098,110,1959,29,6,0,62480,"JP-39"
"Fukuoka","福岡県",39804,2662,36176,533,12,433,922807,"JP-40"
"Saga","佐賀県",2760,108,2641,24,0,13,64357,"JP-41"
"Nagasaki","長崎県",3495,187,3240,69,0,1,137484,"JP-42"
"Kumamoto","熊本県",6914,332,6461,121,0,0,85780,"JP-43"
"Oita","大分県",3687,147,3476,64,0,0,186874,"JP-44"
"Miyazaki","宮崎県",3221,103,3098,27,0,7,45764,"JP-45"
"Kagoshima","鹿児島県",3999,174,3794,39,0,8,119936,"JP-46"
"Okinawa","沖縄県",25128,2700,22141,236,60,51,284333,"JP-47"
