"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",28040,3478,23346,913,26,303,573238,"JP-01"
"Aomori","青森県",1873,302,1544,27,5,0,36929,"JP-02"
"Iwate","岩手県",1138,190,910,38,3,0,62455,"JP-03"
"Miyagi","宮城県",8439,396,7947,74,12,22,126945,"JP-04"
"Akita","秋田県",643,156,478,9,0,0,11879,"JP-05"
"Yamagata","山形県",1638,129,1472,37,6,0,50974,"JP-06"
"Fukushima","福島県",4061,630,3302,129,22,0,202600,"JP-07"
"Ibaraki","茨城県",8749,490,8124,135,15,0,31120,"JP-08"
"Tochigi","栃木県",5682,293,5315,74,4,0,224618,"JP-09"
"Gunma","群馬県",6946,738,6098,110,17,0,149359,"JP-10"
"Saitama","埼玉県",40548,2739,37054,755,51,0,802472,"JP-11"
"Chiba","千葉県",34872,1356,32868,648,20,0,564741,"JP-12"
"Tokyo","東京都",149061,7224,139906,1931,86,0,2117329,"JP-13"
"Kanagawa","神奈川県",56572,2140,53590,842,51,0,850769,"JP-14"
"Niigata","新潟県",2694,381,2286,27,3,0,120637,"JP-15"
"Toyama","富山県",1445,148,1265,32,6,0,55006,"JP-16"
"Ishikawa","石川県",3028,583,2355,88,17,2,76186,"JP-17"
"Fukui","福井県",963,77,852,34,1,0,53881,"JP-18"
"Yamanashi","山梨県",1347,124,1206,19,3,2,36365,"JP-19"
"Nagano","長野県",4192,312,3863,72,8,55,157363,"JP-20"
"Gifu","岐阜県",7040,963,5935,142,10,0,205502,"JP-21"
"Shizuoka","静岡県",7027,533,6365,129,6,0,315045,"JP-22"
"Aichi","愛知県",37707,4585,32465,657,54,0,600756,"JP-23"
"Mie","三重県",4265,528,3747,95,12,105,104528,"JP-24"
"Shiga","滋賀県",4309,647,3594,68,10,0,111487,"JP-25"
"Kyoto","京都府",13928,1535,12249,194,30,50,229606,"JP-26"
"Osaka","大阪府",92035,21812,67496,1835,389,892,1573865,"JP-27"
"Hyogo","兵庫県",35929,4595,30523,811,101,0,411205,"JP-28"
"Nara","奈良県",7137,875,6170,92,25,0,136175,"JP-29"
"Wakayama","和歌山県",2414,217,2125,34,36,38,36332,"JP-30"
"Tottori","鳥取県",405,40,357,2,1,6,65771,"JP-31"
"Shimane","島根県",394,35,359,0,1,0,21314,"JP-32"
"Okayama","岡山県",5443,863,3492,49,20,1039,108427,"JP-33"
"Hiroshima","広島県",7303,762,5995,111,13,435,307758,"JP-34"
"Yamaguchi","山口県",2231,428,1754,49,6,0,82172,"JP-35"
"Tokushima","徳島県",1526,210,1264,52,7,0,48606,"JP-36"
"Kagawa","香川県",1685,410,1258,23,4,6,67225,"JP-37"
"Ehime","愛媛県",2567,248,2256,63,8,0,69986,"JP-38"
"Kochi","高知県",1132,54,1058,20,3,0,8604,"JP-39"
"Fukuoka","福岡県",28243,4534,22647,374,61,688,655689,"JP-40"
"Saga","佐賀県",2091,364,1650,15,3,62,43346,"JP-41"
"Nagasaki","長崎県",2603,523,2037,46,13,3,99416,"JP-42"
"Kumamoto","熊本県",4914,691,4140,83,18,0,69306,"JP-43"
"Oita","大分県",2590,682,1878,30,3,0,123713,"JP-44"
"Miyazaki","宮崎県",2697,457,2207,25,5,8,35075,"JP-45"
"Kagoshima","鹿児島県",2710,436,2213,28,4,33,89488,"JP-46"
"Okinawa","沖縄県",13372,1191,12047,140,15,6,199885,"JP-47"
