"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",21898,868,20271,783,18,24,475392,"JP-01"
"Aomori","青森県",1196,132,1044,20,0,0,28222,"JP-02"
"Iwate","岩手県",763,81,652,30,1,0,50349,"JP-03"
"Miyagi","宮城県",7270,1020,6155,43,15,52,106300,"JP-04"
"Akita","秋田県",341,44,288,9,0,0,8606,"JP-05"
"Yamagata","山形県",1242,274,946,22,3,0,40714,"JP-06"
"Fukushima","福島県",2830,283,2429,118,10,0,164797,"JP-07"
"Ibaraki","茨城県",7160,311,6720,129,7,0,27838,"JP-08"
"Tochigi","栃木県",4954,199,4685,70,3,0,181633,"JP-09"
"Gunma","群馬県",5309,218,4990,101,5,0,122018,"JP-10"
"Saitama","埼玉県",34583,1517,32349,717,30,0,690124,"JP-11"
"Chiba","千葉県",30911,962,29355,594,15,0,505435,"JP-12"
"Tokyo","東京都",126794,4054,120929,1811,41,0,1859683,"JP-13"
"Kanagawa","神奈川県",49756,1143,47814,799,27,0,739103,"JP-14"
"Niigata","新潟県",1769,275,1476,18,2,0,92107,"JP-15"
"Toyama","富山県",1055,105,921,29,3,0,44759,"JP-16"
"Ishikawa","石川県",2073,128,1877,66,4,2,63854,"JP-17"
"Fukui","福井県",665,72,566,27,1,0,39855,"JP-18"
"Yamanashi","山梨県",1029,40,970,19,1,0,33554,"JP-19"
"Nagano","長野県",3250,314,2917,47,0,28,129448,"JP-20"
"Gifu","岐阜県",5178,177,4872,129,3,0,169753,"JP-21"
"Shizuoka","静岡県",5991,203,5667,121,4,0,265041,"JP-22"
"Aichi","愛知県",28932,1461,26867,604,8,0,496727,"JP-23"
"Mie","三重県",3034,233,2808,74,7,81,82920,"JP-24"
"Shiga","滋賀県",3018,214,2745,59,3,0,94551,"JP-25"
"Kyoto","京都府",10323,639,9529,174,4,19,188293,"JP-26"
"Osaka","大阪府",62046,9522,50762,1227,233,535,1168871,"JP-27"
"Hyogo","兵庫県",22897,2525,19765,607,82,0,325059,"JP-28"
"Nara","奈良県",4636,694,3885,57,13,0,106793,"JP-29"
"Wakayama","和歌山県",1589,232,1312,19,31,26,28952,"JP-30"
"Tottori","鳥取県",308,75,221,2,0,10,53747,"JP-31"
"Shimane","島根県",293,7,286,0,0,0,18477,"JP-32"
"Okayama","岡山県",2991,166,2603,35,3,187,84188,"JP-33"
"Hiroshima","広島県",5293,95,5086,107,0,5,191990,"JP-34"
"Yamaguchi","山口県",1468,43,1382,43,0,0,71202,"JP-35"
"Tokushima","徳島県",736,183,529,24,3,0,34611,"JP-36"
"Kagawa","香川県",1001,128,857,19,2,3,55390,"JP-37"
"Ehime","愛媛県",1746,302,1419,25,8,0,46172,"JP-38"
"Kochi","高知県",946,17,910,19,1,0,7546,"JP-39"
"Fukuoka","福岡県",19521,503,18677,341,6,0,536384,"JP-40"
"Saga","佐賀県",1288,76,1218,13,0,19,33945,"JP-41"
"Nagasaki","長崎県",1674,37,1598,39,0,0,82450,"JP-42"
"Kumamoto","熊本県",3551,25,3452,74,3,0,58822,"JP-43"
"Oita","大分県",1353,39,1292,22,1,0,98316,"JP-44"
"Miyazaki","宮崎県",2025,58,1938,22,0,7,26120,"JP-45"
"Kagoshima","鹿児島県",1926,74,1848,28,0,24,76814,"JP-46"
"Okinawa","沖縄県",10866,1152,9590,130,7,6,174924,"JP-47"
