"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1646,114,1429,103,3,0,37326
"Aomori","青森県",33,1,31,1,0,0,1848
"Iwate","岩手県",9,5,5,0,0,1,2385
"Miyagi","宮城県",187,6,179,2,0,0,7264
"Akita","秋田県",45,11,33,0,0,1,1633
"Yamagata","山形県",77,1,76,1,0,1,3028
"Fukushima","福島県",120,29,91,0,1,0,12506
"Ibaraki","茨城県",479,72,396,11,0,0,9659
"Tochigi","栃木県",284,32,251,1,2,0,19413
"Gunma","群馬県",351,114,204,19,0,14,11480
"Saitama","埼玉県",3415,579,2751,85,10,0,95425
"Chiba","千葉県",2642,474,2110,58,10,0,47577
"Tokyo","東京都",18607,3150,15109,348,36,0,276630
"Kanagawa","神奈川県",4187,668,3414,105,20,0,98153
"Niigata","新潟県",137,12,125,0,0,0,11444
"Toyama","富山県",333,64,250,22,3,3,6889
"Ishikawa","石川県",524,143,351,30,2,0,5916
"Fukui","福井県",156,7,141,8,1,0,6120
"Yamanashi","山梨県",159,36,123,1,0,1,8933
"Nagano","長野県",154,28,130,"-",0,4,11605
"Gifu","岐阜県",532,57,467,8,4,0,16139
"Shizuoka","静岡県",431,56,374,1,2,0,20920
"Aichi","愛知県",3900,1187,2661,48,16,4,42122
"Mie","三重県",303,84,213,2,2,4,7944
"Shiga","滋賀県",366,106,256,4,2,0,7493
"Kyoto","京都府",1202,221,960,21,4,0,26172
"Osaka","大阪府",7420,1719,5571,123,63,7,113695
"Hyogo","兵庫県",1998,287,1663,48,18,0,38036
"Nara","奈良県",462,128,331,3,2,0,12714
"Wakayama","和歌山県",219,36,177,4,1,2,7698
"Tottori","鳥取県",22,9,13,0,0,0,4408
"Shimane","島根県",134,82,61,0,0,9,4446
"Okayama","岡山県",131,16,110,"-","-",5,3897
"Hiroshima","広島県",438,33,402,3,1,0,16568
"Yamaguchi","山口県",100,30,70,0,0,0,5410
"Tokushima","徳島県",97,49,42,1,1,5,4506
"Kagawa","香川県",68,7,60,1,0,0,6867
"Ehime","愛媛県",111,8,97,6,0,0,3562
"Kochi","高知県",105,19,83,3,0,0,2674
"Fukuoka","福岡県",3830,915,2869,46,17,0,36255
"Saga","佐賀県",207,51,158,0,0,2,4196
"Nagasaki","長崎県",191,25,36,3,"-",127,11720
"Kumamoto","熊本県",442,91,316,7,4,28,9550
"Oita","大分県",134,46,87,1,0,0,10385
"Miyazaki","宮崎県",297,76,221,1,0,1,7251
"Kagoshima","鹿児島県",340,65,261,8,2,6,13958
"Okinawa","沖縄県",1804,760,1031,17,16,0,18292
