"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",4820,1455,3243,122,16,0,101035
"Aomori","青森県",275,38,231,6,2,0,6100
"Iwate","岩手県",51,6,27,0,0,18,5988
"Miyagi","宮城県",943,183,752,8,3,0,15890
"Akita","秋田県",70,8,62,0,1,0,2695
"Yamagata","山形県",94,12,81,1,0,0,6981
"Fukushima","福島県",428,39,383,6,3,0,34760
"Ibaraki","茨城県",906,114,774,18,2,0,14703
"Tochigi","栃木県",509,19,490,1,4,1,47905
"Gunma","群馬県",951,41,890,20,3,0,32726
"Saitama","埼玉県",6637,707,5812,118,9,0,206246
"Chiba","千葉県",5633,495,5054,84,8,0,142152
"Tokyo","東京都",34144,2489,31185,470,39,0,659488
"Kanagawa","神奈川県",9895,878,8835,182,28,0,220848
"Niigata","新潟県",224,41,183,0,0,0,19367
"Toyama","富山県",425,2,397,26,0,0,15642
"Ishikawa","石川県",827,14,764,49,0,0,19519
"Fukui","福井県",271,14,246,11,0,0,12106
"Yamanashi","山梨県",275,49,220,6,1,0,12472
"Nagano","長野県",429,84,344,6,0,5,25663
"Gifu","岐阜県",796,95,689,12,0,0,29011
"Shizuoka","静岡県",822,133,687,2,2,0,48055
"Aichi","愛知県",7299,905,6294,100,14,0,113195
"Mie","三重県",610,46,557,7,3,0,17127
"Shiga","滋賀県",646,79,558,9,0,0,14966
"Kyoto","京都府",2222,126,2065,31,1,0,55975
"Osaka","大阪府",14870,1639,12953,259,58,19,266357
"Hyogo","兵庫県",3747,325,3350,72,18,0,75625
"Nara","奈良県",812,135,666,11,1,0,27245
"Wakayama","和歌山県",308,27,272,4,3,5,10987
"Tottori","鳥取県",52,13,39,0,0,0,6090
"Shimane","島根県",141,0,141,0,0,0,6354
"Okayama","岡山県",367,79,259,10,1,19,14762
"Hiroshima","広島県",684,24,655,5,1,0,29759
"Yamaguchi","山口県",248,34,211,2,1,1,12510
"Tokushima","徳島県",170,7,156,9,0,2,7642
"Kagawa","香川県",113,11,100,2,0,0,14848
"Ehime","愛媛県",123,7,110,6,0,0,4529
"Kochi","高知県",144,0,140,4,0,0,3686
"Fukuoka","福岡県",5360,113,5143,104,4,0,178418
"Saga","佐賀県",276,12,265,1,0,2,8003
"Nagasaki","長崎県",249,3,242,3,0,1,24364
"Kumamoto","熊本県",887,49,810,9,4,19,21374
"Oita","大分県",163,3,157,3,0,0,22882
"Miyazaki","宮崎県",373,3,370,1,1,1,8829
"Kagoshima","鹿児島県",542,67,470,13,0,8,24653
"Okinawa","沖縄県",3669,300,3308,66,3,5,64314
