"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections"
"Hokkaido","北海道",1290,59,1130,101,5,0,23261
"Aomori","青森県",29,2,26,1,0,0,1065
"Iwate","岩手県",0,0,0,0,0,0,1099
"Miyagi","宮城県",104,9,94,1,0,0,4544
"Akita","秋田県",16,0,16,0,0,0,1012
"Yamagata","山形県",71,3,68,1,0,1,2639
"Fukushima","福島県",83,1,82,0,0,0,7798
"Ibaraki","茨城県",199,20,169,10,1,0,5714
"Tochigi","栃木県",93,11,82,0,0,0,9229
"Gunma","群馬県",155,2,134,19,0,0,5748
"Saitama","埼玉県",1462,308,1087,67,4,0,43157
"Chiba","千葉県",1119,152,921,46,0,0,20693
"Tokyo","東京都",7927,1379,6223,325,5,0,113458
"Kanagawa","神奈川県",1743,158,1488,97,8,0,14021
"Niigata","新潟県",87,3,83,0,0,1,5290
"Toyama","富山県",230,3,205,22,0,0,4225
"Ishikawa","石川県",300,6,267,27,1,0,2959
"Fukui","福井県",123,1,114,8,0,0,3683
"Yamanashi","山梨県",76,1,74,1,0,0,6139
"Nagano","長野県",78,2,76,"-",0,0,3485
"Gifu","岐阜県",162,7,148,7,2,0,5825
"Shizuoka","静岡県",94,11,82,1,0,0,8602
"Aichi","愛知県",528,8,483,34,0,3,13977
"Mie","三重県",48,0,45,1,0,2,3075
"Shiga","滋賀県",106,5,100,1,1,0,2737
"Kyoto","京都府",420,40,362,18,0,0,11599
"Osaka","大阪府",1967,104,1777,86,3,0,46112
"Hyogo","兵庫県",731,24,662,45,0,0,16817
"Nara","奈良県",119,27,90,2,0,0,4383
"Wakayama","和歌山県",80,16,61,3,0,0,4515
"Tottori","鳥取県",5,2,3,0,0,0,1950
"Shimane","島根県",24,0,24,0,0,0,1285
"Okayama","岡山県",28,2,26,"-","-",0,2038
"Hiroshima","広島県",178,10,166,3,0,1,8178
"Yamaguchi","山口県",37,0,37,0,0,0,2662
"Tokushima","徳島県",10,4,4,1,0,1,1183
"Kagawa","香川県",29,1,28,0,0,0,2975
"Ehime","愛媛県",82,0,77,5,0,0,2663
"Kochi","高知県",74,0,71,3,0,0,2025
"Fukuoka","福岡県",917,66,818,33,4,0,17868
"Saga","佐賀県",47,0,47,0,0,0,1700
"Nagasaki","長崎県",19,2,16,1,0,0,3878
"Kumamoto","熊本県",49,0,46,3,0,0,4421
"Oita","大分県",60,0,59,1,0,0,5331
"Miyazaki","宮崎県",18,1,17,0,0,0,1674
"Kagoshima","鹿児島県",145,134,11,0,0,0,6949
"Okinawa","沖縄県",148,3,139,7,0,0,3097
