"name","name_jp","npatients","ncurrentpatients","nexits","ndeaths","nheavycurrentpatients","nunknowns","ninspections","ISO3155-2"
"Hokkaido","北海道",60421,206,58751,1469,1,5,1116407,"JP-01"
"Aomori","青森県",5774,121,5615,38,2,0,89072,"JP-02"
"Iwate","岩手県",3486,6,3427,53,0,0,122264,"JP-03"
"Miyagi","宮城県",16242,50,16074,117,2,1,241321,"JP-04"
"Akita","秋田県",1893,23,1843,27,0,0,26592,"JP-05"
"Yamagata","山形県",3511,9,3446,56,0,0,98110,"JP-06"
"Fukushima","福島県",9464,24,9266,174,4,0,411382,"JP-07"
"Ibaraki","茨城県",24312,147,23948,217,8,0,40174,"JP-08"
"Tochigi","栃木県",15377,128,15133,116,3,0,484279,"JP-09"
"Gunma","群馬県",16653,91,16389,173,5,0,296186,"JP-10"
"Saitama","埼玉県",115241,631,113596,1014,31,0,1462440,"JP-11"
"Chiba","千葉県",100039,462,98536,1007,25,34,1075821,"JP-12"
"Tokyo","東京都",376776,1565,372183,3028,67,0,3668062,"JP-13"
"Kanagawa","神奈川県",168389,745,166357,1287,41,0,1602615,"JP-14"
"Niigata","新潟県",7951,124,7766,61,1,0,287138,"JP-15"
"Toyama","富山県",4831,39,4741,51,1,0,114600,"JP-16"
"Ishikawa","石川県",7916,73,7696,125,1,22,195484,"JP-17"
"Fukui","福井県",3083,29,3017,37,1,0,116744,"JP-18"
"Yamanashi","山梨県",5135,31,5075,29,0,0,111974,"JP-19"
"Nagano","長野県",8804,63,8700,96,0,55,316832,"JP-20"
"Gifu","岐阜県",18939,180,18741,216,4,198,409644,"JP-21"
"Shizuoka","静岡県",26689,59,26401,209,2,20,620530,"JP-22"
"Aichi","愛知県",105844,661,104037,1146,15,0,1307579,"JP-23"
"Mie","三重県",14708,131,14735,163,3,321,263303,"JP-24"
"Shiga","滋賀県",12327,82,12143,102,1,0,256561,"JP-25"
"Kyoto","京都府",35723,307,35105,287,14,24,423064,"JP-26"
"Osaka","大阪府",201155,1901,194533,3005,172,1716,3500011,"JP-27"
"Hyogo","兵庫県",77925,654,75882,1389,23,0,750269,"JP-28"
"Nara","奈良県",15757,113,15495,149,3,0,249501,"JP-29"
"Wakayama","和歌山県",5277,32,5079,62,3,104,65424,"JP-30"
"Tottori","鳥取県",1651,14,1609,5,0,23,146939,"JP-31"
"Shimane","島根県",1632,23,1605,4,0,0,55076,"JP-32"
"Okayama","岡山県",15178,79,14937,136,1,26,266922,"JP-33"
"Hiroshima","広島県",21804,170,21435,199,4,0,889244,"JP-34"
"Yamaguchi","山口県",5645,65,5490,90,0,0,186064,"JP-35"
"Tokushima","徳島県",3277,27,3185,65,0,0,104090,"JP-36"
"Kagawa","香川県",4692,14,4640,38,1,0,129233,"JP-37"
"Ehime","愛媛県",5260,108,5071,81,2,0,152742,"JP-38"
"Kochi","高知県",4117,13,4073,31,2,0,97230,"JP-39"
"Fukuoka","福岡県",74179,541,73005,615,18,18,1254535,"JP-40"
"Saga","佐賀県",5797,42,5773,29,1,47,103884,"JP-41"
"Nagasaki","長崎県",6043,59,5913,72,0,1,179859,"JP-42"
"Kumamoto","熊本県",14322,83,14104,135,3,0,123063,"JP-43"
"Oita","大分県",8171,69,8018,84,1,0,264771,"JP-44"
"Miyazaki","宮崎県",6142,17,6066,41,0,18,72739,"JP-45"
"Kagoshima","鹿児島県",9076,26,9051,65,0,66,168098,"JP-46"
"Okinawa","沖縄県",49879,314,49176,341,12,48,395225,"JP-47"
